c0,eta,lambda_e,sigma,rho,Y,U,Wage_Rate,Wage_Floor_Binding,collapsed,floored,binding,frac_seeds_collapsed,mixed_basin
1.0,0.1,1.0,1.5,0.45,86.74908538914737,0.48960784313725486,0.8451135680739884,0.0,False,False,demand,0.0,False
1.0,0.1,1.0,1.5,0.5,83.02912189551074,0.5458169934640523,0.8358518340944915,0.0,False,False,demand,0.0,False
1.0,0.1,1.0,1.5,0.55,80.18215959323756,0.592483660130719,0.8290027441197272,0.0,False,False,demand,0.0,False
1.0,0.1,1.0,1.5,0.6,79.49381571630144,0.6173202614379085,0.8255786315994063,0.0,False,False,demand,0.0,False
1.0,0.1,1.0,1.5,0.65,78.34941591120422,0.6451633986928105,0.8219926859793216,0.0,False,False,demand,0.0,False
2.0,0.1,0.25,0.05,0.35,28.920427608564356,0.8366666666666666,0.8049812758095269,0.0,False,False,capital,0.6666666666666666,True
2.0,0.1,0.25,0.05,0.4,88.10916983380946,0.5145098039215686,0.8407765502091564,0.0,False,False,capital,0.0,False
2.0,0.1,0.25,0.05,0.45,139.5575841793648,0.2333333333333333,0.9100387308084857,0.0,False,False,demand,0.0,False
2.0,0.1,0.25,0.05,0.5,155.96489015312412,0.14333333333333334,0.9561757045010734,0.0,False,False,demand,0.0,False
2.0,0.1,0.25,0.05,0.55,177.67362991550036,0.016143790849673215,1.191194431425352,0.0,False,False,capital,0.0,False
2.0,0.1,0.25,0.05,0.6,177.6353495403035,0.01215686274509805,1.2297665082810125,0.0,False,False,capital,0.0,False
2.0,0.1,0.25,0.05,0.65,181.0234153090123,0.0,1.246860091631139,0.0,False,False,capital,0.0,False
2.0,0.1,0.25,0.3,0.35,132.29165269661996,0.2667320261437908,0.8981788138240495,0.0,False,False,demand,0.0,False
2.0,0.1,0.25,0.3,0.4,125.90876935710271,0.3364052287581698,0.8772805472242013,0.0,False,False,demand,0.0,False
2.0,0.1,0.25,0.3,0.45,128.54363410266163,0.33993464052287575,0.8763822260449384,0.0,False,False,demand,0.0,False
2.0,0.1,0.25,0.3,0.5,131.22739576862983,0.3367320261437908,0.8771905632267806,0.0,False,False,demand,0.0,False
2.0,0.1,0.25,0.3,0.55,165.50907585378374,0.11673202614379082,1.102395181062647,0.0,False,False,profitmax,0.0,False
2.0,0.1,0.25,0.3,0.6,184.32590299028473,0.0,1.246860091631139,0.0,False,False,profitmax,0.0,False
2.0,0.1,0.25,0.3,0.65,192.3691837609871,0.0,1.246860091631139,0.0,False,False,workforce,0.0,False
2.0,0.1,0.25,0.4,0.35,133.94887051815897,0.24888888888888885,0.9043288487659388,0.0,False,False,demand,0.0,False
2.0,0.1,0.25,0.4,0.4,126.72207069719754,0.3333986928104575,0.8780903189109383,0.0,False,False,demand,0.0,False
2.0,0.1,0.25,0.4,0.45,129.72762958060915,0.3423529411764705,0.8757456777037044,0.0,False,False,demand,0.0,False
2.0,0.1,0.25,0.4,0.5,163.4090401657909,0.12875816993464054,1.0696122701425927,0.0,False,False,demand,0.0,False
2.0,0.1,0.25,0.4,0.55,181.70477431820981,0.010065359477124192,1.2152070691611818,0.0,False,False,profitmax,0.0,False
2.0,0.1,0.25,0.4,0.6,188.52845984175883,0.0,1.246860091631139,0.0,False,False,workforce,0.0,False
2.0,0.1,0.25,0.4,0.65,196.7948775995692,0.0,1.246860091631139,0.0,False,False,workforce,0.0,False
2.0,0.1,0.25,0.5,0.35,143.0961120187005,0.1280392156862745,0.9670789631349104,0.0,False,False,profitmax,0.0,False
2.0,0.1,0.25,0.5,0.4,137.04296545464283,0.24366013071895432,0.9358702499629526,0.0,False,False,demand,0.0,False
2.0,0.1,0.25,0.5,0.45,129.03038276590613,0.35052287581699343,0.8737892421900887,0.0,False,False,demand,0.0,False
2.0,0.1,0.25,0.5,0.5,180.25191256679093,0.019673202614379104,1.1681343077796476,0.0,False,False,profitmax,0.0,False
2.0,0.1,0.25,0.5,0.55,182.46214849888884,0.010130718954248375,1.2184815197615222,0.0,False,False,profitmax,0.0,False
2.0,0.1,0.25,0.5,0.6,192.19817050915978,0.0,1.246860091631139,0.0,False,False,workforce,0.0,False
2.0,0.1,0.25,0.5,0.65,201.42021150455392,0.0,1.246860091631139,0.0,False,False,workforce,0.0,False
2.0,0.1,0.25,0.6,0.35,107.48783938380251,0.31954248366013066,0.9044341701062528,0.0,False,False,profitmax,0.0,False
2.0,0.1,0.25,0.6,0.4,135.07224288393562,0.24862745098039216,0.9311501683299791,0.0,False,False,demand,0.0,False
2.0,0.1,0.25,0.6,0.45,125.64802924550675,0.36601307189542487,0.8701083960202753,0.0,False,False,demand,0.0,False
2.0,0.1,0.25,0.6,0.5,180.8001092264236,0.020000000000000018,1.1653168440891795,0.0,False,False,profitmax,0.0,False
2.0,0.1,0.25,0.6,0.55,183.65117326392192,0.009934640522875826,1.2130241020942882,0.0,False,False,profitmax,0.0,False
2.0,0.1,0.25,0.6,0.6,194.0708306890714,0.0,1.246860091631139,0.0,False,False,workforce,0.0,False
2.0,0.1,0.25,0.6,0.65,206.58874374320249,0.0,1.246860091631139,0.0,False,False,demand,0.0,False
2.0,0.1,0.25,0.7,0.35,133.1520258906005,0.1505882352941177,0.9509858193949218,0.0,False,False,profitmax,0.0,False
2.0,0.1,0.25,0.7,0.4,122.47000732712972,0.2147058823529412,0.9826603920732682,0.0,False,False,profitmax,0.0,False
2.0,0.1,0.25,0.7,0.45,122.72075494206244,0.379281045751634,0.8670630852034557,0.0,False,False,demand,0.0,False
2.0,0.1,0.25,0.7,0.5,141.64189675245657,0.27686274509803926,0.9631601686998218,0.0,False,False,demand,0.0,False
2.0,0.1,0.25,0.7,0.55,184.50001462512236,0.010000000000000009,1.2157528109279052,0.0,False,False,profitmax,0.0,False
2.0,0.1,0.25,0.7,0.6,199.4561823901439,0.0,1.246860091631139,0.0,False,False,workforce,0.0,False
2.0,0.1,0.25,0.7,0.65,156.08490268621108,0.2891503267973856,0.9857461850709198,0.0,False,False,demand,0.0,False
2.0,0.1,0.25,0.8,0.35,79.51677016010457,0.4701960784313725,0.8768718046626404,0.0,False,False,profitmax,0.3333333333333333,True
2.0,0.1,0.25,0.8,0.4,117.07384355532906,0.22052287581699348,0.9582397589137072,0.0,False,False,profitmax,0.0,False
2.0,0.1,0.25,0.8,0.45,112.03921623128825,0.2511111111111111,0.9813920268350559,0.0,False,False,profitmax,0.0,False
2.0,0.1,0.25,0.8,0.5,114.19702294964333,0.314640522875817,0.9644392056481168,0.0,False,False,profitmax,0.0,False
2.0,0.1,0.25,0.8,0.55,184.7423382239464,0.009934640522875826,1.2152070691611816,0.0,False,False,profitmax,0.0,False
2.0,0.1,0.25,0.8,0.6,203.85001775955786,0.0,1.246860091631139,0.0,False,False,demand,0.0,False
2.0,0.1,0.25,0.8,0.65,129.80617214560309,0.4354901960784314,0.8549376178060939,0.0,False,False,demand,0.0,False
2.0,0.1,0.25,0.9,0.35,0.0,1.0,0.7867155323539139,0.0,True,False,collapsed,1.0,False
2.0,0.1,0.25,0.9,0.4,109.93892172012988,0.24000000000000002,0.9404534309778202,0.0,False,False,profitmax,0.0,False
2.0,0.1,0.25,0.9,0.45,107.84521592866413,0.25366013071895427,0.960776819357147,0.0,False,False,profitmax,0.0,False
2.0,0.1,0.25,0.9,0.5,100.45005415112514,0.2979738562091503,0.9882057653358415,0.0,False,False,profitmax,0.0,False
2.0,0.1,0.25,0.9,0.55,185.90941570329255,0.010065359477124192,1.216844294461352,0.0,False,False,profitmax,0.0,False
2.0,0.1,0.25,0.9,0.6,126.61493895214089,0.43385620915032685,0.8552426950731302,0.0,False,False,demand,0.0,False
2.0,0.1,0.25,0.9,0.65,127.71261844512647,0.4518300653594771,0.8518616820901861,0.0,False,False,demand,0.0,False
2.0,0.1,0.25,1.0,0.35,0.0,1.0,0.7867155323539139,0.0,True,False,collapsed,1.0,False
2.0,0.1,0.25,1.0,0.4,101.55464185250271,0.26712418300653595,0.9168058296794556,0.0,False,False,profitmax,0.0,False
2.0,0.1,0.25,1.0,0.45,97.14789585097553,0.3503921568627451,0.9214193248029603,0.0,False,False,profitmax,0.0,False
2.0,0.1,0.25,1.0,0.5,93.257457131903,0.4486274509803922,0.8856339872255088,0.0,False,False,demand,0.0,False
2.0,0.1,0.25,1.0,0.55,163.66680478986254,0.15601307189542485,1.0957060289947236,0.0,False,False,profitmax,0.0,False
2.0,0.1,0.25,1.0,0.6,124.8270809554328,0.4466013071895425,0.8529120567340779,0.0,False,False,demand,0.0,False
2.0,0.1,0.25,1.0,0.65,124.64437396153846,0.4682352941176471,0.8487863435248156,0.0,False,False,demand,0.0,False
2.0,0.1,0.25,1.25,0.35,1.8886398217047083e-41,1.0,0.7867155323539139,0.0,True,False,collapsed,1.0,False
2.0,0.1,0.25,1.25,0.4,9.711452939392121e-08,1.0,0.7867155323539139,0.0,True,False,collapsed,1.0,False
2.0,0.1,0.25,1.25,0.45,83.04609497996178,0.38183006535947706,0.8979126181493582,0.0,False,False,profitmax,0.0,False
2.0,0.1,0.25,1.25,0.5,85.23910033095025,0.5111111111111111,0.841400226338982,0.0,False,False,demand,0.0,False
2.0,0.1,0.25,1.25,0.55,123.24605721141113,0.40405228758169937,0.8616580165835722,0.0,False,False,demand,0.0,False
2.0,0.1,0.25,1.25,0.6,122.67013086179799,0.4435294117647059,0.8533207869150953,0.0,False,False,demand,0.0,False
2.0,0.1,0.25,1.25,0.65,121.19149555886467,0.4778431372549019,0.8472761905840827,0.0,False,False,demand,0.0,False
2.0,0.1,0.25,1.5,0.35,3.4401789968672045e-42,1.0,0.7867155323539139,0.0,True,False,collapsed,1.0,False
2.0,0.1,0.25,1.5,0.4,2.0170101232565873e-41,1.0,0.7867155323539139,0.0,True,False,collapsed,1.0,False
2.0,0.1,0.25,1.5,0.45,2.569372316050728e-40,1.0,0.7867155323539139,0.0,True,False,collapsed,1.0,False
2.0,0.1,0.25,1.5,0.5,2.4450476864116023e-32,1.0,0.7867155323539139,0.0,True,False,collapsed,1.0,False
2.0,0.1,0.25,1.5,0.55,121.35407683985754,0.39372549019607844,0.8638913919185169,0.0,False,False,demand,0.0,False
2.0,0.1,0.25,1.5,0.6,120.40517194478802,0.43352941176470594,0.8553078855859452,0.0,False,False,demand,0.0,False
2.0,0.1,0.25,1.5,0.65,121.09104528443534,0.4613725490196079,0.8501822005794614,0.0,False,False,demand,0.0,False
2.0,0.1,0.5,0.05,0.35,28.920427860460943,0.8366666666666666,0.8049812758095269,0.0,False,False,capital,0.6666666666666666,True
2.0,0.1,0.5,0.05,0.4,88.19817198203498,0.5139869281045751,0.8408619081815155,0.0,False,False,capital,0.0,False
2.0,0.1,0.5,0.05,0.45,141.98536627972211,0.21999999999999997,0.9158346982113185,0.0,False,False,demand,0.0,False
2.0,0.1,0.5,0.05,0.5,157.78317054044524,0.13333333333333336,0.9641797214279939,0.0,False,False,demand,0.0,False
2.0,0.1,0.5,0.05,0.55,177.3567436264295,0.01686274509803923,1.1955208120535266,0.0,False,False,capital,0.0,False
2.0,0.1,0.5,0.05,0.6,177.5468931245914,0.011895424836601318,1.2330409588813527,0.0,False,False,capital,0.0,False
2.0,0.1,0.5,0.05,0.65,181.16557194954555,0.0,1.246860091631139,0.0,False,False,capital,0.0,False
2.0,0.1,0.5,0.3,0.35,131.3315991307937,0.2688888888888889,0.8977782281071202,0.0,False,False,demand,0.0,False
2.0,0.1,0.5,0.3,0.4,127.07880864981071,0.3308496732026143,0.8787637643139252,0.0,False,False,demand,0.0,False
2.0,0.1,0.5,0.3,0.45,128.8572202630326,0.33823529411764697,0.8768176443253726,0.0,False,False,demand,0.0,False
2.0,0.1,0.5,0.3,0.5,146.46431331860973,0.2325490196078431,0.9736843743541922,0.0,False,False,demand,0.0,False
2.0,0.1,0.5,0.3,0.55,181.14128688611277,0.00980392156862746,1.2124783603275648,0.0,False,False,profitmax,0.0,False
2.0,0.1,0.5,0.3,0.6,185.1790090708757,0.0,1.246860091631139,0.0,False,False,profitmax,0.0,False
2.0,0.1,0.5,0.3,0.65,192.36968482868338,0.0,1.246860091631139,0.0,False,False,workforce,0.0,False
2.0,0.1,0.5,0.4,0.35,131.8856604141432,0.26464052287581696,0.8996624376017947,0.0,False,False,demand,0.0,False
2.0,0.1,0.5,0.4,0.4,125.62043848009415,0.3394117647058823,0.8765266340021999,0.0,False,False,demand,0.0,False
2.0,0.1,0.5,0.4,0.45,129.30491422279093,0.3444444444444445,0.8752455789364489,0.0,False,False,demand,0.0,False
2.0,0.1,0.5,0.4,0.5,163.65733044211777,0.13000000000000003,1.0698295553106087,0.0,False,False,demand,0.0,False
2.0,0.1,0.5,0.4,0.55,181.62547676034785,0.009934640522875826,1.2157528109279052,0.0,False,False,profitmax,0.0,False
2.0,0.1,0.5,0.4,0.6,188.5962111513618,0.0,1.246860091631139,0.0,False,False,workforce,0.0,False
2.0,0.1,0.5,0.4,0.65,196.6452835458591,0.0,1.246860091631139,0.0,False,False,workforce,0.0,False
2.0,0.1,0.5,0.5,0.35,141.86115430001732,0.1335294117647059,0.9630762421461818,0.0,False,False,profitmax,0.0,False
2.0,0.1,0.5,0.5,0.4,126.37205024405421,0.3319607843137254,0.8784704731587674,0.0,False,False,demand,0.0,False
2.0,0.1,0.5,0.5,0.45,127.07695973355943,0.36209150326797385,0.8713624997834445,0.0,False,False,demand,0.0,False
2.0,0.1,0.5,0.5,0.5,179.73915256803602,0.018954248366013088,1.1666456123784779,0.0,False,False,profitmax,0.0,False
2.0,0.1,0.5,0.5,0.55,182.59173513252327,0.010065359477124192,1.2173900362280752,0.0,False,False,profitmax,0.0,False
2.0,0.1,0.5,0.5,0.6,191.80407073056256,0.0,1.246860091631139,0.0,False,False,workforce,0.0,False
2.0,0.1,0.5,0.5,0.65,201.41870480168905,0.0,1.246860091631139,0.0,False,False,demand,0.0,False
2.0,0.1,0.5,0.6,0.35,128.91978954408427,0.18764705882352942,0.9341218115178144,0.0,False,False,profitmax,0.0,False
2.0,0.1,0.5,0.6,0.4,154.74069810726638,0.07790849673202617,1.0379087856875442,0.0,False,False,profitmax,0.0,False
2.0,0.1,0.5,0.6,0.45,128.24980045538976,0.3548366013071896,0.8726634775639287,0.0,False,False,demand,0.0,False
2.0,0.1,0.5,0.6,0.5,180.56699675351487,0.02065359477124185,1.1655890037618788,0.0,False,False,profitmax,0.0,False
2.0,0.1,0.5,0.6,0.55,183.32561156593567,0.010000000000000009,1.214115585627735,0.0,False,False,profitmax,0.0,False
2.0,0.1,0.5,0.6,0.6,195.30915727417073,0.0,1.246860091631139,0.0,False,False,workforce,0.0,False
2.0,0.1,0.5,0.6,0.65,206.5639320369734,0.0,1.246860091631139,0.0,False,False,demand,0.0,False
2.0,0.1,0.5,0.7,0.35,91.86801452126728,0.4209803921568627,0.9048873966608859,0.0,False,False,profitmax,0.3333333333333333,True
2.0,0.1,0.5,0.7,0.4,123.85943126425923,0.20718954248366014,0.9797556167578909,0.0,False,False,profitmax,0.0,False
2.0,0.1,0.5,0.7,0.45,127.52944123361806,0.3489542483660131,0.8741162528355932,0.0,False,False,demand,0.0,False
2.0,0.1,0.5,0.7,0.5,144.08448289511412,0.2623529411764706,0.965537783263614,0.0,False,False,demand,0.0,False
2.0,0.1,0.5,0.7,0.55,184.2204547261149,0.010000000000000009,1.2124783603275648,0.0,False,False,profitmax,0.0,False
2.0,0.1,0.5,0.7,0.6,199.0451152356167,0.0,1.246860091631139,0.0,False,False,workforce,0.0,False
2.0,0.1,0.5,0.7,0.65,157.1402989115976,0.2844444444444445,0.9866576354817324,0.0,False,False,demand,0.0,False
2.0,0.1,0.5,0.8,0.35,0.0,1.0,0.7867155323539139,0.0,True,False,collapsed,1.0,False
2.0,0.1,0.5,0.8,0.4,114.45966466624269,0.2363398692810458,0.954971578889981,0.0,False,False,profitmax,0.0,False
2.0,0.1,0.5,0.8,0.45,111.96819985357031,0.2522875816993464,0.986110618131327,0.0,False,False,profitmax,0.0,False
2.0,0.1,0.5,0.8,0.5,113.23172883081925,0.3152941176470589,0.9584038149860175,0.0,False,False,profitmax,0.0,False
2.0,0.1,0.5,0.8,0.55,184.91050340003517,0.010065359477124192,1.216844294461352,0.0,False,False,profitmax,0.0,False
2.0,0.1,0.5,0.8,0.6,204.08064269072145,0.0,1.246860091631139,0.0,False,False,demand,0.0,False
2.0,0.1,0.5,0.8,0.65,127.79548137934934,0.4445751633986928,0.8531847887285172,0.0,False,False,demand,0.0,False
2.0,0.1,0.5,0.9,0.35,0.0,1.0,0.7867155323539139,0.0,True,False,collapsed,1.0,False
2.0,0.1,0.5,0.9,0.4,109.3721236471946,0.24366013071895423,0.9372125592817478,0.0,False,False,profitmax,0.0,False
2.0,0.1,0.5,0.9,0.45,104.78673664969234,0.27385620915032677,0.9723636097863072,0.0,False,False,profitmax,0.0,False
2.0,0.1,0.5,0.9,0.5,108.81372070845664,0.3269934640522875,0.9485107006410965,0.0,False,False,profitmax,0.0,False
2.0,0.1,0.5,0.9,0.55,185.3492436624439,0.009934640522875826,1.2184815197615222,0.0,False,False,profitmax,0.0,False
2.0,0.1,0.5,0.9,0.6,123.41492756482137,0.44751633986928113,0.8526340830923042,0.0,False,False,demand,0.0,False
2.0,0.1,0.5,0.9,0.65,127.58280864441332,0.45078431372549016,0.8519580912125747,0.0,False,False,demand,0.0,False
2.0,0.1,0.5,1.0,0.35,0.0,1.0,0.7867155323539139,0.0,True,False,collapsed,1.0,False
2.0,0.1,0.5,1.0,0.4,101.21302139950494,0.2699346405228758,0.9170679994530042,0.0,False,False,profitmax,0.0,False
2.0,0.1,0.5,1.0,0.45,94.98793820373358,0.42143790849673196,0.8866480580879909,0.0,False,False,demand,0.0,False
2.0,0.1,0.5,1.0,0.5,104.54499229455655,0.39928104575163403,0.8948840592752877,0.0,False,False,demand,0.0,False
2.0,0.1,0.5,1.0,0.55,186.68396723832973,0.010065359477124192,1.2206644868284158,0.0,False,False,profitmax,0.0,False
2.0,0.1,0.5,1.0,0.6,124.96542640064558,0.4413071895424836,0.8538275252971393,0.0,False,False,demand,0.0,False
2.0,0.1,0.5,1.0,0.65,123.11059422517015,0.47679738562091495,0.847195575666419,0.0,False,False,demand,0.0,False
2.0,0.1,0.5,1.25,0.35,1.7308636130936228e-41,1.0,0.7867155323539139,0.0,True,False,collapsed,1.0,False
2.0,0.1,0.5,1.25,0.4,8.79836838887116e-24,1.0,0.7867155323539139,0.0,True,False,collapsed,1.0,False
2.0,0.1,0.5,1.25,0.45,80.36813153973081,0.34980392156862744,0.903433883518674,0.0,False,False,profitmax,0.0,False
2.0,0.1,0.5,1.25,0.5,109.45220126702675,0.36346405228758166,0.8929106798164156,0.0,False,False,demand,0.0,False
2.0,0.1,0.5,1.25,0.55,121.75408103176034,0.4074509803921569,0.8607956555162074,0.0,False,False,demand,0.0,False
2.0,0.1,0.5,1.25,0.6,121.18529195966767,0.45071895424836605,0.8520303047062671,0.0,False,False,demand,0.0,False
2.0,0.1,0.5,1.25,0.65,121.00843044951625,0.47934640522875815,0.8470068184541825,0.0,False,False,demand,0.0,False
2.0,0.1,0.5,1.5,0.35,4.893760358851426e-42,1.0,0.7867155323539139,0.0,True,False,collapsed,1.0,False
2.0,0.1,0.5,1.5,0.4,1.668480292809049e-41,1.0,0.7867155323539139,0.0,True,False,collapsed,1.0,False
2.0,0.1,0.5,1.5,0.45,5.592898980890931e-40,1.0,0.7867155323539139,0.0,True,False,collapsed,1.0,False
2.0,0.1,0.5,1.5,0.5,25.503925237921063,0.8301307189542483,0.8061059063285843,0.0,False,False,profitmax,0.6666666666666666,True
2.0,0.1,0.5,1.5,0.55,120.59999627987922,0.3955555555555555,0.8632405662832378,0.0,False,False,demand,0.0,False
2.0,0.1,0.5,1.5,0.6,122.35342734139056,0.4249673202614379,0.8571314644401614,0.0,False,False,demand,0.0,False
2.0,0.1,0.5,1.5,0.65,118.36916777884024,0.47980392156862745,0.8469330205825369,0.0,False,False,demand,0.0,False
2.0,0.1,1.0,0.05,0.35,28.92042786097603,0.8366666666666666,0.8049812758095269,0.0,False,False,capital,0.6666666666666666,True
2.0,0.1,1.0,0.05,0.4,88.14142654847335,0.514313725490196,0.8407978897022463,0.0,False,False,capital,0.0,False
2.0,0.1,1.0,0.05,0.45,141.9854335341645,0.22,0.9162810243574825,0.0,False,False,demand,0.0,False
2.0,0.1,1.0,0.05,0.5,166.25606332473535,0.08666666666666667,1.0092037121773647,0.0,False,False,demand,0.0,False
2.0,0.1,1.0,0.05,0.55,177.55670837787463,0.016143790849673215,1.1955603655591391,0.0,False,False,capital,0.0,False
2.0,0.1,1.0,0.05,0.6,178.18018643144447,0.008431372549019616,1.2352209762627773,0.0,False,False,capital,0.0,False
2.0,0.1,1.0,0.05,0.65,181.15873700176587,0.0,1.246860091631139,0.0,False,False,capital,0.0,False
2.0,0.1,1.0,0.3,0.35,132.36737557434157,0.2684313725490196,0.900040514548592,0.0,False,False,demand,0.0,False
2.0,0.1,1.0,0.3,0.4,126.55844033186872,0.33307189542483656,0.8782168843541515,0.0,False,False,demand,0.0,False
2.0,0.1,1.0,0.3,0.45,129.67760863924823,0.3341830065359477,0.8778446310206226,0.0,False,False,demand,0.0,False
2.0,0.1,1.0,0.3,0.5,161.19737629222598,0.12908496732026145,1.065471144643735,0.0,False,False,demand,0.0,False
2.0,0.1,1.0,0.3,0.55,180.94994608097338,0.010065359477124192,1.2146613273944584,0.0,False,False,profitmax,0.0,False
2.0,0.1,1.0,0.3,0.6,185.20418372839148,0.003333333333333336,1.2468600916311388,0.0,False,False,profitmax,0.0,False
2.0,0.1,1.0,0.3,0.65,192.36983422025352,0.0,1.246860091631139,0.0,False,False,workforce,0.0,False
2.0,0.1,1.0,0.4,0.35,137.1291940801511,0.2188888888888889,0.9209348510020764,0.0,False,False,demand,0.0,False
2.0,0.1,1.0,0.4,0.4,125.74886781310299,0.3387581699346405,0.8766777023187503,0.0,False,False,demand,0.0,False
2.0,0.1,1.0,0.4,0.45,129.77341317182479,0.3418300653594771,0.8758892158780185,0.0,False,False,demand,0.0,False
2.0,0.1,1.0,0.4,0.5,179.0573303701356,0.020392156862745116,1.1646350749075163,0.0,False,False,profitmax,0.0,False
2.0,0.1,1.0,0.4,0.55,181.62070894294266,0.010130718954248375,1.2162985526946286,0.0,False,False,profitmax,0.0,False
2.0,0.1,1.0,0.4,0.6,189.05076008573766,0.0,1.246860091631139,0.0,False,False,workforce,0.0,False
2.0,0.1,1.0,0.4,0.65,196.6452835458591,0.0,1.246860091631139,0.0,False,False,workforce,0.0,False
2.0,0.1,1.0,0.5,0.35,138.82943532460285,0.14581699346405227,0.9543077710158941,0.0,False,False,profitmax,0.0,False
2.0,0.1,1.0,0.5,0.4,126.1086074282975,0.33588235294117647,0.877512795270864,0.0,False,False,demand,0.0,False
2.0,0.1,1.0,0.5,0.45,129.56952013599496,0.34359477124182997,0.8754733647179324,0.0,False,False,demand,0.0,False
2.0,0.1,1.0,0.5,0.5,179.55054778190728,0.02143790849673204,1.1636625389373714,0.0,False,False,profitmax,0.0,False
2.0,0.1,1.0,0.5,0.55,182.6903721500821,0.010065359477124192,1.218481519761522,0.0,False,False,profitmax,0.0,False
2.0,0.1,1.0,0.5,0.6,192.6222311407057,0.0,1.246860091631139,0.0,False,False,workforce,0.0,False
2.0,0.1,1.0,0.5,0.65,201.35022323204726,0.0,1.246860091631139,0.0,False,False,workforce,0.0,False
2.0,0.1,1.0,0.6,0.35,138.60066402373005,0.13712418300653595,0.9598815340392347,0.0,False,False,profitmax,0.0,False
2.0,0.1,1.0,0.6,0.4,140.8506467089263,0.1806535947712418,0.9792193506856784,0.0,False,False,profitmax,0.0,False
2.0,0.1,1.0,0.6,0.45,127.24413001176184,0.36013071895424836,0.8713904174068695,0.0,False,False,demand,0.0,False
2.0,0.1,1.0,0.6,0.5,180.98534204320103,0.02019607843137257,1.1652512097311314,0.0,False,False,profitmax,0.0,False
2.0,0.1,1.0,0.6,0.55,183.31677741865101,0.010130718954248375,1.214115585627735,0.0,False,False,profitmax,0.0,False
2.0,0.1,1.0,0.6,0.6,193.77325096375304,0.0,1.246860091631139,0.0,False,False,workforce,0.0,False
2.0,0.1,1.0,0.6,0.65,206.29698538045804,0.0,1.246860091631139,0.0,False,False,demand,0.0,False
2.0,0.1,1.0,0.7,0.35,132.2309993882988,0.1531372549019608,0.9496088077097301,0.0,False,False,profitmax,0.0,False
2.0,0.1,1.0,0.7,0.4,125.9735570998044,0.19150326797385622,0.9755286855288653,0.0,False,False,profitmax,0.0,False
2.0,0.1,1.0,0.7,0.45,122.5017859523656,0.27130718954248373,0.9573050352711734,0.0,False,False,profitmax,0.0,False
2.0,0.1,1.0,0.7,0.5,115.09051399312729,0.2545751633986928,1.025425789538615,0.0,False,False,profitmax,0.0,False
2.0,0.1,1.0,0.7,0.55,184.55335209786222,0.009869281045751643,1.2157528109279052,0.0,False,False,profitmax,0.0,False
2.0,0.1,1.0,0.7,0.6,199.85563182075973,0.0,1.246860091631139,0.0,False,False,demand,0.0,False
2.0,0.1,1.0,0.7,0.65,156.37052310074344,0.28915032679738567,0.9857752268735501,0.0,False,False,demand,0.0,False
2.0,0.1,1.0,0.8,0.35,0.0,1.0,0.7867155323539139,0.0,True,False,collapsed,1.0,False
2.0,0.1,1.0,0.8,0.4,115.48190639287769,0.2286274509803922,0.9578810883549859,0.0,False,False,profitmax,0.0,False
2.0,0.1,1.0,0.8,0.45,110.9149629126109,0.25562091503267975,0.9834786620176796,0.0,False,False,profitmax,0.0,False
2.0,0.1,1.0,0.8,0.5,106.03776416724959,0.2857516339869281,1.0052584372285593,0.0,False,False,profitmax,0.0,False
2.0,0.1,1.0,0.8,0.55,158.06027110964007,0.1080392156862745,1.1539277503377086,0.0,False,False,profitmax,0.0,False
2.0,0.1,1.0,0.8,0.6,205.28358018924598,0.0,1.246860091631139,0.0,False,False,demand,0.0,False
2.0,0.1,1.0,0.8,0.65,128.72731397662534,0.4397385620915033,0.8541314985136985,0.0,False,False,demand,0.0,False
2.0,0.1,1.0,0.9,0.35,0.0,1.0,0.7867155323539139,0.0,True,False,collapsed,1.0,False
2.0,0.1,1.0,0.9,0.4,114.40746558370422,0.21516339869281045,0.9326531609336991,0.0,False,False,profitmax,0.0,False
2.0,0.1,1.0,0.9,0.45,107.96718063543352,0.25516339869281046,0.9640097172429557,0.0,False,False,profitmax,0.0,False
2.0,0.1,1.0,0.9,0.5,108.71897120070993,0.3895424836601307,0.9003854093511587,0.0,False,False,demand,0.0,False
2.0,0.1,1.0,0.9,0.55,95.43795309838568,0.39673202614379083,0.9527465054708314,0.0,False,False,profitmax,0.0,False
2.0,0.1,1.0,0.9,0.6,124.33542003708185,0.44169934640522873,0.8537843559738575,0.0,False,False,demand,0.0,False
2.0,0.1,1.0,0.9,0.65,126.46666327836967,0.4537254901960785,0.8514352898914055,0.0,False,False,demand,0.0,False
2.0,0.1,1.0,1.0,0.35,0.0,1.0,0.7867155323539139,0.0,True,False,collapsed,1.0,False
2.0,0.1,1.0,1.0,0.4,105.36430782771511,0.2441830065359477,0.9232565378927248,0.0,False,False,profitmax,0.0,False
2.0,0.1,1.0,1.0,0.45,97.22979199899756,0.4050326797385621,0.8914312662627976,0.0,False,False,demand,0.0,False
2.0,0.1,1.0,1.0,0.5,104.15946447849278,0.3370588235294118,0.9229639975453482,0.0,False,False,demand,0.0,False
2.0,0.1,1.0,1.0,0.55,92.57660749269586,0.39320261437908494,0.9384491596244565,0.0,False,False,profitmax,0.0,False
2.0,0.1,1.0,1.0,0.6,123.69306694075117,0.44810457516339874,0.8525435639443576,0.0,False,False,demand,0.0,False
2.0,0.1,1.0,1.0,0.65,126.21041730764381,0.46098039215686276,0.8500788907645348,0.0,False,False,demand,0.0,False
