sigma,rho,Y,K,Investment,Consumption,Employment,Unemployment_Rate,Wage_Share,Wage_Share_Profitmax,Profit_Share,Income_Gini,Wealth_Gini,Output_Gap,Output_Gap_PM,Potential_Output,Potential_Output_PM,Average_Utilization,Money_Buffer,Cash_Constrained,Bound_Demand,Bound_Profitmax,Bound_Capital,Bound_Workforce,Wage_Rate,Wage_Floor_Binding,Y_seed_min,Y_seed_max,n_seeds,frac_seeds_collapsed,collapsed,mixed_basin,Y_band_rel,binding,eta,c0
1.5,0.45,83.23097392692708,240.84590058913,12.02687190560431,71.20410202132277,48.91078431372549,0.5108921568627451,0.47798758223627474,0.8056822559561454,0.5220124177637253,0.6866505381011692,0.909468700963932,0.39511370244715605,0.39511370244715605,137.58772804017795,137.58772804017795,0.21788676439703392,0.0,0.9,1.0,0.0,0.0,0.0,0.8135923629630224,0.0,80.12616375797404,87.017122948558,20,0.0,False,False,0.0827932062483601,demand,0.15,1.0
1.5,0.5,80.59106384373698,266.48486132461005,13.363432935395746,67.22763090834123,44.35098039215686,0.5564901960784314,0.44189970730649597,0.810870529657096,0.558100292693504,0.7225407363573151,0.9102011939385333,0.430480126089731,0.430480126089731,141.49095692662462,141.49095692662462,0.1758549311314785,0.0,0.9,1.0,0.0,0.0,0.0,0.8032075533162075,0.0,77.90723198645875,84.0331044762225,20,0.0,False,False,0.07601180822779044,demand,0.15,1.0
1.5,0.55,78.43455991241197,292.2139575248533,14.624056693193404,63.81050321921856,40.55392156862745,0.5944607843137255,0.4109258867655951,0.8149226214377816,0.5890741132344048,0.7505874679039666,0.9109777638107955,0.46000335462323444,0.46000335462323444,145.2274452389542,145.2274452389542,0.14640704069299174,0.0,0.9,1.0,0.0,0.0,0.0,0.7952467372300314,0.0,75.61448497252128,82.58606903008872,20,0.0,False,False,0.08888408458404844,demand,0.15,1.0
1.5,0.6,77.61282149396865,324.21005957774736,16.234989174488508,61.37783231948015,37.641176470588235,0.6235882352941177,0.38275760975153694,0.8178264312662444,0.6172423902484632,0.771142408297282,0.9104095663999552,0.48150481754618824,0.48150481754618824,149.67329691542892,149.67329691542892,0.12435127593968806,0.0,0.9,1.0,0.0,0.0,0.0,0.7895982283715908,0.0,73.63648569223727,81.01349463985,20,0.0,False,False,0.09504884380715363,demand,0.15,1.0
1.5,0.65,77.15963356885952,355.2533602220417,17.85670652406255,59.30292704479698,35.34607843137255,0.6465392156862745,0.3595357866742537,0.8200385585997593,0.6404642133257463,0.7863930194320103,0.9104415358028412,0.49829663169920824,0.49829663169920824,153.78296093783308,153.78296093783308,0.10895251147483154,0.0,0.9,1.0,0.0,0.0,0.0,0.7853449781618407,0.0,73.84473880682643,79.57200455495715,20,0.0,False,False,0.07422619163969382,demand,0.15,1.0
0.05,0.35,0.0,1.2670772161871818e-40,0.0,0.0,0.0,1.0,0.0,0.5120135414510577,0.0,0.0,0.9112368024071476,1.0,1.0,4.225971571237371e-41,4.1524280184704716e-41,0.0,0.0,0.9,0.0,0.0,1.0,0.0,0.9,0.0,0.0,0.0,20,1.0,True,False,,collapsed,0.0,2.0
0.05,0.4,75.21258744469165,242.91169437012528,12.145584718505207,63.06700272618643,41.95,0.5805,0.4267065835871442,0.5120135414510577,0.4232934164128558,0.5654361382807996,0.9011475920976808,0.21053115749048618,0.18014993624429276,81.01617800032312,78.01395970929272,0.8198500637557053,0.0,0.901,0.04499999999999999,0.03499999999999999,0.9199999999999999,0.0,0.9,0.0,0.0,95.90482502619592,20,0.15,False,True,1.2751166830514975,capital,0.0,2.0
0.05,0.45,140.22407610758654,562.8952929738746,28.137381504847422,112.08669460273912,77.02843137254902,0.22971568627450983,0.49439174637718886,0.5120135414510577,0.505608253622811,0.4883131272769914,0.9070455229397745,0.21041925680402432,0.20951990295279438,177.57526229960473,177.3758066252072,0.7757749355066643,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,134.70237573875139,147.46219574842456,20,0.0,False,False,0.09099592854427681,demand,0.0,2.0
0.05,0.5,149.0702367320086,648.2624844486145,32.41772655178845,116.65251018022018,81.87450980392157,0.1812549019607843,0.4943110437104596,0.5120135414510577,0.5056889562895404,0.44861579900501125,0.906563866283778,0.1795533056126148,0.1795533056126148,181.6918662679043,181.6918662679043,0.7161020378300968,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,145.65628559113068,152.94151426245148,20,0.0,False,False,0.048871114925629545,demand,0.0,2.0
0.05,0.55,156.58680962438197,729.6703211722468,36.483516058612395,120.10329356576958,86.0,0.14,0.49429452758627723,0.5120135414510577,0.5057054724137228,0.41268320068670106,0.9061010139723994,0.1397983412559244,0.1397983412559244,182.03448173553952,182.03448173553952,0.6683568203177379,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,151.124018720849,165.69130317551696,20,0.0,False,False,0.0930300865673919,demand,0.0,2.0
0.05,0.6,166.73986233585612,831.3799159568778,41.56899216999135,125.17087016586478,91.57549019607843,0.08424509803921568,0.4942905583356604,0.5120135414510577,0.5057094416643396,0.36506660885584663,0.905466731311771,0.08422950726480291,0.08422950726480291,182.07598290749223,182.07598290749223,0.6246506186286519,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,158.4087927776534,174.79630726146985,20,0.0,False,False,0.09828192403570464,demand,0.0,2.0
0.05,0.65,176.07108405725984,931.3513489008371,46.56756744504188,129.503516612218,96.7,0.03300000000000003,0.494289000342924,0.5120135414510577,0.505710999657076,0.3193196775482702,0.9046873688517236,0.03299891410026595,0.03299891410026595,182.0795076978107,182.0795076978107,0.588696662742221,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,171.15490545621498,182.07974412474627,20,0.0,False,False,0.06204788666478842,demand,0.0,2.0
0.3,0.35,116.54418560399029,378.08722791517135,18.92126107756739,97.62292452642289,64.88725490196079,0.35112745098039216,0.4512393704430582,0.5488409715364094,0.44876062955694185,0.4782858255558914,0.9093321165599824,0.25820169738346543,0.22411464239299397,141.37207454882488,135.49663485462557,0.7759942991088555,0.0,0.9005000000000001,0.8285294117647058,0.07147058823529413,0.1,0.0,0.9,0.0,0.0,133.58547478965204,20,0.1,False,True,1.1462217020724395,demand,0.0,2.0
0.3,0.4,129.73028551808267,478.5642083494839,23.90295718576805,105.8273283323146,68.68039215686274,0.31319607843137254,0.4764403087867552,0.5488409715364094,0.5235596912132447,0.560720163974904,0.9091265259226718,0.2242174589654812,0.2242174589654812,167.21815936159854,167.21815936159854,0.756414097962165,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,126.95641173086473,131.72809350812372,20,0.0,False,False,0.036781556120092575,demand,0.0,2.0
0.3,0.45,131.58531560906732,534.7528662991601,26.756503350560394,104.82881225850693,67.86274509803921,0.3213725490196078,0.4641495549925166,0.5488409715364094,0.5358504450074835,0.5662404567884344,0.908632094196969,0.24680933398372815,0.24680933398372815,174.6984023110587,174.6984023110587,0.6867119639866697,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,129.77686576067381,134.36094620766636,20,0.0,False,False,0.03483732531836298,demand,0.0,2.0
0.3,0.5,135.40010644211765,601.7910283078254,30.06493256948313,105.33517387263453,68.55686274509804,0.31443137254901965,0.4556914062854277,0.5488409715364094,0.5443085937145723,0.5601607876084908,0.9079872871498053,0.2548117523407297,0.2548117523407297,181.68651423991906,181.68651423991906,0.6278782933372731,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,128.91201553249488,139.44116835630493,20,0.0,False,False,0.07776325366709495,demand,0.0,2.0
0.3,0.55,141.58597367941255,681.6929027680017,34.09263617933898,107.49333750007358,70.75980392156863,0.29240196078431374,0.4497901014910797,0.5488409715364094,0.5502098985089203,0.5430985870660684,0.9078246490132983,0.24684345834912308,0.24684345834912308,187.97518280341973,187.97518280341973,0.5797003224205887,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,136.92550144192626,147.32185669751846,20,0.0,False,False,0.07342786142878989,demand,0.0,2.0
0.3,0.6,147.68153232956777,763.6254357412743,38.192013098002505,109.48951923156525,73.1049019607843,0.26895098039215687,0.4455215707409024,0.5488409715364094,0.5544784292590976,0.5236528855511542,0.9072996080479717,0.2339304624842856,0.2339304624842856,192.76438973819444,192.76438973819444,0.5397549533566595,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,143.22961219804841,152.50018302640493,20,0.0,False,False,0.06277406986588005,demand,0.0,2.0
0.3,0.65,154.08952051979946,849.4406919857358,42.48454695946708,111.60497356033241,75.73725490196078,0.24262745098039215,0.4423685827955743,0.5488409715364094,0.5576314172044258,0.5011912740918822,0.906793285634043,0.21591274061896173,0.21591274061896173,196.50673730340316,196.50673730340316,0.5062450281715367,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,147.5133634433004,158.88110749293023,20,0.0,False,False,0.07377363503554517,demand,0.0,2.0
0.4,0.35,118.66407764930644,382.0306570434588,19.065562160062324,99.59851548924411,66.21764705882353,0.33782352941176474,0.45192266503488704,0.5643032549995192,0.44807733496511293,0.4703628159917706,0.9096709759662046,0.2564290118209685,0.2539155097877318,143.6252214807486,143.14845755797572,0.7429033251710144,0.0,0.9005000000000001,0.9,0.0,0.1,0.0,0.9,0.0,0.0,134.10014068084286,20,0.1,False,True,1.1300820209225857,demand,0.0,2.0
0.4,0.4,129.9094554002767,472.95964438429263,23.690213939283957,106.21924146099275,68.76764705882353,0.3123235294117647,0.47636583742619687,0.5643032549995192,0.5236341625738031,0.5609712115840388,0.9091536132270912,0.22172749653729001,0.22172749653729001,166.91392112444422,166.91392112444422,0.730088875003769,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,128.1952381025882,132.78123051168112,20,0.0,False,False,0.03530145203797954,demand,0.0,2.0
0.4,0.45,130.04608457821809,525.1900061220684,26.257439685964833,103.78864489225325,66.45588235294117,0.3354411764705882,0.45990757724320463,0.5643032549995192,0.5400924227567954,0.5781755847296383,0.9089342418739281,0.25108670513164466,0.25108670513164466,173.6386388839681,173.6386388839681,0.6580265760525257,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,126.653225606267,133.65556401262495,20,0.0,False,False,0.05384505369053455,demand,0.0,2.0
0.4,0.5,133.07261567545657,589.2174671395746,29.460754928389736,103.61186074706681,66.28235294117647,0.33717647058823524,0.44827984789172526,0.5643032549995192,0.5517201521082747,0.5794284696167764,0.9087602227823,0.26299740243852593,0.26299740243852593,180.55029710170822,180.55029710170822,0.6001740164792269,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,129.8801600650425,137.0168615316442,20,0.0,False,False,0.0536301284105439,demand,0.0,2.0
0.4,0.55,136.6891479033393,656.9231214348717,32.82551704338478,103.86363085995451,66.7764705882353,0.332235294117647,0.4396715801832277,0.5643032549995192,0.5603284198167723,0.5748081748514193,0.9082872916348086,0.2674951393333774,0.2674951393333774,186.59628318615958,186.59628318615958,0.5529821783846002,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,132.92471844213514,139.86359451998916,20,0.0,False,False,0.05076391348024859,demand,0.0,2.0
0.4,0.6,141.73684030752284,734.384434164492,36.69374011040493,105.04310019711791,68.18333333333334,0.31816666666666665,0.43295055841175245,0.5643032549995192,0.5670494415882475,0.5632411796463959,0.9078187401797251,0.2628733825258965,0.2628733825258965,192.26591151173986,192.26591151173986,0.5129596053573613,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,136.01724443763678,146.59536519521964,20,0.0,False,False,0.07463211917686174,demand,0.0,2.0
0.4,0.65,148.71312816885217,826.1454270183943,41.36982842137583,107.34329974747632,70.64901960784314,0.29350980392156867,0.4275649895338571,0.5643032549995192,0.5724350104661429,0.5436492462180865,0.9073612697564032,0.24786158943814654,0.24786158943814654,197.7069458275048,197.7069458275048,0.47854663653558915,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,141.47845330623127,152.26425836470537,20,0.0,False,False,0.0725275918224762,demand,0.0,2.0
0.5,0.35,132.7623811986015,417.4698028256398,20.869532863632127,111.89284833496939,74.93039215686274,0.25069607843137254,0.5078977068518011,0.580201151367446,0.4921022931481989,0.5117343582837504,0.908592302155969,0.16663801523244542,0.16663801523244542,159.30788123589522,159.30788123589522,0.8023618047455099,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,131.06395965784054,134.43410244288262,20,0.0,False,False,0.025384772061301186,demand,0.0,2.0
0.5,0.4,129.51118001947822,463.4257567257433,23.206457755505372,106.30472226397288,68.87058823529412,0.31129411764705883,0.47852724285959125,0.580201151367446,0.5214727571404087,0.560168158288247,0.9092648494549802,0.21961941847741592,0.21961941847741592,165.95231478034546,165.95231478034546,0.7051649697034914,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,127.07461160314256,132.109385707601,20,0.0,False,False,0.0388752083310586,demand,0.0,2.0
0.5,0.45,129.50070590717837,518.0787823115127,25.909663793733593,103.59104211344479,65.91274509803921,0.3408725490196078,0.4580512780374562,0.580201151367446,0.5419487219625437,0.5833971001271542,0.9092773964279329,0.2508950426168565,0.2508950426168565,172.86629830330344,172.86629830330344,0.6305354773167037,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,126.90441349566667,132.40741175975177,20,0.0,False,False,0.04249396345398651,demand,0.0,2.0
0.5,0.5,131.40950653456338,580.2798929704301,28.9675253703367,102.44198116422669,64.68333333333334,0.35316666666666663,0.442990007338366,0.580201151367446,0.557009992661634,0.5927447756232362,0.9088903094200426,0.26864459180931416,0.26864459180931416,179.6693927993867,179.6693927993867,0.5712013461071128,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,128.01858489046117,134.71896224790734,20,0.0,False,False,0.050988528411251864,demand,0.0,2.0
0.5,0.55,134.2736275912582,643.4028443720455,32.22019906164581,102.05342852961239,64.49313725490195,0.35506862745098033,0.4322665222793035,0.580201151367446,0.5677334777206965,0.5934441357172356,0.9085843178355072,0.27675551862469533,0.27675551862469533,185.64627778342063,185.64627778342063,0.5266007500902656,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,132.28731095697174,138.05570018167506,20,0.0,False,False,0.04295995668086705,demand,0.0,2.0
0.5,0.6,138.44008047580095,715.6579686798143,35.891948853837164,102.54813162196379,65.14803921568628,0.34851960784313724,0.42351091951559344,0.580201151367446,0.5764890804844065,0.5880342089145243,0.9083531220533109,0.2773102262822501,0.2773102262822501,191.54949264752346,191.54949264752346,0.4881481192034019,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,133.51929203620236,142.27574584209256,20,0.0,False,False,0.06325085752475283,demand,0.0,2.0
0.5,0.65,143.5952803819641,800.6868222147184,39.99610847799335,103.59917190397076,66.31666666666666,0.33683333333333326,0.4156413576438971,0.580201151367446,0.5843586423561029,0.5786961843370719,0.9077595305842282,0.272961096474782,0.272961096474782,197.4966220134201,197.4966220134201,0.4524814705193611,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,139.462372404817,147.7372580957423,20,0.0,False,False,0.057626446140249754,demand,0.0,2.0
0.6,0.35,133.58707156681137,408.73676916777634,20.432630249061603,113.15444131774976,76.45784313725491,0.23542156862745095,0.5150262451105995,0.596546932993319,0.4849737548894006,0.49887658123963696,0.9085295399868689,0.15772274024214714,0.15772274024214714,158.59948999779175,158.59948999779175,0.779785680953048,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,132.0980425389737,135.5429363084175,20,0.0,False,False,0.025787628466134176,demand,0.0,2.0
0.6,0.4,129.02533349276698,453.43927003003853,22.632257285995436,106.39307620677155,69.04117647058823,0.30958823529411766,0.481528899265124,0.596546932993319,0.518471100734876,0.5585653217216202,0.9091083255632839,0.21755108705543416,0.21755108705543416,164.89391413359965,164.89391413359965,0.6788794337013687,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,124.67502058490544,132.22391969274327,20,0.0,False,False,0.05850710789490817,demand,0.0,2.0
0.6,0.45,128.6748028998959,507.82260785227584,25.378893238388578,103.29590966150731,65.51470588235294,0.3448529411764706,0.458179836877678,0.596546932993319,0.5418201631223221,0.5866253490318649,0.9092057209896319,0.2506946263789858,0.2506946263789858,171.7178117573066,171.7178117573066,0.6046135098434265,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,124.800057550104,131.26004040372206,20,0.0,False,False,0.05020394597879182,demand,0.0,2.0
0.6,0.5,130.0794750509195,568.3789703574399,28.41825037721273,101.66122467370681,63.65980392156863,0.3634019607843137,0.4404203752389508,0.596546932993319,0.5595796247610492,0.6011221832975041,0.909132887644482,0.2710925803136169,0.2710925803136169,178.44718078148045,178.44718078148045,0.5461061790735283,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,127.34004663215136,135.1180249239613,20,0.0,False,False,0.05979404736039445,demand,0.0,2.0
0.6,0.55,132.79652150605608,634.0441440578911,31.730168505954644,101.06635300010144,62.977450980392156,0.3702254901960784,0.4267914875974217,0.596546932993319,0.5732085124025783,0.6064974878249283,0.9091836603096211,0.2818282836725821,0.2818282836725821,184.8985024939168,184.8985024939168,0.4996787080538162,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,129.62750872849264,137.21005731994964,20,0.0,False,False,0.05709900007517292,demand,0.0,2.0
0.6,0.6,135.42429385397395,702.767806491625,35.03244681440167,100.39184703957227,62.49313725490197,0.3750686274509804,0.4152818605598096,0.596546932993319,0.5847181394401904,0.6093537061816894,0.9085405847409213,0.29056367007750905,0.29056367007750905,190.87466860523529,190.87466860523529,0.45974791588081326,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,131.8139010586927,140.81806644807617,20,0.0,False,False,0.06648855336910624,demand,0.0,2.0
0.6,0.65,140.48210567562123,783.745887909273,39.20042067084758,101.28168500477366,63.39705882352941,0.3660294117647059,0.4061504455817421,0.596546932993319,0.5938495544182579,0.6025577715453055,0.9083705521554061,0.28731370926760413,0.28731370926760413,197.09304725303474,197.09304725303474,0.42779492338740194,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,134.24582173247336,147.23841694748245,20,0.0,False,False,0.09248576644351779,demand,0.0,2.0
0.7,0.35,135.05743195606485,401.6651353720141,20.095321517537553,114.96211043852729,78.41960784313726,0.21580392156862743,0.5225023628437997,0.613353217974504,0.4774976371562003,0.48297364542977955,0.908589818460342,0.1455013766871991,0.1455013766871991,158.05231840303335,158.05231840303335,0.7557244337784929,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,133.2376368024947,136.65434074536768,20,0.0,False,False,0.025298155705969955,demand,0.0,2.0
0.7,0.4,130.22042373283367,445.86676202777954,22.368696278418536,107.85172745441514,70.49411764705883,0.29505882352941176,0.4871390340831033,0.613353217974504,0.5128609659168968,0.5475164701965632,0.9092873448822083,0.2066261396476443,0.2066261396476443,164.13106215822705,164.13106215822705,0.6565908427690196,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,128.1495622266314,133.56463376695862,20,0.0,False,False,0.04158388818820808,demand,0.0,2.0
0.7,0.45,128.10149377015824,496.56380120127176,24.811505823825037,103.28998794633318,65.49019607843137,0.34509803921568627,0.46008535405445566,0.613353217974504,0.5399146459455444,0.5869213566158289,0.9093624858761185,0.24848876461738728,0.24848876461738728,170.45110279553543,170.45110279553543,0.5797983082904231,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,124.36372501584194,132.4857677208195,20,0.0,False,False,0.0634031849741757,demand,0.0,2.0
0.7,0.5,129.69352678484216,558.397203250795,28.005905233577703,101.68762155126444,63.39705882352941,0.3660294117647059,0.43991479306412123,0.613353217974504,0.5600852069358788,0.6039929492695154,0.9094110467650024,0.2689367817773135,0.2689367817773135,177.39374333679964,177.39374333679964,0.5221140092500596,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,126.37976450462136,133.23415249483142,20,0.0,False,False,0.052850656159434156,demand,0.0,2.0
0.7,0.55,130.61114520052098,618.319782531162,30.8870230118953,99.72412218862567,61.463725490196076,0.3853627450980392,0.4234742300477358,0.613353217974504,0.5765257699522641,0.6181198345394344,0.909053027512865,0.28811138266323366,0.28811138266323366,183.45622908985638,183.45622908985638,0.4747930874077908,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,124.96649594711997,134.30348323693752,20,0.0,False,False,0.07148691082589416,demand,0.0,2.0
0.7,0.6,133.17162348265737,687.4647558302452,34.27281148882646,98.89881199383089,60.63235294117648,0.3936764705882353,0.4097114712851699,0.613353217974504,0.5902885287148301,0.624182623767356,0.9088617598723729,0.2983655556593531,0.2983655556593531,189.783072421377,189.783072421377,0.4354168783009391,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,128.0351409908171,137.87261019223183,20,0.0,False,False,0.07387061105172939,demand,0.0,2.0
0.7,0.65,137.23676369436038,760.402258302516,38.148823255480295,99.0879404388801,60.9,0.39100000000000007,0.3993349098983741,0.613353217974504,0.6006650901016259,0.6218908482112047,0.9085425676449657,0.299226264879253,0.299226264879253,195.81693854140468,195.81693854140468,0.4058636585535635,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,130.87452987704017,142.97283895306,20,0.0,False,False,0.08815647316606753,demand,0.0,2.0
0.8,0.35,135.98200419320864,393.24136712003906,19.640551209271795,116.34145298393685,80.06960784313726,0.19930392156862742,0.5298734591999786,0.6306329798931225,0.4701265408000214,0.4689736926264404,0.9085462470672494,0.13526242235436287,0.13526242235436287,157.2502542223994,157.2502542223994,0.7286631790059709,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,134.426703552344,137.40300621542178,20,0.0,False,False,0.021887474601778374,demand,0.0,2.0
0.8,0.4,130.61777677301598,438.25691648157397,21.917483544493283,108.7002932285227,71.37450980392157,0.28625490196078435,0.49172290659802237,0.6306329798931225,0.5082770934019776,0.5406092273613166,0.9091222062537891,0.20036355851868026,0.20036355851868026,163.34158003250263,163.34158003250263,0.628111002545263,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,127.80716180106542,133.5936583356482,20,0.0,False,False,0.04430098779462766,demand,0.0,2.0
0.8,0.45,128.12436365794767,486.4695284623509,24.3270616960792,103.79730196186847,65.97843137254901,0.34021568627450977,0.46341905069688016,0.6306329798931225,0.5365809493031198,0.5832690891814292,0.90926778050032,0.2433428367493161,0.2433428367493161,169.32312073461713,169.32312073461713,0.5550375658330151,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,124.76043436297536,131.5741958087415,20,0.0,False,False,0.05318084126417032,demand,0.0,2.0
0.8,0.5,127.92217565773203,544.1207986779851,27.140300532611057,100.78187512512098,62.5313725490196,0.37468627450980396,0.4398825850272873,0.6306329798931225,0.5601174149727128,0.610266794611187,0.9093845168348249,0.27266429824701405,0.27266429824701405,175.8666912178051,175.8666912178051,0.49545841162063625,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,124.86161084742828,131.63746429173062,20,0.0,False,False,0.05296856005976465,demand,0.0,2.0
0.8,0.55,129.60571642300226,604.9776495875152,30.30169573196619,99.30402069103607,60.81666666666666,0.39183333333333337,0.42226298157303727,0.6306329798931225,0.5777370184269628,0.6236462591424081,0.9095050023473379,0.28861200866081876,0.28861200866081876,182.17524633950455,182.17524633950455,0.4515257745098332,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,125.27287958410726,133.19105850483936,20,0.0,False,False,0.06109436481095516,demand,0.0,2.0
0.8,0.6,130.97794453859893,666.9482829573693,33.3352451109808,97.64269942761811,59.221568627450985,0.40778431372549023,0.40685785865677015,0.6306329798931225,0.5931421413432298,0.6349681256192596,0.9090324225585281,0.303648157507529,0.303648157507529,188.0754716152561,188.0754716152561,0.41395180485984195,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,125.65786592838903,135.992822407664,20,0.0,False,False,0.0789060823612885,demand,0.0,2.0
0.8,0.65,134.04859097987907,739.8179505544922,36.96989621132728,97.0786947685518,58.61764705882352,0.41382352941176476,0.3934674401502021,0.6306329798931225,0.6065325598497979,0.6393251991375578,0.908628889281091,0.310688599546938,0.310688599546938,194.4518910317342,194.4518910317342,0.3818993902702149,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,129.63130797162742,136.83499800714802,20,0.0,False,False,0.05373939392322207,demand,0.0,2.0
0.9,0.35,137.22514421499733,384.62366469705756,19.19483147119598,118.03031274380135,82.05392156862744,0.1794607843137255,0.5380957293047067,0.6483995578309835,0.4619042706952933,0.45205558572176985,0.9081672715225005,0.12254459969870315,0.12254459969870315,156.38552938618523,156.38552938618523,0.7011643203639272,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,133.7328483577889,141.02752843097394,20,0.0,False,False,0.05315847991936607,demand,0.0,2.0
0.9,0.4,131.37608814608177,428.7336948719768,21.449941000259358,109.92614714582241,72.77450980392157,0.27225490196078433,0.4984645161612925,0.6483995578309835,0.5015354838387075,0.5292231322003581,0.9090558383935663,0.19051990725647452,0.19051990725647452,162.29313358447354,162.29313358447354,0.6024029576440236,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,129.1699811501802,134.12746378902656,20,0.0,False,False,0.037735045310025944,demand,0.0,2.0
0.9,0.45,128.01750555474635,474.6946715266251,23.73456910515978,104.28293644958656,66.58333333333334,0.3341666666666666,0.4680411766658053,0.6483995578309835,0.5319588233341948,0.5783681012685553,0.9093788755798136,0.23797730310886273,0.23797730310886273,167.99172807958877,167.99172807958877,0.530151282638818,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,125.46727110290958,130.23338551406053,20,0.0,False,False,0.037230177158175726,demand,0.0,2.0
0.9,0.5,128.0197576673468,533.232149764892,26.684631585987024,101.33512608135976,62.95686274509804,0.37043137254901964,0.4425253494059799,0.6483995578309835,0.5574746505940202,0.6074625210525884,0.9092722974456043,0.2671806801785972,0.2671806801785972,174.6873553090529,174.6873553090529,0.47196400180399767,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,125.26009130615569,131.48931113847092,20,0.0,False,False,0.04865826920639521,demand,0.0,2.0
0.9,0.55,127.93794728300013,590.3218887556267,29.429352686135964,98.50859459686417,59.93333333333334,0.40066666666666667,0.42154487497729687,0.6483995578309835,0.5784551250227031,0.630308179061999,0.9094703724666674,0.2920901708721839,0.2920901708721839,180.71043570216392,180.71043570216392,0.4259481799524541,0.0,0.9005000000000001,1.0,0.0,0.0,0.0,0.9,0.0,124.30037129841686,132.87262592602988,20,0.0,False,False,0.06700322155905081,demand,0.0,2.0
0.9,0.6,129.29052369060975,649.9106932973676,32.50524457609366,96.7852791145161,58.19705882352942,0.4180294117647059,0.40504527194757617,0.6483995578309835,0.5949547280524239,0.642897966036643,0.9091871364875261,0.3070336749398915,0.3070336749398915,186.56212034274247,186.56212034274247,0.39109012756142897,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,125.89613201563134,133.66823088722344,20,0.0,False,False,0.06011344567054753,demand,0.0,2.0
0.9,0.65,132.25150284983684,721.8625633358606,36.17368237269618,96.07782047714066,57.32352941176471,0.42676470588235305,0.3900271569992128,0.6483995578309835,0.6099728430007871,0.6495919134801004,0.9091013204766144,0.3151910833100883,0.3151910833100883,193.10894901315118,193.10894901315118,0.36026256234054266,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,129.0950576488677,135.5480558551076,20,0.0,False,False,0.04879338281370508,demand,0.0,2.0
1.0,0.35,138.49534081636602,373.7720119846613,18.66430467200727,119.83103614435875,84.34313725490196,0.1565686274509804,0.5480141304159691,0.6666666666666666,0.4519858695840308,0.4318776239635608,0.9079590895226651,0.10758248709232458,0.10758248709232458,155.18876130306646,155.18876130306646,0.6752472471575484,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,136.17416791914306,141.30590022695765,20,0.0,False,False,0.037053465319233106,demand,0.0,2.0
