sigma,rho,seed,Output,Total_Capital,Investment,Consumption,Employment,Unemployment_Rate,Wage_Share,Wage_Share_Profitmax,Profit_Share,Income_Gini,Wealth_Gini,Output_Gap,Output_Gap_PM,Potential_Output,Potential_Output_PM,Average_Utilization,Money_Buffer,Cash_Constrained,Bound_Demand,Bound_Profitmax,Bound_Capital,Bound_Workforce,Wage_Rate,Wage_Floor_Binding,Tax_Rate,Tax_At_Cap,Dead_Firms,TopK_Share,scenario,spread,c0,eta,benefit_replacement_rate
1.0,0.4,4,0.0,3.300794609297541e-35,0.0,0.0,0.0,1.0,0.0,0.6666666666666666,0.0,0.0,0.9541771234243978,1.0,1.0,6.517374635370066e-11,2.467942262611811e-35,0.0,0.0,0.93,0.0,1.0,0.0,0.0,0.9,0.0,0.0,0.0,10.0,0.8363489746794079,S1_anchor,0.2,2.0,0.0,0.0
1.0,0.4,5,0.0,2.7671601512166193e-36,0.0,0.0,0.0,1.0,0.0,0.6666666666666666,0.0,0.0,0.9517310908590331,1.0,1.0,2.8524056231589043e-11,2.0518027107760477e-36,0.0,0.0,0.9200000000000002,0.0,1.0,0.0,0.0,0.9,0.0,0.0,0.0,10.0,0.8171174462272363,S1_anchor,0.2,2.0,0.0,0.0
1.0,0.4,6,0.0,1.771647414238947e-34,0.0,0.0,0.0,1.0,0.0,0.6666666666666666,0.0,0.0,0.9516013649519831,1.0,1.0,1.1411050232694143e-10,1.3160560501277438e-34,0.0,0.0,0.9200000000000002,0.0,1.0,0.0,0.0,0.9,0.0,0.0,0.0,10.0,0.8340163878005086,S1_anchor,0.2,2.0,0.0,0.0
1.0,0.4,7,0.0,8.18331931610872e-36,0.0,0.0,0.0,1.0,0.0,0.6666666666666666,0.0,0.0,0.9711466218013908,1.0,1.0,4.094268796928339e-11,5.834384018992662e-36,0.0,0.0,0.93,0.0,1.0,0.0,0.0,0.9,0.0,0.0,0.0,10.0,0.7780549777452848,S1_anchor,0.2,2.0,0.0,0.0
1.0,0.4,8,0.0,1.185791989770577e-35,0.0,0.0,0.0,1.0,0.0,0.6666666666666666,0.0,0.0,0.9701141647602053,1.0,1.0,4.6330752750289694e-11,8.823639849454023e-36,0.0,0.0,0.9399999999999997,0.0,1.0,0.0,0.0,0.9,0.0,0.0,0.0,10.0,0.8902339995512998,S1_anchor,0.2,2.0,0.0,0.0
1.0,0.4,9,0.0,1.7529536989125194e-35,0.0,0.0,0.0,1.0,0.0,0.6666666666666666,0.0,0.0,0.9600218756861407,1.0,1.0,5.277845433150315e-11,1.286373940784411e-35,0.0,0.0,0.9399999999999997,0.0,1.0,0.0,0.0,0.9,0.0,0.0,0.0,10.0,0.7634749090748,S1_anchor,0.2,2.0,0.0,0.0
1.0,0.4,10,0.0,1.6673022082087598e-34,0.0,0.0,0.0,1.0,0.0,0.6666666666666666,0.0,0.0,0.9651173160490663,1.0,1.0,1.1182475639043417e-10,1.2445951060168316e-34,0.0,0.0,0.93,0.0,1.0,0.0,0.0,0.9,0.0,0.0,0.0,10.0,0.8455062871415652,S1_anchor,0.2,2.0,0.0,0.0
1.0,0.4,11,0.0,8.098350902189446e-36,0.0,0.0,0.0,1.0,0.0,0.6666666666666666,0.0,0.0,0.9530138600005618,1.0,1.0,4.080049034939997e-11,5.911499843394644e-36,0.0,0.0,0.9099999999999998,0.0,1.0,0.0,0.0,0.9,0.0,0.0,0.0,10.0,0.7493748165245807,S1_anchor,0.2,2.0,0.0,0.0
1.0,0.4,12,0.0,5.94434268573745e-35,0.0,0.0,0.0,1.0,0.0,0.6666666666666666,0.0,0.0,0.9724948007484674,1.0,1.0,7.929292981332274e-11,4.4817805957082557e-35,0.0,0.0,0.9500000000000002,0.0,1.0,0.0,0.0,0.9,0.0,0.0,0.0,10.0,0.9027227810253765,S1_anchor,0.2,2.0,0.0,0.0
1.0,0.4,13,0.0,1.3809881417473202e-35,0.0,0.0,0.0,1.0,0.0,0.6666666666666666,0.0,0.0,0.9668293302508078,1.0,1.0,4.874497314012182e-11,9.616285146653528e-36,0.0,0.0,0.9399999999999997,0.0,1.0,0.0,0.0,0.9,0.0,0.0,0.0,10.0,0.7538857952109146,S1_anchor,0.2,2.0,0.0,0.0
1.0,0.4,14,0.0,2.115735369217572e-35,0.0,0.0,0.0,1.0,0.0,0.6666666666666666,0.0,0.0,0.9646813143281017,1.0,1.0,5.619361449077458e-11,1.590854920626986e-35,0.0,0.0,0.93,0.0,1.0,0.0,0.0,0.9,0.0,0.0,0.0,10.0,0.8419005646590958,S1_anchor,0.2,2.0,0.0,0.0
1.0,0.4,15,0.0,1.4736911465980478e-34,0.0,0.0,0.0,1.0,0.0,0.6666666666666666,0.0,0.0,0.959757892516723,1.0,1.0,1.0731703791664977e-10,1.0770501333752909e-34,0.0,0.0,0.93,0.0,1.0,0.0,0.0,0.9,0.0,0.0,0.0,10.0,0.7550000941798339,S1_anchor,0.2,2.0,0.0,0.0
1.0,0.4,16,0.0,5.741756607106418e-35,0.0,0.0,0.0,1.0,0.0,0.6666666666666666,0.0,0.0,0.9598950215243004,1.0,1.0,7.83817180508088e-11,4.318242788725461e-35,0.0,0.0,0.9,0.0,1.0,0.0,0.0,0.9,0.0,0.0,0.0,10.0,0.836458211236646,S1_anchor,0.2,2.0,0.0,0.0
1.0,0.4,17,0.0,4.047152327191673e-35,0.0,0.0,0.0,1.0,0.0,0.6666666666666666,0.0,0.0,0.9666075430958776,1.0,1.0,6.975623560546019e-11,2.952426017223718e-35,0.0,0.0,0.9500000000000002,0.0,1.0,0.0,0.0,0.9,0.0,0.0,0.0,10.0,0.7815634585357151,S1_anchor,0.2,2.0,0.0,0.0
1.0,0.4,18,0.0,6.133313400605336e-34,0.0,0.0,0.0,1.0,0.0,0.6666666666666666,0.0,0.0,0.9627547912811849,1.0,1.0,1.7262283226528895e-10,4.605479070445712e-34,0.0,0.0,0.93,0.0,1.0,0.0,0.0,0.9,0.0,0.0,0.0,10.0,0.8837205535414845,S1_anchor,0.2,2.0,0.0,0.0
1.0,0.4,19,0.0,1.2982987498065734e-34,0.0,0.0,0.0,1.0,0.0,0.6666666666666666,0.0,0.0,0.9514085104706825,1.0,1.0,1.0287852568685612e-10,9.690274103705223e-35,0.0,0.0,0.9200000000000002,0.0,1.0,0.0,0.0,0.9,0.0,0.0,0.0,10.0,0.8272206461659835,S1_anchor,0.2,2.0,0.0,0.0
0.5,0.4,0,80.07310996081901,291.29708733371854,14.471663555764435,65.60144640505457,42.27450980392157,0.5772549019607844,0.4387549163468693,0.5575622346164278,0.5612450836531307,0.7324219327741182,0.9120071784419125,0.4093949893338222,0.3421544761082894,135.58089366497956,121.73161660818784,0.6576312518516011,0.0,0.9,1.0,0.0,0.0,0.0,0.8311364201360928,0.0,0.0,0.0,0.0,0.3838242870440462,S2_headline,0.0,1.0,0.1,0.0
0.5,0.4,1,82.52172339247187,303.35836396046324,15.173022054463097,67.3487013380088,43.372549019607845,0.5662745098039216,0.4376747114191147,0.5581048795016028,0.5623252885808853,0.7248656795605606,0.9082439274393835,0.4032807528161974,0.3481218360542266,138.292198724233,126.59127599493084,0.651852001861482,0.0,0.9,1.0,0.0,0.0,0.0,0.8327546554482058,0.0,0.0,0.0,0.0,0.3538004487057458,S2_headline,0.0,1.0,0.1,0.0
0.5,0.4,2,84.92448394145883,298.81779822022855,15.531280213134952,69.3932037283239,45.68627450980392,0.5431372549019609,0.4495231413795246,0.5593490780059165,0.5504768586204755,0.7085355979305136,0.9122111733180095,0.3811502701438281,0.3154356285438884,137.17610847194126,124.18497507755846,0.6852881854431961,0.0,0.9,1.0,0.0,0.0,0.0,0.836482932565059,0.0,0.0,0.0,0.0,0.38084098816035866,S2_headline,0.0,1.0,0.1,0.0
0.5,0.4,3,82.55532635365222,302.2851909312838,15.137648123378241,67.41767823027396,43.549019607843135,0.5645098039215687,0.4393936724730457,0.5582434497447681,0.5606063275269543,0.7220964170981864,0.9052676980152945,0.4020163035534406,0.34527762432607967,138.05118571326327,126.09810365611774,0.6552956645730178,0.0,0.9,1.0,0.0,0.0,0.0,0.8331700301673354,0.0,0.0,0.0,0.0,0.3399925571693575,S2_headline,0.0,1.0,0.1,0.0
0.5,0.4,4,81.62027405531575,304.4362828648248,14.983307600519987,66.63696645479575,42.68627450980392,0.5731372549019609,0.43496650720140967,0.5577713966839284,0.5650334927985903,0.7300389443073411,0.9087697485443684,0.4107954329905371,0.35828170437777146,138.52350194426936,127.19599460336961,0.6416505171708401,0.0,0.9,1.0,0.0,0.0,0.0,0.8317601354025344,0.0,0.0,0.0,0.0,0.3673807831720915,S2_headline,0.0,1.0,0.1,0.0
0.5,0.4,5,81.82665485401533,293.83179241490393,14.931161837859213,66.89549301615612,43.549019607843135,0.5645098039215687,0.44323635611542345,0.5581959451927814,0.5567636438845766,0.7214449073298554,0.9076046355609599,0.39906452618218047,0.332214245010246,136.1492277268918,122.52996997588318,0.6685689315521139,0.0,0.9,1.0,0.0,0.0,0.0,0.8330283831696806,0.0,0.0,0.0,0.0,0.35647845303835646,S2_headline,0.0,1.0,0.1,0.0
0.5,0.4,6,80.9037345320814,295.9286189947464,14.695995633482767,66.20773889859863,42.666666666666664,0.5733333333333335,0.43851225995747756,0.557773002905248,0.5614877400425224,0.7291784468108596,0.9090642129527657,0.4079062587358474,0.34547142098597006,136.6323053381051,123.60802351021538,0.6543037539096078,0.0,0.9,1.0,0.0,0.0,0.0,0.8317665039305003,0.0,0.0,0.0,0.0,0.36085919945042816,S2_headline,0.0,1.0,0.1,0.0
0.5,0.4,7,82.42040210324382,300.2957865759092,15.007890681225549,67.41251142201824,43.490196078431374,0.5650980392156864,0.43939931365670587,0.558127218574507,0.5606006863432941,0.725879893289021,0.9127121278078554,0.4010782533076916,0.34224772905919393,137.61376855026262,125.30971918347367,0.6577948153023745,0.0,0.9,1.0,0.0,0.0,0.0,0.8328217563492478,0.0,0.0,0.0,0.0,0.37188689435133215,S2_headline,0.0,1.0,0.1,0.0
0.5,0.4,8,80.68969531121637,295.4621884712953,14.627608605009389,66.062086706207,42.568627450980394,0.574313725490196,0.4385491761334637,0.5577659777043967,0.5614508238665362,0.7294471616654947,0.908756155355726,0.40892235650223874,0.3459678984518318,136.51263304050752,123.42562162073949,0.6539113928186643,0.0,0.9,1.0,0.0,0.0,0.0,0.8317472469033602,0.0,0.0,0.0,0.0,0.3610769562110596,S2_headline,0.0,1.0,0.1,0.0
0.5,0.4,9,82.3239812998741,300.407874054023,15.034026414005746,67.28995488586837,43.470588235294116,0.5652941176470588,0.43975671763713814,0.5582062722292862,0.5602432823628619,0.7241208661042763,0.9091960776854551,0.4018820693474327,0.3430654831206577,137.63388909021134,125.32778855524585,0.6575071849359456,0.0,0.9,1.0,0.0,0.0,0.0,0.833059289957123,0.0,0.0,0.0,0.0,0.3549167121100252,S2_headline,0.0,1.0,0.1,0.0
0.5,0.4,10,81.86467523971483,299.78510859152817,14.924726511859848,66.93994872785497,43.15686274509804,0.5684313725490198,0.438738625736377,0.5579880131540637,0.5612613742636229,0.7265346588041132,0.9096191811941697,0.4046060071287542,0.34578844286623833,137.4932516365326,125.14916364946963,0.6538635733771724,0.0,0.9,1.0,0.0,0.0,0.0,0.8324071369957623,0.0,0.0,0.0,0.0,0.35350480558463626,S2_headline,0.0,1.0,0.1,0.0
0.5,0.4,11,81.04962770441811,291.1383821264822,14.692306156747506,66.35732154767061,43.15686274509804,0.5684313725490197,0.44296899737156653,0.5580363736311366,0.5570310026284334,0.7229011365315015,0.9050479957579524,0.4019844270788934,0.33251560888336806,135.51734686713465,121.4742338144396,0.6684486883115698,0.0,0.9,1.0,0.0,0.0,0.0,0.8325555550423775,0.0,0.0,0.0,0.0,0.3345387610929283,S2_headline,0.0,1.0,0.1,0.0
0.5,0.4,12,79.99705700390801,292.4175738714304,14.485927415817267,65.51112958809074,42.23529411764706,0.5776470588235295,0.4385744965346335,0.557656312053488,0.5614255034653665,0.7291326939644334,0.9038707037625594,0.41114833157641084,0.3452592797442251,135.82037514486112,122.1788962323939,0.6547602223380453,0.0,0.9,1.0,0.0,0.0,0.0,0.8314221657814328,0.0,0.0,0.0,0.0,0.3274942918413639,S2_headline,0.0,1.0,0.1,0.0
0.5,0.4,13,81.01362237211511,302.40147283669745,14.760947284832191,66.25267508728291,42.3921568627451,0.5760784313725491,0.43484389932341966,0.5577392310858764,0.5651561006765803,0.7321084549818556,0.9101230749516264,0.4133959590286767,0.359112737262827,138.0427540876195,126.37481178071792,0.640072717838546,0.0,0.9,1.0,0.0,0.0,0.0,0.8316705371144355,0.0,0.0,0.0,0.0,0.3770904835364001,S2_headline,0.0,1.0,0.1,0.0
0.5,0.4,14,84.84865439747088,315.08861621915713,15.756044567954145,69.09260982951675,44.450980392156865,0.5554901960784314,0.4370767122313608,0.5586576374087786,0.5629232877686392,0.7195071498683299,0.910104061165059,0.3974741257953778,0.3538508749746682,140.81998361095685,131.32215003758452,0.6459145399694568,0.0,0.9,1.0,0.0,0.0,0.0,0.8344058883007696,0.0,0.0,0.0,0.0,0.36029278628918293,S2_headline,0.0,1.0,0.1,0.0
0.5,0.4,15,83.65129176316448,309.2252495969311,15.436395070840666,68.21489669232382,43.90196078431372,0.5609803921568629,0.4374304364298048,0.5584063118480833,0.5625695635701952,0.7214710893660048,0.9074346440213799,0.4006538604136766,0.3512989909413565,139.56699082900792,128.95793948372386,0.6484621484492451,0.0,0.9,1.0,0.0,0.0,0.0,0.8336558750276487,0.0,0.0,0.0,0.0,0.34576690876130506,S2_headline,0.0,1.0,0.1,0.0
0.5,0.4,16,82.15195202762054,301.15904201857046,14.970503482656277,67.18144854496427,43.21568627450981,0.5678431372549021,0.43793762982670076,0.5580272112208928,0.5620623701732992,0.7269505257843415,0.910697094354039,0.40385586334572937,0.3465263441207751,137.80603561788493,125.71836172503089,0.6528809074260365,0.0,0.9,1.0,0.0,0.0,0.0,0.8325228236604033,0.0,0.0,0.0,0.0,0.35435884217701513,S2_headline,0.0,1.0,0.1,0.0
0.5,0.4,17,84.03935604067574,297.8062769669549,15.224173112449868,68.81518292822587,45.01960784313726,0.5498039215686275,0.44721492251659956,0.5589792851621831,0.5527850774834004,0.716219571175474,0.9180515817318862,0.38666480191201885,0.32144437531314135,137.00952144841676,123.94188132989251,0.6797043123007094,0.0,0.9,1.0,0.0,0.0,0.0,0.8353718535136525,0.0,0.0,0.0,0.0,0.4094936125584777,S2_headline,0.0,1.0,0.1,0.0
0.5,0.4,18,78.61195304802838,277.56502258285815,13.878251129142804,64.73370191888557,42.0,0.58,0.4438493923072598,0.5574357196653813,0.5561506076927403,0.7343231578901859,0.9142344481301995,0.4060522790563519,0.3223360378989787,132.35500411236842,116.00432875949433,0.677663962101021,0.0,0.9,1.0,0.0,0.0,0.0,0.830758752106053,0.0,0.0,0.0,0.0,0.4047619047619048,S2_headline,0.0,1.0,0.1,0.0
0.5,0.4,19,84.57096135990595,302.2326025409432,15.559281860100766,69.01167949980518,45.03921568627451,0.549607843137255,0.444739785087465,0.5589179196119011,0.5552602149125351,0.7132965540775003,0.9094871649871371,0.3873911668454195,0.32768960757881865,138.028625417626,125.7769259162951,0.6738023628621367,0.0,0.9,1.0,0.0,0.0,0.0,0.835183960091093,0.0,0.0,0.0,0.0,0.3622273932638984,S2_headline,0.0,1.0,0.1,0.0
0.5,0.4,0,83.72542999688905,312.75606246943175,15.500024257716642,68.22540573917239,43.86274509803921,0.561372549019608,0.4366322965195438,0.5583618803186599,0.5633677034804563,0.7233791483618398,0.9107460368035929,0.40334775041729837,0.35822257237849797,140.32262944617747,130.46623985601903,0.6451154006588223,0.0,0.9,1.0,0.0,0.0,0.0,0.8335224351787743,0.0,0.0,0.0,0.0,0.3745603082323691,S2_headline,0.05,1.0,0.1,0.0
0.5,0.4,1,82.33614005062688,299.33341011267424,14.95529089188986,67.38084915873704,43.86274509803921,0.5613725490196079,0.4440038751749609,0.5583603526498163,0.5559961248250391,0.7198735169138601,0.9079751305290626,0.40075530594787795,0.338953126520195,137.39888250975795,124.55760166949517,0.6604673627511538,0.0,0.9,1.0,0.0,0.0,0.0,0.8335176518144168,0.0,0.0,0.0,0.0,0.3635616427307214,S2_headline,0.05,1.0,0.1,0.0
0.5,0.4,2,83.10301801295756,302.7237751550498,15.12844525704828,67.97457275590929,43.96078431372549,0.5603921568627451,0.44096225920187665,0.5583970980555917,0.5590377407981233,0.7229726553055514,0.9134241464602448,0.39846983104667655,0.342089382369222,138.15220037468634,126.31414562967016,0.6611762648620827,0.0,0.9,1.0,0.0,0.0,0.0,0.8336270354379909,0.0,0.0,0.0,0.0,0.3869944187340856,S2_headline,0.05,1.0,0.1,0.0
0.5,0.4,3,82.13424285874014,313.126258837058,15.111544399422593,67.02269845931752,42.64705882352941,0.5735294117647058,0.4315972052809835,0.5578801204035798,0.5684027947190166,0.7304601220608197,0.9071340525317757,0.4153006371896272,0.3734600016866284,140.36859119771202,130.97658719128574,0.6295832691826976,0.0,0.9,1.0,0.0,0.0,0.0,0.8320915906406605,0.0,0.0,0.0,0.0,0.3427259444463332,S2_headline,0.05,1.0,0.1,0.0
0.5,0.4,4,81.94523409170765,297.9285984199878,14.93737272160442,67.00786137010323,43.529411764705884,0.5647058823529412,0.44240362021669816,0.5582033565603921,0.5575963797833018,0.7221296766010049,0.9075675963827007,0.4022309271110048,0.3400857003519766,137.08062436875787,124.18462907769147,0.6614741714599675,0.0,0.9,1.0,0.0,0.0,0.0,0.8330501844794923,0.0,0.0,0.0,0.0,0.35416897908901884,S2_headline,0.05,1.0,0.1,0.0
0.5,0.4,5,81.32390877916215,299.2518650619734,14.74341931668068,66.58048946248145,43.01960784313726,0.5698039215686275,0.44018468887802853,0.5579613747076558,0.5598153111219715,0.7261372232765652,0.9073647474147861,0.40797954860680585,0.34836576036555156,137.3718153514587,124.8394280150273,0.6520206773520494,0.0,0.9,1.0,0.0,0.0,0.0,0.832327969116744,0.0,0.0,0.0,0.0,0.35225509040441283,S2_headline,0.05,1.0,0.1,0.0
0.5,0.4,6,82.67776972340829,304.491126181397,15.187088745420875,67.49068097798741,43.411764705882355,0.5658823529411765,0.43727559496707363,0.5581240674047981,0.5627244050329264,0.7262972994661796,0.9104588232131587,0.40322610107956536,0.35026083935416324,138.5409734087901,127.24820649449074,0.6536362583800828,0.0,0.9,1.0,0.0,0.0,0.0,0.8328118965414593,0.0,0.0,0.0,0.0,0.36643698762578125,S2_headline,0.05,1.0,0.1,0.0
0.5,0.4,7,80.7850451736118,295.8865141241162,14.541835826343819,66.24320934726799,42.78431372549019,0.5721568627450981,0.44037965561159126,0.5578580113082819,0.5596203443884088,0.7289044542701358,0.9113846677118232,0.408744206468403,0.3459316848933865,136.60158327695552,123.5102796818482,0.6555295962998778,0.0,0.9,1.0,0.0,0.0,0.0,0.8320226864251111,0.0,0.0,0.0,0.0,0.3715352331678295,S2_headline,0.05,1.0,0.1,0.0
0.5,0.4,8,83.46958867235264,303.1506910918492,15.276658327816909,68.19293034453575,44.333333333333336,0.5566666666666668,0.44304465846443525,0.5586541386989856,0.5569553415355648,0.7180402674421151,0.9089551994840687,0.39616119538892886,0.33889790580208295,138.23814720453947,126.30189738801221,0.663082916871509,0.0,0.9,1.0,0.0,0.0,0.0,0.8343963172567325,0.0,0.0,0.0,0.0,0.3579445329021669,S2_headline,0.05,1.0,0.1,0.0
0.5,0.4,9,82.42758052777003,301.09513725627784,15.015530422476841,67.41205010529318,43.588235294117645,0.5641176470588236,0.44053778186233955,0.5582209235887037,0.5594622181376604,0.7233694284106688,0.9088475962511654,0.40179815976039224,0.34377764858743537,137.7921805136616,125.61013653891706,0.6580188608293936,0.0,0.9,1.0,0.0,0.0,0.0,0.8331009694225151,0.0,0.0,0.0,0.0,0.35735202336082983,S2_headline,0.05,1.0,0.1,0.0
0.5,0.4,10,80.33841773405668,293.8465615437406,14.549683288348806,65.78873444570786,42.372549019607845,0.5762745098039217,0.4382542235514221,0.5576275761771491,0.5617457764485779,0.7316314891424844,0.9101788795497302,0.40992291573776607,0.346392325684103,136.15075074620398,122.95982112542377,0.6575123197068365,0.0,0.9,1.0,0.0,0.0,0.0,0.8313338404290521,0.0,0.0,0.0,0.0,0.35939709435700723,S2_headline,0.05,1.0,0.1,0.0
0.5,0.4,11,82.47526127828603,300.6750390612193,15.025781848866782,67.44947942941924,43.84313725490196,0.5615686274509805,0.4428590799141942,0.558390499923841,0.5571409200858058,0.7191192417310324,0.9047921597590687,0.40104245785010917,0.34153256785408503,137.68515173500342,125.27465670673159,0.659730778504889,0.0,0.9,1.0,0.0,0.0,0.0,0.833611965093871,0.0,0.0,0.0,0.0,0.3327599754992101,S2_headline,0.05,1.0,0.1,0.0
0.5,0.4,12,83.85567317229952,296.59803599948566,15.287285801683266,68.56838737061625,45.01960784313726,0.5498039215686275,0.4484159749777916,0.5589397829779553,0.5515840250222084,0.7110077017384886,0.9050041199494367,0.3867991798163106,0.3201614152623319,136.7693299221988,123.42160930416921,0.6819836713430755,0.0,0.9,1.0,0.0,0.0,0.0,0.8352481476780277,0.0,0.0,0.0,0.0,0.3355683966306572,S2_headline,0.05,1.0,0.1,0.0
0.5,0.4,13,83.71568302370248,305.02060940631765,15.235174838422958,68.48050818527952,44.549019607843135,0.5545098039215687,0.4440528016147927,0.5587429335453422,0.5559471983852072,0.7170831008031694,0.9108449274747595,0.3962397529039612,0.3401787697873421,138.65383087735336,126.8843037529747,0.6602883297939843,0.0,0.9,1.0,0.0,0.0,0.0,0.8346616038222516,0.0,0.0,0.0,0.0,0.37517171730564897,S2_headline,0.05,1.0,0.1,0.0
0.5,0.4,14,84.30837547583606,308.66543043330813,15.458068038649342,68.85030743718673,44.705882352941174,0.5529411764705884,0.4424569060205039,0.5588107400902397,0.557543093979496,0.7159363289700511,0.9091147853879383,0.39541005120096445,0.3436284307463847,139.43825854574,128.47018109726858,0.6574113080977299,0.0,0.9,1.0,0.0,0.0,0.0,0.8348668124491077,0.0,0.0,0.0,0.0,0.356853061693202,S2_headline,0.05,1.0,0.1,0.0
0.5,0.4,15,81.76922417070178,299.9256402152672,14.927230628497147,66.84199354220462,43.1764705882353,0.568235294117647,0.43956324339547503,0.5580302168157936,0.560436756604525,0.7250342906397826,0.9068384909529615,0.4054553086468895,0.34674175281113956,137.5314574114066,125.17363340978598,0.6550739834943053,0.0,0.9,1.0,0.0,0.0,0.0,0.8325322170964685,0.0,0.0,0.0,0.0,0.3420027056874484,S2_headline,0.05,1.0,0.1,0.0
0.5,0.4,16,84.754859821905,312.7161388396444,15.549930342809898,69.20492947909511,44.666666666666664,0.5533333333333333,0.43988397691210707,0.558761944709295,0.5601160230878929,0.718628359050896,0.911995855239955,0.3959878322144901,0.3496828658618544,140.31735357343075,130.32831824925026,0.652477434355365,0.0,0.9,1.0,0.0,0.0,0.0,0.83471687607693,0.0,0.0,0.0,0.0,0.3683282969315771,S2_headline,0.05,1.0,0.1,0.0
0.5,0.4,17,83.8111589934135,303.659564393614,15.178151640761433,68.63300735265204,44.68627450980392,0.5531372549019608,0.44466055136007965,0.5589518452802381,0.5553394486399204,0.7182520049824509,0.9169837102387692,0.39420682004073454,0.3362723117070261,138.32714674310506,126.34797123133463,0.6634334674022955,0.0,0.9,1.0,0.0,0.0,0.0,0.8352974150301861,0.0,0.0,0.0,0.0,0.4019914073650558,S2_headline,0.05,1.0,0.1,0.0
0.5,0.4,18,81.28321955895612,300.9820012179827,14.844111712142283,66.43910784681383,42.3921568627451,0.5760784313725491,0.433336288226254,0.5577400550339278,0.566663711773746,0.7350094357477295,0.9148943982028834,0.410066588291866,0.356319408459305,137.74160899754514,126.26819203072844,0.6503476192595249,0.0,0.9,1.0,0.0,0.0,0.0,0.8316731078135701,0.0,0.0,0.0,0.0,0.3877382518519197,S2_headline,0.05,1.0,0.1,0.0
0.5,0.4,19,83.12876275518488,305.39879138687047,15.277139187187277,67.85162356799759,43.8235294117647,0.561764705882353,0.43930820234621565,0.5583095608229053,0.5606917976537843,0.7219906305143322,0.9084585156135002,0.40083021437242916,0.34761187604056776,138.7395206165715,127.4234064681148,0.6551633212752178,0.0,0.9,1.0,0.0,0.0,0.0,0.8333657228791256,0.0,0.0,0.0,0.0,0.35882121398548356,S2_headline,0.05,1.0,0.1,0.0
0.5,0.4,0,82.32387143857824,304.35159078254804,14.892152845770823,67.43171859280743,43.88235294117647,0.5611764705882353,0.44421159712838815,0.5583889373931679,0.5557884028716119,0.7216554716892628,0.9108689030025083,0.4055874882956396,0.35115046978970077,138.47719705218128,126.91211537659188,0.6575631155410895,0.0,0.9,1.0,0.0,0.0,0.0,0.8336056661189252,0.0,0.0,0.0,0.0,0.3796996858709784,S2_headline,0.1,1.0,0.1,0.0
0.5,0.4,1,84.23886129147256,304.4787214109463,15.176178863015998,69.06268242845655,45.64705882352941,0.5435294117647058,0.4530936770225639,0.5592650498718194,0.5469063229774361,0.7064926757372003,0.9078565509983272,0.39194464489294184,0.3327627887638816,138.53565710502428,126.25505321669979,0.6723549764551171,0.0,0.9,1.0,0.0,0.0,0.0,0.8362211629039,0.0,0.0,0.0,0.0,0.36049664834810285,S2_headline,0.1,1.0,0.1,0.0
0.5,0.4,2,84.80828031715333,299.92296013604374,15.36331361495881,69.44496670219453,45.94117647058823,0.5405882352941177,0.45292018141090795,0.559476914574212,0.547079818589092,0.7071286600109132,0.9139926798847,0.3830436960709834,0.3201332319461519,137.4800017147772,124.91213227784803,0.6943826246991311,0.0,0.9,0.9960784313725489,0.00392156862745098,0.0,0.0,0.8368619402373395,0.0,0.0,0.0,0.0,0.3823265003640297,S2_headline,0.1,1.0,0.1,0.0
0.5,0.4,3,81.37224452576095,299.26174930882354,14.70336821880199,66.66887630695896,43.333333333333336,0.5666666666666668,0.44341309256974015,0.558123982478756,0.5565869074302598,0.7233749366477266,0.9069334762681633,0.4077511423902583,0.34925142683638233,137.3777135820101,125.02494387450196,0.6614014051369075,0.0,0.9,1.0,0.0,0.0,0.0,0.8328129990085162,0.0,0.0,0.0,0.0,0.3344690336517594,S2_headline,0.1,1.0,0.1,0.0
0.5,0.4,4,83.9808034919711,299.0965991661929,15.079986478227127,68.90081701374397,45.705882352941174,0.5429411764705881,0.455056376094681,0.5592935394293653,0.5449436239053189,0.7059721515439082,0.9084251122049988,0.3885085216273753,0.3229819571796631,137.3388617802506,124.07513351366849,0.6842130249547944,0.0,0.9,1.0,0.0,0.0,0.0,0.8363075552471253,0.0,0.0,0.0,0.0,0.3720434947614463,S2_headline,0.1,1.0,0.1,0.0
0.5,0.4,5,84.87830782438401,310.556646372669,15.537255585034174,69.34105223934984,45.431372549019606,0.5456862745098039,0.44737681016488345,0.559139254584176,0.5526231898351166,0.7099388649373163,0.9087000206093823,0.39310780818511426,0.3426819626857636,139.85718097250674,129.1285140139952,0.6656733712288202,0.0,0.9,1.0,0.0,0.0,0.0,0.8358443147263459,0.0,0.0,0.0,0.0,0.35856895724097426,S2_headline,0.1,1.0,0.1,0.0
0.5,0.4,6,81.28855064569211,295.8972050166074,14.653532877381116,66.63501776831099,43.23529411764706,0.5676470588235295,0.44272956178620904,0.5580602590166291,0.557270438213791,0.726189829643226,0.9109440209634599,0.4050013742144582,0.3434959469194856,136.61857651266806,123.84630638672381,0.6690524467912843,0.0,0.9,1.0,0.0,0.0,0.0,0.8326234010268894,0.0,0.0,0.0,0.0,0.36131216184116444,S2_headline,0.1,1.0,0.1,0.0
