point,viable,frac_seeds_collapsed,slope_raw,slope_raw_seed_sd,slope,slope_seed_sd,n_seeds,wage_led,wage_led_raw,chord_raw,chord,wage_led_chord,viable_chord,rho_star,rho_star_in_support,quad_coef,quad_coef_se,n_rho,Output_lo,Total_Capital_lo,Investment_lo,Unemployment_Rate_lo,Wage_Share_lo,Profit_Share_lo,Average_Utilization_lo,Capitalist_Consumption_lo,Tax_Rate_lo,Consumption_lo,Employment_lo,Wage_Rate_lo,Money_Buffer_lo,Output_hi,Total_Capital_hi,Investment_hi,Unemployment_Rate_hi,Wage_Share_hi,Profit_Share_hi,Average_Utilization_hi,Capitalist_Consumption_hi,Tax_Rate_hi,Consumption_hi,Employment_hi,Wage_Rate_hi,Money_Buffer_hi
79,1.0,0.0,188.75385952373395,9.705908505101199,188.75385952373395,9.705908505101199,3,0.0,0.0,128.9741648280985,128.9741648280985,0.0,1.0,0.33883615995956357,0.0,585.5961842196831,27.281734856864315,4,132.12612615884947,456.42235879283044,22.724858682108486,0.28581699346405226,0.48424992697826424,0.5157500730217358,0.7674183976755086,49.26114232464673,0.09375766445697727,109.40126747674098,71.41830065359478,0.8959764829411782,0.0,157.9209591244692,949.1593745718978,47.437264312440355,0.2590849673202615,0.42237570602281765,0.5776242939771824,0.44218099994041343,48.32599843197297,0.0844919737769489,110.48369481202884,74.09150326797386,0.900265280108702,0.0
80,1.0,0.0,204.40780962005329,13.435098607072746,204.40780962005329,13.435098607072746,3,0.0,0.0,109.83990965875269,109.83990965875269,0.0,1.0,0.3936815379180413,1.0,961.2996915931172,34.9289291229475,4,117.9700195326493,406.90565404574454,20.494631023994557,0.36189542483660136,0.47885756280301434,0.5211424371969856,0.7647088468969868,49.827711568423155,0.0,97.47538850865476,63.81045751633986,0.8853803310009472,0.0,139.93800146439986,839.6054804637324,41.98027402318664,0.34333333333333327,0.4165537313435394,0.5834462686564605,0.43980629611938027,48.541224552668986,0.0,97.95772744121321,65.66666666666667,0.8876857231745042,0.0
81,1.0,0.0,204.40780962005329,13.435098607072746,204.40780962005329,13.435098607072746,3,0.0,0.0,109.83990965875269,109.83990965875269,0.0,1.0,0.3936815379180413,1.0,961.2996915931172,34.9289291229475,4,117.9700195326493,406.90565404574454,20.494631023994557,0.36189542483660136,0.47885756280301434,0.5211424371969856,0.7647088468969868,49.827711568423155,0.0,97.47538850865476,63.81045751633986,0.8853803310009472,0.0,139.93800146439986,839.6054804637324,41.98027402318664,0.34333333333333327,0.4165537313435394,0.5834462686564605,0.43980629611938027,48.541224552668986,0.0,97.95772744121321,65.66666666666667,0.8876857231745042,0.0
82,1.0,0.0,29.08727952753797,22.67297117098693,29.08727952753797,22.67297117098693,3,0.0,0.0,-29.891912384176596,-29.891912384176596,1.0,1.0,0.473428344677442,1.0,547.3366106554276,94.93295572598873,4,121.06208295057989,382.860160229712,19.29918319904053,0.3180392156862746,0.5019417695610724,0.4980582304389276,0.8364649852120797,49.88650729037335,0.0,101.76289975153936,68.19607843137256,0.8911725389033024,0.0,115.08370047374456,525.4501992206789,25.963902468515624,0.43104575163398695,0.43390501619448285,0.5660949838055173,0.5745928673063561,47.94976877482697,0.0,89.11979800522896,56.89542483660131,0.8776482098591863,0.0
83,1.0,0.0,16.103276578056256,25.35497537878069,16.103276578056256,25.35497537878069,3,0.0,0.0,-17.433214463579738,-17.433214463579738,1.0,1.0,0.4736876117596124,1.0,306.00180475734703,65.65790028407189,4,119.27322891478053,380.1861094570181,18.98842718707021,0.33130718954248356,0.4984876587231792,0.5015123412768209,0.8284494548138871,49.7568642680842,0.0,100.28480172771033,66.86928104575162,0.889227095033667,0.0,115.78658602206457,527.2804840625741,26.208162772557614,0.427124183006536,0.43437109292988924,0.5656289070701107,0.5760401613039606,48.088536891666756,0.0,89.57842324950694,57.2875816993464,0.8780109725244639,0.0
84,1.0,0.0,1.6682136861436068,6.40102325394616,1.6682136861436068,6.40102325394616,3,0.0,0.0,-18.536187286580386,-18.536187286580386,1.0,1.0,0.4954481158553851,1.0,183.2443042429688,42.03741941962263,4,119.31195380019062,380.23726838616466,19.01041135137271,0.33117647058823524,0.4984960695639802,0.5015039304360198,0.8288831681312964,58.59859709860432,0.0,100.3015424488179,66.88235294117646,0.8892951435520344,0.0,115.60471634287454,523.6002130067119,26.168157446827962,0.4274509803921569,0.43482665435263296,0.565173345647367,0.579234762760895,56.72591618835711,0.0,89.4365588960466,57.25490196078431,0.8780031708453989,0.0
85,0.0,1.0,164.95068340988607,5.134809887508042,,,3,,0.0,253.7411438801988,,,0.0,0.5806644288376713,1.0,-1022.4499558649754,300.8525512544608,4,0.0,6.135095936142703e-38,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8414534919521827,0.0,50.748228776039774,220.02464002490842,11.22940104630718,0.7449019607843136,0.42913636273184047,0.5708636372681596,0.5982595487456209,27.64652037056948,0.0,39.518827729732585,25.50980392156863,0.8539369129294351,0.0
86,0.0,0.3333333333333333,68.40932029654287,36.71560751909763,,,3,,0.0,147.5271978373801,,,0.0,0.5430297969657322,1.0,-794.9063802345548,8.33517778459239,4,18.741936085389952,51.33551309764914,2.5667756420950836,0.9033333333333333,0.29422199835433255,0.37244466831233414,0.5618018879658074,12.216971472248359,0.0,16.17516044329486,9.666666666666666,0.8458692101709172,0.0,48.247375652865976,220.5483764959955,11.196554514925177,0.8003921568627453,0.35208976000534453,0.6479102399946556,0.5298512425278035,24.791699416422933,0.0,37.050821137940794,19.96078431372549,0.8508952289624245,0.0
87,1.0,0.0,39.74959770318755,5.156565529285896,39.74959770318755,5.156565529285896,3,0.0,0.0,80.18875457014258,80.18875457014258,0.0,1.0,0.5556261866642932,1.0,-357.29213241840824,105.31754115944443,4,28.518262027069824,78.91990037416024,3.9450994546840676,0.8533986928104574,0.40659153592989977,0.5934084640701002,0.8574687888339749,17.00479444715802,0.0,24.573162572385755,14.660130718954248,0.7836457881126954,0.0,44.556012941098345,206.93957815880614,10.383115038278873,0.8169281045751635,0.3240371825040354,0.6759628174959644,0.5074177105555872,25.85554366517563,0.0,34.17289790281948,18.30718954248366,0.7876752126469883,0.0
88,1.0,0.0,26.752077744054322,6.185830424742066,26.752077744054322,6.185830424742066,3,0.0,0.0,21.833696731846448,21.833696731846448,0.0,1.0,0.31165643127450465,0.0,71.01935554558474,48.82576389272915,4,77.09498655128407,264.06127677188533,13.309469822061047,0.6507189542483659,0.3663378958049865,0.6336621041950136,0.6886107523178143,51.569292091310224,0.0,63.78551672922301,34.928104575163395,0.8088215013458476,0.0,81.46172589765335,392.7888808224498,19.53757042094038,0.6691503267973854,0.3274090114359845,0.6725909885640156,0.4878198598838981,51.11582528436977,0.0,61.92415547671297,33.084967320261434,0.8061835058794301,0.0
89,1.0,0.0,5.789932277354865,22.046812968692944,5.789932277354865,22.046812968692944,3,0.0,0.0,-4.598446633276057,-4.598446633276057,1.0,1.0,0.47977427550563223,1.0,143.13287711715438,87.76362884718854,4,54.57742211604019,188.04238803282058,9.356949112616137,0.7529411764705882,0.35980402946927265,0.6401959705307273,0.6797428442911531,36.21149510193795,0.0,45.22047300342405,24.705882352941178,0.7951343762153144,0.0,53.65773278938497,253.17656166800734,12.683119887943477,0.7798039215686274,0.324717316974898,0.6752826830251021,0.4976533045953226,34.748970501560535,0.0,40.974612901441496,22.019607843137255,0.7919849951383214,0.0
90,1.0,0.0,9.58815040022167,13.691882561857225,9.58815040022167,13.691882561857225,3,0.0,0.0,-1.732782314129697,-1.732782314129697,1.0,1.0,0.4650928788087431,1.0,137.33802835915685,53.953416126949165,4,145.12099601604766,471.0641800549588,23.594464447438188,0.26333333333333336,0.45669482205763345,0.5433051779423665,0.7397529797188426,70.31800291163196,0.03909206827308582,121.52653156860947,73.66666666666667,0.8998522572626682,0.0,144.7744395532217,635.8563848341952,31.745208619447627,0.35535947712418303,0.3945649040100898,0.6054350959899102,0.5411838707369295,69.50066946112948,0.055802223094113236,113.02923093377409,64.4640522875817,0.8862223966081896,0.0
91,1.0,0.0,2.7998751400013666,23.710686297128966,2.7998751400013666,23.710686297128966,3,0.0,0.0,13.170155836076319,13.170155836076319,0.0,1.0,0.5033763354120389,1.0,-414.6322563262151,695.2593849880185,4,180.4133067049801,510.1194857778021,25.537682270739158,0.00980392156862746,0.5837645969713884,0.4162354030286117,0.9594639397658352,70.80384661540324,0.001390653202936116,154.87562443424093,99.01960784313725,1.063748706832541,0.0,183.04733787219538,801.8272527281334,40.15304262865393,0.18405228758169936,0.40851115727054954,0.5914888427294503,0.5550616513300307,84.39270278091759,0.023710921094353358,142.89429524354145,81.59477124183006,0.9165868223350425,0.0
92,0.0,1.0,670.5361234543593,6.547739874415544,,,3,,0.0,787.790911976023,,,0.0,-0.4982327427187636,0.0,335.8616156128486,3372.906181761192,4,0.0,5.05149623824773e-41,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8414534919521827,0.0,157.55818239520468,493.59601148148414,24.68581570821821,0.03000000000000001,0.6362464778088881,0.36375352219111184,0.8670374385081017,53.05550186558014,0.005156413944670802,132.87236668698645,97.0,1.0344237501251214,0.0
93,0.0,1.0,619.8478385500424,3.1846936532502497,,,3,,0.0,670.1309462677751,,,0.0,0.05589321970328094,0.0,697.8590127985154,2684.8246610962947,4,0.0,3.171656574114624e-41,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8414534919521827,0.0,134.0261892535551,380.745681342803,19.056430323882598,0.1303921568627451,0.6255391243824856,0.3744608756175145,0.9593355487216689,49.59844768297915,0.026558527520415893,114.96975892967248,86.96078431372548,0.9718082710666955,0.0
94,0.0,1.0,634.898368492728,0.7528121721444974,,,3,,0.0,714.3170861973375,,,0.0,-0.1004268660557737,0.0,528.7058294571273,2958.0786895002866,4,0.0,2.504124772929227e-41,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8414534919521827,0.0,142.86341723946754,430.4326758683482,21.67030595184229,0.09999999999999998,0.6205058871619148,0.37949411283808526,0.9728039166617721,51.71283315871708,0.018941741474196454,121.19311128762524,90.0,0.9897672365688678,0.0
95,0.0,1.0,634.898368492728,0.7528121721444974,,,3,,0.0,714.3170861973375,,,0.0,-0.1004268660557737,0.0,528.7058294571273,2958.0786895002866,4,0.0,2.504124772929227e-41,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8414534919521827,0.0,142.86341723946754,430.4326758683482,21.67030595184229,0.09999999999999998,0.6205058871619148,0.37949411283808526,0.9728039166617721,51.71283315871708,0.018941741474196454,121.19311128762524,90.0,0.9897672365688678,0.0
96,0.0,1.0,685.7623480369529,1.619316963631186,,,3,,0.0,812.8802265567059,,,0.0,-0.6604023728598701,0.0,295.48472326320143,3503.166102786539,4,0.0,3.7335956028111416e-41,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8414534919521827,0.0,162.5760453113412,520.8601574173694,26.136461044435382,0.01130718954248367,0.6425828485099857,0.35741715149001435,0.9597563362752138,52.94803097192507,0.001830081814663597,136.43958426690583,98.86928104575163,1.0567582934795408,0.0
97,0.0,1.0,685.9837226009963,1.910783033420057,,,3,,0.0,813.987099376924,,,0.0,-0.682933045130751,0.0,289.9503591622149,3510.5912313919034,4,0.0,3.7329585363519344e-41,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8414534919521827,0.0,162.79741987538486,523.1732555619286,26.267916418009424,0.011372549019607853,0.6412230244009408,0.35877697559905924,0.9563261328991808,42.573710926613835,0.0018380128501680974,136.52950345737543,98.86274509803921,1.0560258014704824,0.0
98,0.0,1.0,685.9837226009963,1.910783033420057,,,3,,0.0,813.987099376924,,,0.0,-0.682933045130751,0.0,289.9503591622149,3510.5912313919034,4,0.0,3.864976958077763e-41,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8414534919521827,0.0,162.79741987538486,523.1732555619286,26.267916418009424,0.011372549019607853,0.6412230244009408,0.35877697559905924,0.9563261328991808,42.573710926613835,0.0018380128501680974,136.52950345737543,98.86274509803921,1.0560258014704824,0.0
99,0.0,1.0,685.8926297041216,1.7356130376892216,,,3,,0.0,813.5316348925503,,,0.0,-0.6735586204331383,0.0,292.22768158398304,3507.5358827467126,4,0.0,2.0350375784882938e-41,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8414534919521827,0.0,162.7063269785101,522.0810549920576,25.97865829833977,0.01150326797385622,0.6439686630786453,0.35603133692135475,0.9602835639658832,42.311326066294185,0.005680061067608,136.72766868017035,98.84967320261438,1.0601681642301761,0.0
100,0.0,1.0,0.0,0.0,,,3,,0.0,0.0,,,0.0,,0.0,,,4,0.0,1.6944335915790137e-78,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8414534919521827,0.0,0.0,2.2978219661273073e-78,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8414534919521827,0.0
101,0.0,1.0,0.0,0.0,,,3,,0.0,0.0,,,0.0,,0.0,,,4,0.0,1.6945179168631266e-78,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8414534919521827,0.0,0.0,2.2979383488479446e-78,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8414534919521827,0.0
102,0.0,1.0,0.0,0.0,,,3,,0.0,0.0,,,0.0,,0.0,,,4,0.0,1.7343057772178915e-78,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8414534919521827,0.0,0.0,2.3471681070500332e-78,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8414534919521827,0.0
103,0.0,1.0,0.0,0.0,,,3,,0.0,0.0,,,0.0,,0.0,,,4,0.0,1.7343057772178915e-78,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8414534919521827,0.0,0.0,2.3471681070500332e-78,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8414534919521827,0.0
104,0.0,1.0,0.0,0.0,,,3,,0.0,0.0,,,0.0,,0.0,,,4,0.0,2.0274290258196325e-78,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8414534919521827,0.0,0.0,3.193097894103406e-78,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8414534919521827,0.0
105,0.0,1.0,0.0,0.0,,,3,,0.0,0.0,,,0.0,,0.0,,,4,0.0,2.0274290258196325e-78,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8414534919521827,0.0,0.0,3.193097894103406e-78,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8414534919521827,0.0
106,0.0,1.0,0.0,0.0,,,3,,0.0,0.0,,,0.0,,0.0,,,4,0.0,2.1024883957833973e-78,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7692725938725804,0.0,0.0,3.6149201527255714e-78,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7692725938725804,0.0
107,0.0,1.0,0.0,0.0,,,3,,0.0,0.0,,,0.0,,0.0,,,4,0.0,2.1456989417932437e-78,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7692725938725804,0.0,0.0,3.6948978410973024e-78,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7692725938725804,0.0
108,0.0,1.0,0.0,0.0,,,3,,0.0,0.0,,,0.0,,0.0,,,4,0.0,2.3849427510982353e-78,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7692725938725804,0.0,0.0,4.767925218912014e-78,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7692725938725804,0.0
109,0.0,1.0,0.0,0.0,,,3,,0.0,0.0,,,0.0,,0.0,,,4,0.0,2.175915884728346e-78,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7692725938725804,0.0,0.0,3.8075342072884265e-78,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7692725938725804,0.0
110,0.0,1.0,0.0,0.0,,,3,,0.0,0.0,,,0.0,,0.0,,,4,0.0,2.048875059207719e-78,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7692725938725804,0.0,0.0,3.342412946053394e-78,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7692725938725804,0.0
111,0.0,1.0,0.0,0.0,,,3,,0.0,0.0,,,0.0,,0.0,,,4,0.0,2.048875059207719e-78,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7692725938725804,0.0,0.0,3.342412946053394e-78,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7692725938725804,0.0
112,0.0,1.0,0.0,0.0,,,3,,0.0,0.0,,,0.0,,0.0,,,4,0.0,2.047091803631784e-78,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7692725938725804,0.0,0.0,3.3286353061895296e-78,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7692725938725804,0.0
113,0.0,1.0,0.0,0.0,,,3,,0.0,0.0,,,0.0,,0.0,,,4,0.0,1.9551827826185831e-78,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8414534919521827,0.0,0.0,2.991757642453519e-78,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8414534919521827,0.0
114,0.0,1.0,0.0,0.0,,,3,,0.0,0.0,,,0.0,,0.0,,,4,0.0,1.9551827826185831e-78,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8414534919521827,0.0,0.0,2.991757642453519e-78,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8414534919521827,0.0
115,0.0,1.0,0.0,0.0,,,3,,0.0,0.0,,,0.0,,0.0,,,4,0.0,1.9551827826185831e-78,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8414534919521827,0.0,0.0,2.991757642453519e-78,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8414534919521827,0.0
116,0.0,1.0,0.0,0.0,,,3,,0.0,0.0,,,0.0,,0.0,,,4,0.0,2.0614611102266977e-78,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8414534919521827,0.0,0.0,3.4542199903701343e-78,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8414534919521827,0.0
117,0.0,1.0,632.3547688891161,0.9470134342254127,,,3,,0.0,1007.7643387023945,,,0.0,0.5681917127443324,1.0,-4636.5954412968995,1973.329415841261,4,0.0,7.719255649938694e-41,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8414534919521827,0.0,201.55286774047897,905.1467430286644,45.2573371514333,0.0,0.5076795208644891,0.49232047913551097,0.6365167863254052,64.20369558918955,0.0,156.29553058904568,100.0,1.0232426111095125,0.0
118,0.0,1.0,632.3547688891161,0.9470134342254127,,,3,,0.0,1007.7643387023945,,,0.0,0.5681917127443324,1.0,-4636.5954412968995,1973.329415841261,4,0.0,7.719255649938694e-41,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8414534919521827,0.0,201.55286774047897,905.1467430286644,45.2573371514333,0.0,0.5076795208644891,0.49232047913551097,0.6365167863254052,64.20369558918955,0.0,156.29553058904568,100.0,1.0232426111095125,0.0
119,0.0,1.0,632.122382594946,1.0341358889740155,,,3,,0.0,1007.7643387023945,,,0.0,0.5680813467547853,1.0,-4642.40509865121,1981.1238891033383,4,0.0,6.733410716691368e-40,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8414534919521827,0.0,201.55286774047897,905.1467430286644,45.2573371514333,0.0,0.5076795208644891,0.49232047913551097,0.6365167863254052,64.20369558918955,0.0,156.29553058904574,100.0,1.0232426111095125,0.0
120,0.0,1.0,632.122382594946,1.0341358889740155,,,3,,0.0,1007.7643387023945,,,0.0,0.5680813467547853,1.0,-4642.40509865121,1981.1238891033383,4,0.0,6.443530545305143e-40,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8414534919521827,0.0,201.55286774047897,905.1467430286644,45.2573371514333,0.0,0.5076795208644891,0.49232047913551097,0.6365167863254052,64.20369558918955,0.0,156.29553058904574,100.0,1.0232426111095125,0.0
121,1.0,0.0,61.90917787721988,10.006269583394582,61.90917787721988,10.006269583394582,3,0.0,0.0,27.76711378157779,27.76711378157779,0.0,1.0,0.4053559624042476,1.0,327.0632754581383,32.104045231914995,4,131.12392063616093,442.5756162637393,22.127743914338428,0.2839869281045752,0.4893605923621233,0.5106394076378767,0.7858772364001325,51.25726987712893,0.04677160427798894,108.99617672182247,71.60130718954248,0.8962680889562039,0.0,136.6773433924765,660.3673667645326,33.03204964438336,0.33307189542483656,0.43380700508724823,0.5661929949127517,0.5466388119561056,50.20184290506159,0.0571784126448614,103.64529374809312,66.69281045751634,0.8890351140624612,0.0
122,1.0,0.0,72.5309311831128,8.63353811214479,72.5309311831128,8.63353811214479,3,0.0,0.0,52.206239946263445,52.206239946263445,0.0,1.0,0.33262312125704946,0.0,216.6695057521253,30.013831240148196,4,111.28884434894782,403.3336574372667,20.254152332657796,0.5080392156862746,0.3846931001948391,0.615306899805161,0.6687213805880288,51.38583785789094,0.09732710348607414,91.03469201629001,49.19607843137255,0.870455027637572,0.0,121.7300923382005,629.4004643509305,31.360271633543032,0.5127450980392156,0.34830568056109606,0.6516943194389039,0.46862301271838924,51.06546056430455,0.09898200435103054,90.36982070465751,48.72549019607843,0.8700881609320805,0.0
123,1.0,0.0,44.61161230066468,7.737250132816203,44.61161230066468,7.737250132816203,3,0.0,0.0,29.753499625204313,29.753499625204313,0.0,1.0,0.34473408647854087,0.0,143.66196446100423,10.999581280894406,4,86.5056533419537,312.38156107344594,15.652258042168441,0.6166666666666666,0.38189950280584944,0.6181004971941505,0.6685839592594962,39.443011909640475,0.1502475999548219,70.85339529978528,38.333333333333336,0.8620777270433096,0.0,92.45635326699458,469.48428805674183,23.450213221641693,0.6283006535947712,0.3462092716779255,0.6537907283220745,0.47516370357101917,38.44362844582322,0.15703547338212928,69.00614004535288,37.169934640522875,0.8612604167771206,0.0
124,1.0,0.0,38.66208523685418,17.823867943645748,38.66208523685418,17.823867943645748,3,0.0,0.0,22.217174147080737,22.217174147080737,0.0,1.0,0.37686134611718297,1.0,156.9859829458106,16.688061425329117,4,87.1089232711975,312.62154546724264,15.83602285536431,0.6129411764705882,0.38303598934008326,0.6169640106599167,0.6729944801590877,39.62670657547477,0.14849348601380208,71.27290041583318,38.70588235294118,0.8622927902744505,0.0,91.55235810061363,462.26815023123055,23.083339240379882,0.6316339869281046,0.3464270661810743,0.6535729338189257,0.47797987334321795,38.1482832902625,0.15902226313572118,68.46901886023376,36.83660130718954,0.8610197908189522,0.0
125,1.0,0.0,42.696938978383116,6.023958970215811,42.696938978383116,6.023958970215811,3,0.0,0.0,32.71758217876748,32.71758217876748,0.0,1.0,0.3068099003836645,0.0,110.5049872203218,23.95146152064441,4,86.13803256538357,309.0306833727084,15.553614612727054,0.6171895424836601,0.38293122469789836,0.6170687753021017,0.6731037167348956,39.254818164551075,0.15098221417239732,70.58441795265651,38.28104575163399,0.861985543529379,0.0,92.68154900113707,469.4121076303286,23.54173652436692,0.6272549019607844,0.3463719491676109,0.6536280508323893,0.47671290680220824,38.507803577130126,0.156458381012205,69.13981247677013,37.27450980392157,0.861316950546402,0.0
126,1.0,0.0,67.46204424903884,16.70719998777823,67.46204424903884,16.70719998777823,3,0.0,0.0,59.80105754148065,59.80105754148065,0.0,1.0,0.1844682581354476,0.0,106.90215166695381,67.7356075400693,4,75.72647645228818,440.41212874270553,13.439796489682786,0.689673202614379,0.35126275558628556,0.6487372444137144,0.40119666723054054,52.51299809691293,0.0,62.28667996260538,31.03267973856209,0.8572426909586417,0.0,87.68668796058432,810.9494478714364,24.16625405680703,0.6739215686274509,0.31913849523046084,0.6808615047695392,0.2517587217145261,52.6805437896447,0.0,63.520433903777295,32.6078431372549,0.8582393899375668,0.0
127,1.0,0.0,71.81587853393084,13.228411872212957,71.81587853393084,13.228411872212957,3,0.0,0.0,64.62150314707158,64.62150314707158,0.0,1.0,-1.658004644115649,0.0,16.639417048942732,123.66425657925443,4,73.0232772370614,427.2269691446714,12.758675817269852,0.701437908496732,0.35003428812086174,0.6499657118791382,0.3968352378074244,43.255649770452386,0.0,60.26460141979155,29.856209150326794,0.8565183456377138,0.0,85.94757786647573,790.8286805802478,23.482277288301464,0.68,0.3193870049203957,0.6806129950796044,0.2529992622712112,43.57393297788952,0.0,62.465300578174265,32.0,0.8578572868815391,0.0
128,1.0,0.0,96.71098761112988,13.967670268760289,96.71098761112988,13.967670268760289,3,0.0,0.0,51.946348961793525,51.946348961793525,0.0,1.0,0.37229804898790053,1.0,378.6590057734778,154.26047287935978,4,76.37895631957076,439.64416186364514,13.209418243503706,0.6705228758169933,0.3703091180923967,0.6296908819076034,0.4351004622671673,43.46434121650666,0.0,63.169538076067056,32.947712418300654,0.8584454953521053,0.0,86.76822611192948,749.952948252123,22.52327826542485,0.6429411764705882,0.3539928297843424,0.6460071702156577,0.2901461294092877,42.112267668288744,0.0,64.24494784650464,35.70588235294118,0.8602703110928038,0.0
129,1.0,0.0,63.10762160418694,34.423018586570684,63.10762160418694,34.423018586570684,3,0.0,0.0,64.78655822443612,64.78655822443612,0.0,1.0,-0.5473316945817802,0.0,30.127810478130545,104.90999637013762,4,39.283442604800435,210.52893490460622,6.04158363030616,0.827908496732026,0.3720917342974996,0.6279082657025005,0.4626763733392694,26.830532285679414,0.0,33.24185897449427,17.209150326797385,0.8494522664833261,0.0,52.24075424968766,431.69620628173425,13.387907601215034,0.7836601307189542,0.35297279499245454,0.6470272050075455,0.3093081466573407,28.92636508078115,0.0,38.85284664847263,21.633986928104576,0.8517936508376301,0.0
130,1.0,0.0,60.19582973939439,14.86370037701561,60.19582973939439,14.86370037701561,3,0.0,0.0,43.671332590032705,43.671332590032705,0.0,1.0,0.27998175395294705,0.0,136.79735844842898,63.61079656651686,4,78.02125954565146,449.5184500450916,13.504853136127977,0.6632679738562092,0.3706841428806358,0.6293158571193641,0.4346977185149952,28.566236479219295,0.3534897903986332,64.51640640952347,33.673202614379086,0.8589017248208314,0.0,86.755526063658,749.5645006531304,22.39196553769027,0.642941176470588,0.35405838767812625,0.6459416123218736,0.290057972475272,27.724963595668807,0.34400779631158024,64.36356052596773,35.70588235294118,0.8602494025453237,0.0
131,1.0,0.0,81.11634044975419,23.399240212293808,81.11634044975419,23.399240212293808,3,0.0,0.0,67.0318543766781,67.0318543766781,0.0,1.0,0.2296746662771887,0.0,150.03466255396208,20.549021576483895,4,69.39067077037025,396.668514945655,11.891527613394862,0.7001960784313725,0.3701068556291951,0.6298931443708048,0.43779419921082413,28.25312486061425,0.30000000000000004,57.499143156975386,29.980392156862745,0.8565999245273627,0.0,82.79704164570587,724.2878442639447,21.628628389708094,0.6596732026143791,0.353162122282998,0.646837877717002,0.2864789912378262,28.36726545827681,0.30000000000000004,61.16841325599779,34.03267973856209,0.8591488179296993,0.0
