sigma,rho,Y,K,Investment,Consumption,Employment,Unemployment_Rate,Wage_Share,Wage_Share_Profitmax,Profit_Share,Income_Gini,Wealth_Gini,Output_Gap,Output_Gap_PM,Potential_Output,Potential_Output_PM,Average_Utilization,Money_Buffer,Cash_Constrained,Bound_Demand,Bound_Profitmax,Bound_Capital,Bound_Workforce,Wage_Rate,Wage_Floor_Binding,Tax_Rate,Tax_At_Cap,Y_seed_min,Y_seed_max,n_seeds,frac_seeds_collapsed,collapsed,mixed_basin,Y_band_rel,binding,c0,eta,rr
0.8,0.6,204.94891830869074,874.6891084036599,43.736163604482016,161.2127547042087,100.0,0.0,0.6083831165355816,0.6731188026203969,0.3916168834644185,0.20532664202704104,0.903386062268986,0.00010397621006220337,0.00010397621006220337,204.9702393435412,204.9702393435412,0.8050017814411043,0.0,0.9,0.7600980392156862,0.0,0.0,0.23990196078431372,1.246860091631139,0.0,0.0,0.0,203.37757365055896,206.23218640903974,20,0.0,False,False,0.013928410952534094,demand,2.0,0.1,0.0
0.8,0.65,128.66512814548815,718.6597643071013,35.917339435634055,92.74778870985412,55.977450980392156,0.44022549019607843,0.37154122415238383,0.6240599500963048,0.6284587758476161,0.6669261948196794,0.9093172489332314,0.3322157328902277,0.3322157328902277,192.66408523920904,192.66408523920904,0.3515818572744608,0.0,0.9,1.0,0.0,0.0,0.0,0.8540692725071667,0.0,0.0,0.0,125.10535831202593,133.89905447719795,20,0.0,False,False,0.06834560608550086,demand,2.0,0.1,0.0
0.9,0.35,0.0,6.8260317135897336e-18,0.0,0.0,0.0,1.0,0.0,0.63973517654525,0.0,0.0,0.9130218535087821,1.0,1.0,3.629414437013639e-14,4.4679111468465915e-18,0.0,0.0,0.9005000000000001,0.0,0.0,1.0,0.0,0.7867155323539139,0.0,0.0,0.0,0.0,0.0,20,1.0,True,False,,collapsed,2.0,0.1,0.0
0.9,0.4,105.49835458456432,231.28461172535822,11.547618962446851,93.95073562211746,72.98627450980392,0.2701372549019608,0.6326743870087053,0.6503339478829726,0.36438443652070646,0.4510151698089131,0.8897142342867486,0.20161347445447136,0.06258664197204919,129.06459721554316,110.89667654863058,0.902510766449136,0.0,0.9013137254901962,0.06725490196078432,0.9126470588235295,0.014999999999999996,0.005098039215686275,0.931409332850776,0.0,0.0,0.0,12.757992761536459,126.03713235264323,20,0.0,False,False,1.073752666922455,profitmax,2.0,0.1,0.0
0.9,0.45,104.37407239834127,275.1722959699869,13.73837885952508,90.63569353881618,67.68235294117648,0.3231764705882353,0.5857904941411884,0.6502293138429605,0.4142095058588115,0.5103218816051505,0.8933466955657012,0.24398137114171461,0.13734338871479404,138.61959268479868,123.42323822204803,0.7906207755242638,0.0,0.9039901960784313,0.33372549019607844,0.6263725490196078,0.029999999999999992,0.009901960784313726,0.9333172730700305,0.0,0.0,0.0,96.79252402418945,112.00652089853617,20,0.0,False,False,0.14576413974040264,profitmax,2.0,0.1,0.0
0.9,0.5,105.51373109440752,360.4017940057478,18.08624362600059,87.42748746840692,60.13039215686274,0.39869607843137256,0.5053505572626826,0.6479806397042176,0.49464944273731737,0.5957388297274295,0.9021544076706369,0.29935699634401913,0.2353020486321577,151.17009005798766,142.04938706221586,0.6032220550670357,0.0,0.9039999999999999,0.6265686274509804,0.325,0.039999999999999994,0.008431372549019609,0.9007213606525581,0.0,0.0,0.0,97.41944023974538,124.93008904150639,20,0.0,False,False,0.26073050887704924,demand,2.0,0.1,0.0
0.9,0.55,98.42324584014652,305.2760108607614,15.182693073275766,83.24055276687076,61.28235294117646,0.3871764705882353,0.5616916920873745,0.6512354516348347,0.4383083079126256,0.5593704571365572,0.8905022271631535,0.30519829063258574,0.1720743334167091,142.63516037448431,123.61600919481721,0.7257630659304984,0.0,0.9029999999999999,0.36049019607843136,0.5900980392156863,0.029999999999999992,0.019411764705882358,0.9544339232154846,0.0,0.0,0.0,91.48689163718198,121.20231082905873,20,0.0,False,False,0.3019146436212727,profitmax,2.0,0.1,0.0
0.9,0.6,123.81979680314528,629.5744549044332,31.46717874278334,92.35261806036192,55.44117647058823,0.4455882352941177,0.381885340396622,0.6449356158329105,0.618114659603378,0.6713875047119101,0.9100428082744119,0.32934056158841907,0.32934056158841907,184.61431191611868,184.61431191611868,0.3539982571209057,0.0,0.9,1.0,0.0,0.0,0.0,0.8530681868222828,0.0,0.0,0.0,120.94130005010615,126.59109817903278,20,0.0,False,False,0.045629198842160566,demand,2.0,0.1,0.0
0.9,0.65,126.5919100214679,697.9863257981629,34.94634741399777,91.64556260747015,54.61666666666666,0.4538333333333333,0.3672807446815659,0.6448157899963554,0.632719255318434,0.6776258285574117,0.9096085712178625,0.33723512349299817,0.33723512349299817,190.99971570424472,190.99971570424472,0.3255171927899404,0.0,0.9,1.0,0.0,0.0,0.0,0.8514831306311056,0.0,0.0,0.0,124.12730766805011,130.42588068773978,20,0.0,False,False,0.04975494104340108,demand,2.0,0.1,0.0
1.0,0.35,0.0,4.3381645693823774e-33,0.0,0.0,0.0,1.0,0.0,0.6666666666666666,0.0,0.0,0.911677244324008,1.0,1.0,1.1259975863995864e-10,3.2235839549211464e-33,0.0,0.0,0.9,0.0,1.0,0.0,0.0,0.7867155323539139,0.0,0.0,0.0,0.0,0.0,20,1.0,True,False,,collapsed,2.0,0.1,0.0
1.0,0.4,97.78516530288138,192.15161157558248,9.67058266048363,88.11458264239775,70.42254901960784,0.29577450980392156,0.620392212453887,0.6666666666666666,0.32960778754611303,0.4171890289701934,0.8909521298710334,0.2268941630653111,0.09300450166216417,119.98166080490526,102.3756291311043,0.8705700300618556,0.0,0.9049999999999999,0.05,0.9489215686274509,0.0,0.0010784313725490195,0.9092205055895853,0.0,0.0,0.0,0.0,114.15897470422838,20,0.05,False,True,1.1674467630200398,profitmax,2.0,0.1,0.0
1.0,0.45,97.4839014648185,256.2994939676622,12.666441202653505,84.81746026216499,63.08627450980392,0.3691372549019608,0.5716960825330534,0.6666666666666666,0.4283039174669466,0.5500048697638328,0.9002555184526363,0.27970079054455343,0.1856959796985678,136.0695226392832,123.32369523737233,0.6697770387446595,0.0,0.9089999999999998,0.4669607843137255,0.5292156862745098,0.0,0.003823529411764706,0.9064932875470966,0.0,0.0,0.0,91.63359092876094,101.57669230598178,20,0.0,False,False,0.10199736805578367,profitmax,2.0,0.1,0.0
1.0,0.5,95.63851578491416,264.26470459816113,13.371049563462156,82.267466221452,61.59411764705883,0.3840588235294118,0.568347222023818,0.6666666666666666,0.43165277797618196,0.5550922984665674,0.899389667620677,0.2990723936488472,0.19424745921373476,137.2800774084024,122.8881266464529,0.6605772743286253,0.0,0.9089999999999998,0.4758823529411765,0.518235294117647,0.0,0.0058823529411764705,0.9169804148800965,0.0,0.0,0.0,89.89661393406242,126.90867691286405,20,0.0,False,False,0.3869995542594969,profitmax,2.0,0.1,0.0
1.0,0.55,91.41813920145852,295.169907730929,14.689874143686215,76.7282650577723,55.338235294117645,0.4466176470588235,0.5261879531032101,0.6666666666666666,0.47381204689678985,0.6118062960619735,0.9020789492654219,0.3502621822915357,0.2559783253524789,141.98651295126982,128.99128576273637,0.5683033080358955,0.0,0.9089999999999998,0.5572549019607843,0.4340196078431372,0.0,0.008725490196078432,0.9054425842569838,0.0,0.0,0.0,86.77744916943273,96.05403311431884,20,0.0,False,False,0.10147421535723089,demand,2.0,0.1,0.0
1.0,0.6,122.68527898632426,614.4700105738935,30.703815474683147,91.98146351164111,54.85392156862745,0.4514607843137255,0.3808354537004903,0.6666666666666666,0.6191645462995097,0.6761299254730233,0.9097200722259855,0.3301926890867642,0.3301926890867642,183.15242574631503,183.15242574631503,0.32612451023022665,0.0,0.9,1.0,0.0,0.0,0.0,0.8519125176797093,0.0,0.0,0.0,119.32191542634456,127.54317993125174,20,0.0,False,False,0.0670110103904447,demand,2.0,0.1,0.0
1.0,0.65,124.66476376092696,679.7316686598658,33.97055448265135,90.69420927827562,53.41960784313726,0.4658039215686275,0.36387088560052605,0.6666666666666666,0.636129114399474,0.6871041478117669,0.9101692246511783,0.3418979481590023,0.3418979481590023,189.4154166691247,189.4154166691247,0.29771873257488407,0.0,0.9,1.0,0.0,0.0,0.0,0.8492564979737282,0.0,0.0,0.0,120.21481058499549,128.07926040649147,20,0.0,False,False,0.06308478502055202,demand,2.0,0.1,0.0
1.25,0.35,2.093733105281683e-41,1.5354629955697373e-38,6.625524690044253e-83,2.093733105281683e-41,0.0,1.0,0.0,0.7390605390906931,1.0,0.9064320676416437,0.9108584777635832,1.0,0.9987740024707878,23.47133489864256,1.7077792209151362e-38,0.0,0.0,0.9,0.0,1.0,0.0,0.0,0.7867155323539139,0.0,0.0,0.0,6.276316436095556e-42,9.296037692236305e-41,20,1.0,True,False,4.140167639686117,collapsed,2.0,0.1,0.0
1.25,0.4,4.379790062322716,6.139190157353886,0.28803347489827336,4.091756587424442,3.5627450980392155,0.9643725490196079,0.06959748488975268,0.7380685796913429,0.9304025151102474,0.8983077330658986,0.9210617525919798,0.9575267010092388,0.9232092039879587,30.231098929068928,4.885009728088499,0.07144536505601881,0.0,0.8932941176470589,0.0,1.0,0.0,0.0,0.7911915903679574,0.0,0.0,0.0,5.6519831804160026e-36,78.07538667657954,20,0.9,False,True,17.826285179334405,profitmax,2.0,0.1,0.0
1.25,0.45,76.21864856222325,115.26250992289818,5.685531309975737,70.53311725224751,61.68333333333334,0.3831666666666667,0.6662248432179572,0.7151147036978877,0.33377515678204295,0.5055512676688521,0.8780109644257179,0.3209426208411791,0.10868016049383422,107.72606085619555,80.87262153111676,0.7611710627090744,0.0,0.9129705882352941,0.062450980392156866,0.9336274509803921,0.0,0.00392156862745098,0.9044378156969408,0.0,0.0,0.0,6.468873407062265e-12,90.1186140883031,20,0.05,False,True,1.1823696141073108,profitmax,2.0,0.1,0.0
1.25,0.5,78.70258820693797,134.87056638003224,6.69836454325691,72.00422366368107,62.402941176470584,0.3759705882352941,0.6779313136173021,0.7120925274588827,0.3220686863826979,0.5043016890322434,0.8756370195915968,0.3148421921748589,0.10582914633893115,115.01437415907928,88.98116934315047,0.7461631851044701,0.0,0.9134901960784314,0.16392156862745094,0.8249019607843138,0.0,0.011176470588235296,0.9242415051842565,0.0,0.0,0.0,74.90766992682974,85.84670027155356,20,0.0,False,False,0.13899200260048747,profitmax,2.0,0.1,0.0
1.25,0.55,79.20108338647478,163.06014785592893,8.208655940564151,70.99242744591064,59.90882352941177,0.4009117647058823,0.6475964158930279,0.7123970209872617,0.3524035841069721,0.5311636537288632,0.8774235479772182,0.33627813454345545,0.14306130147303864,119.57606700718395,95.22103262091855,0.6779511467779977,0.0,0.9139411764705881,0.24774509803921566,0.7387254901960784,0.0,0.013529411764705884,0.9240845384584301,0.0,0.0,0.0,73.3316121719806,122.17266338138585,20,0.0,False,False,0.6166715039878592,profitmax,2.0,0.1,0.0
1.25,0.6,120.43102283501575,567.65657459175,28.414961263769023,92.01606157124674,54.83039215686274,0.4516960784313725,0.3877787356973782,0.7245005259595996,0.6122212643026217,0.6766395682438306,0.9104159614463446,0.3249034549732306,0.3249034549732306,178.37593485998204,178.37593485998204,0.2601022168878492,0.0,0.9,1.0,0.0,0.0,0.0,0.8519017564448014,0.0,0.0,0.0,115.42209475839569,124.8237061649791,20,0.0,False,False,0.07806635852842612,demand,2.0,0.1,0.0
1.25,0.65,120.48159527679711,624.8109256932491,31.181672885424593,89.29992239137252,51.92745098039215,0.48072549019607846,0.36481001582324,0.7256366492434454,0.63518998417676,0.697964393430805,0.9103607393437472,0.34602284881660494,0.34602284881660494,184.21065544763127,184.21065544763127,0.2315167878905889,0.0,0.9,1.0,0.0,0.0,0.0,0.8465756136798855,0.0,0.0,0.0,113.90749726259267,124.72913086789215,20,0.0,False,False,0.0898198067550286,demand,2.0,0.1,0.0
1.5,0.35,4.3150751736438536e-42,3.516121640187333e-40,5.1263706766198255e-85,4.3150751736438536e-42,0.0,1.0,0.0,0.8193157206615386,1.0,0.9048696331247689,0.8523853579372602,1.0,0.9940466967059416,52.81050259032336,7.2482031579852545e-40,0.0,0.0,0.7825,0.0,1.0,0.0,0.0,0.7867155323539139,0.0,0.0,0.0,2.786137265322962e-42,6.212645426173678e-42,20,1.0,True,False,0.7940784396479496,collapsed,2.0,0.1,0.0
1.5,0.4,1.832259676571705e-41,1.4930094239345795e-39,1.1288550505282122e-83,1.832259676571705e-41,0.0,1.0,0.0,0.8193157206615386,1.0,0.9075648505017148,0.8512654808185098,1.0,0.9940466967059416,52.81050259032371,3.077719353556778e-39,0.0,0.0,0.7805000000000001,0.0,1.0,0.0,0.0,0.7867155323539139,0.0,0.0,0.0,9.970660145494219e-42,4.037724576115189e-41,20,1.0,True,False,1.6595128957130503,collapsed,2.0,0.1,0.0
1.5,0.45,1.5749402399415351e-40,1.2833337165210916e-38,9.773914063283001e-82,1.5749402399415351e-40,0.0,1.0,0.0,0.8193157206615386,1.0,0.9119645017045237,0.8546135463672183,1.0,0.9940466967059416,52.81050259032471,2.64548967547708e-38,0.0,0.0,0.7805000000000001,0.0,1.0,0.0,0.0,0.7867155323539139,0.0,0.0,0.0,4.346716938891907e-41,4.454179099606641e-40,20,1.0,True,False,2.552165030634218,collapsed,2.0,0.1,0.0
1.5,0.5,4.6786251127274365,12.094194252923149,0.6027712485866951,4.075853864140742,2.896078431372549,0.9710392156862746,0.026552610399725684,0.8175779734445413,0.9734473896002743,0.9041319967755619,0.8739432570428454,0.9660373886133895,0.960381750484034,57.05782599669101,6.887848535821158,0.013267861140347193,0.0,0.8065,0.039999999999999994,0.96,0.0,0.0,0.790277996870304,0.0,0.0,0.0,1.1874889785675541e-39,93.57250225454874,20,0.95,False,True,20.0,profitmax,2.0,0.1,0.0
1.5,0.55,116.69367688948398,457.6431013203167,22.937450341013374,93.75622654847061,58.61764705882352,0.41382352941176476,0.41321688638086157,0.7828181061335873,0.5867831136191384,0.6391073575311645,0.9086017176739682,0.30973034168292035,0.3094326765182175,163.2352862784853,160.59476114895037,0.2188319390465856,0.0,0.8940980392156863,0.95,0.05,0.0,0.0,0.8620828646153486,0.0,0.0,0.0,8.83803599914131e-34,128.5534648175064,20,0.05,False,True,1.1016317956906472,demand,2.0,0.1,0.0
1.5,0.6,120.77413918274813,530.2000419935841,26.573376806115856,94.20076237663227,56.87156862745098,0.43128431372549014,0.40294579263977814,0.7855280929285661,0.5970542073602219,0.6618583497365724,0.9103451569799843,0.3074950208834083,0.3074950208834083,174.39665686783965,174.39665686783965,0.19297022982682505,0.0,0.9,1.0,0.0,0.0,0.0,0.8558628214674883,0.0,0.0,0.0,118.8899454997014,125.03968656012441,20,0.0,False,False,0.05091935328239098,demand,2.0,0.1,0.0
1.5,0.65,119.63814328374693,579.0877278145239,28.985369610324778,90.65277367342215,53.108823529411765,0.4689117647058823,0.37665523626128095,0.7888198713389529,0.623344763738719,0.6888129001928651,0.9108689392440826,0.33378713200329196,0.33378713200329196,179.5703509274257,179.5703509274257,0.16712171286546776,0.0,0.9018333333333333,1.0,0.0,0.0,0.0,0.8487367875644294,0.0,0.0,0.0,114.69906211848185,123.74303086285077,20,0.0,False,False,0.07559435892380291,demand,2.0,0.1,0.0
0.05,0.35,0.0,2.2551108457061899e-41,0.0,0.0,0.0,1.0,0.0,0.45058621557299716,0.0,0.0,0.7381680830399444,1.0,1.0,7.521273527923323e-42,7.41529368403126e-42,0.0,0.0,0.9,0.0,0.0,1.0,0.0,0.7867155323539139,0.0,0.0,0.0,0.0,0.0,20,1.0,True,False,,collapsed,2.0,0.1,0.5
0.05,0.4,0.0,6.18438553406383e-41,0.0,0.0,0.0,1.0,0.0,0.45058621557299716,0.0,0.0,0.7370865058289366,1.0,1.0,2.0626238968426475e-41,2.0335601275509358e-41,0.0,0.0,0.9,0.0,0.0,1.0,0.0,0.7867155323539139,0.0,0.0,0.0,0.0,0.0,20,1.0,True,False,,collapsed,2.0,0.1,0.5
0.05,0.45,80.62009294642091,262.4938505145032,13.124692525725177,67.49540042069574,44.85,0.5515,0.42202858572598984,0.4780529401239372,0.47797141427401024,0.31107248774036533,0.8563914993765465,0.17106667717345056,0.14194465380944282,87.5472406349975,84.57592589540614,0.8580553461905571,0.0,0.9,0.009999999999999998,0.004999999999999999,0.985,0.0,0.8372840902500324,0.0,0.2537569162056899,0.0,0.0,90.30063097276734,20,0.1,False,True,1.1200759968458482,capital,2.0,0.1,0.5
0.05,0.5,176.37023070962738,578.7787923331043,28.940152317120987,147.4300783925064,97.90392156862745,0.020960784313725507,0.6454631161207077,0.65309550885901,0.3545368838792923,0.2125331050192897,0.8944991265608871,0.016625118293153045,0.016617636955349777,179.35233178742718,179.35093747166223,0.9661188223643021,0.0,0.9,0.03147058823529411,0.33774509803921565,0.6307843137254902,0.0,1.1628069821439604,0.0,0.0083719155564847,0.0,174.8129041007496,176.84434672156075,20,0.0,False,False,0.011518058419709681,capital,2.0,0.1,0.5
0.05,0.55,177.4088984091049,584.4974637009024,29.191037937854766,148.2178604712501,98.46862745098039,0.015313725490196092,0.6655710451466181,0.6724772163677757,0.3344289548533818,0.18831707069036913,0.8871995050219784,0.012877696126075025,0.012814376370644967,179.7227816612926,179.71103198083333,0.9653414437528456,0.0,0.9,0.014509803921568629,0.1564705882352941,0.8290196078431373,0.0,1.1992179812210007,0.0,0.006442115051731432,0.0,176.14439982236271,178.3411554785704,20,0.0,False,False,0.012382443473280472,capital,2.0,0.1,0.5
0.05,0.6,178.43449448376919,577.5550017251787,28.890966879143413,149.54352760462578,99.42450980392157,0.005754901960784318,0.6889219971262521,0.6923047113696741,0.31107800287374776,0.16270582878416964,0.8794737274405804,0.004550098949130168,0.004346078259984251,179.24897704288298,179.21181535021327,0.9857016181796208,0.0,0.9,0.0,0.023235294117647055,0.976764705882353,0.0,1.2364142751124698,0.0,0.002449256804836028,0.0,177.14040946132053,179.26187655717018,20,0.0,False,False,0.011889332844455286,capital,2.0,0.1,0.5
0.05,0.65,181.22936796474602,618.6921107084823,30.93460553542414,150.2947624293219,100.0,0.0,0.6880011954820734,0.6978754189323401,0.31199880451792666,0.15389810540692628,0.8784399787873867,1.0193375009029862e-16,1.0193375009029862e-16,181.22936796474602,181.22936796474602,0.9353941757316345,0.0,0.9,0.004999999999999999,0.16999999999999998,0.8150000000000001,0.009999999999999998,1.246860091631139,0.0,0.0,0.0,181.0941973943298,181.35456468327564,20,0.0,False,False,0.0014366727196029958,capital,2.0,0.1,0.5
0.3,0.35,0.0,2.4609675978717053e-40,0.0,0.0,0.0,1.0,0.0,0.4995157370823219,0.0,0.0,0.7363463261655361,1.0,1.0,1.2405043107464471e-40,9.452788869526476e-41,0.0,0.0,0.9,0.0,0.0,1.0,0.0,0.7867155323539139,0.0,0.0,0.0,0.0,0.0,20,1.0,True,False,,collapsed,2.0,0.1,0.5
0.3,0.4,145.57492092288305,534.1726571337499,26.747301194819094,118.82761972806395,77.18039215686275,0.22819607843137252,0.4836314495998851,0.5540519117275261,0.516368550400115,0.3929587211523141,0.9068037059141896,0.16645487639085235,0.16645487639085235,174.63928697593263,174.63928697593263,0.7643653237578854,0.0,0.9,1.0,0.0,0.0,0.0,0.9122396475447442,0.0,0.08767776199314208,0.0,142.72613555827638,148.21219610719174,20,0.0,False,False,0.03768547847483668,demand,2.0,0.1,0.5
0.3,0.45,159.09478513401385,551.554754049329,27.584225463754812,131.51055967025903,87.42549019607843,0.12574509803921569,0.5700784925082978,0.6061908052267844,0.4299215074917022,0.3006710033104626,0.9020908662520508,0.09715820100600411,0.07392471840914654,176.42161617778584,172.2047005961664,0.865697359574097,0.0,0.9,0.5682352941176471,0.4088235294117647,0.0,0.022941176470588236,1.0404576869085453,0.0,0.05457896401631701,0.0,145.65496227958428,172.24598766743318,20,0.0,False,False,0.1671395160152477,demand,2.0,0.1,0.5
0.3,0.5,176.9041899092798,598.3188572440512,29.904927977487233,146.99926193179257,96.8950980392157,0.031049019607843155,0.6317762426676359,0.6525740827596656,0.3682237573323641,0.2234504509774128,0.897691364300876,0.024343226981531525,0.02323927655252755,181.36513411677876,181.16183928656986,0.9279662892618472,0.0,0.9,0.3169607843137255,0.4753921568627451,0.0,0.20764705882352943,1.1537662929604242,0.0,0.012957632203236372,0.0,148.7524372761758,179.28289832892952,20,0.0,False,False,0.17258189909696525,profitmax,2.0,0.1,0.5
0.3,0.55,181.0915730007933,609.1410971884528,30.474714480687208,150.61685852010606,99.0343137254902,0.009656862745098048,0.6633753134515746,0.6763327074185554,0.3366246865484253,0.18579512506169193,0.8892220354432547,0.007040426027124715,0.007040426027124715,182.3760422004675,182.3760422004675,0.9571264595317206,0.0,0.9,0.12784313725490196,0.7014705882352941,0.0,0.17068627450980392,1.2131332504476329,0.0,0.004061246062039394,0.0,180.63044609359312,182.86264971221433,20,0.0,False,False,0.012326380414241776,profitmax,2.0,0.1,0.5
0.3,0.6,184.41622174983974,636.4689025109227,31.81354254425954,152.60267920558016,99.85,0.0015000000000000013,0.6751625922005405,0.6895236633899487,0.32483740779945947,0.1666961397923439,0.8847113846456078,0.001065471926486807,0.001065471926486807,184.61136591974883,184.61136591974883,0.9497186496879382,0.0,0.9,0.13499999999999995,0.6900000000000001,0.0,0.175,1.246860091631139,0.0,0.0006195183797798156,0.0,180.38043104278393,187.48572728029401,20,0.0,False,False,0.03852858588084735,profitmax,2.0,0.1,0.5
0.3,0.65,192.36322011081052,755.1834100538346,37.76105783180498,154.60216227900554,100.0,0.0,0.6481819534549085,0.6895236633899487,0.35181804654509147,0.1746717049720053,0.8906407817108226,7.803818167225936e-06,7.803818167225936e-06,192.36472122715887,192.36472122715887,0.8342836869354292,0.0,0.9,0.3164705882352941,0.0,0.0,0.6835294117647059,1.246860091631139,0.0,0.0,0.0,191.90347400293535,193.05240613993874,20,0.0,False,False,0.005972722521184374,workforce,2.0,0.1,0.5
0.4,0.35,0.0,4.2652216683079006e-39,0.0,0.0,0.0,1.0,0.0,0.5205442870697917,0.0,0.0,0.7333965621194201,1.0,1.0,2.7927643225275677e-39,1.7562314448212314e-39,0.0,0.0,0.9,0.0,0.0,1.0,0.0,0.7867155323539139,0.0,0.0,0.0,0.0,0.0,20,1.0,True,False,,collapsed,2.0,0.1,0.5
0.4,0.4,156.450098055737,481.9593096773933,24.13193209044787,132.3181659652891,89.8421568627451,0.10157843137254904,0.5862544960088598,0.6088043711300615,0.41374550399114024,0.2960004242963005,0.9015710431467403,0.06854986050969897,0.04816325898438757,168.02213599927614,164.53858876778355,0.9322806839354365,0.0,0.9,0.278235294117647,0.7214705882352941,0.0,0.0002941176470588235,1.0226389521149928,0.0,0.04225025435938785,0.0,144.71200274115458,164.09518263107074,20,0.0,False,False,0.12389368962242966,profitmax,2.0,0.1,0.5
0.4,0.45,159.98758690144146,520.5762612822375,26.05471841562481,133.93286848581664,90.05392156862744,0.09946078431372549,0.604377592762039,0.6283988520224557,0.39562240723796105,0.2710191628080719,0.899811444863859,0.07483056530434726,0.03140767306669296,172.9515361331869,165.2224953396594,0.9166346986016627,0.0,0.9,0.4531372549019608,0.5213725490196078,0.0,0.025490196078431376,1.0811927542161668,0.0,0.049759469049244255,0.0,147.28289254060593,171.43108266927362,20,0.0,False,False,0.15093789834797566,profitmax,2.0,0.1,0.5
0.4,0.5,178.7012416021503,600.1503908527499,30.015249557873307,148.685992044277,97.90098039215687,0.020990196078431392,0.6378430286684269,0.6583986825870002,0.36215697133157304,0.21728116273681083,0.8991241133341614,0.016049636840471487,0.01359016019519883,181.61794884011053,181.16301585365454,0.9334546720636036,0.0,0.9002450980392156,0.3291176470588235,0.4930392156862745,0.0,0.17784313725490197,1.1649699057124314,0.0,0.009123902164845432,0.0,177.47794591347468,180.14363539418687,20,0.0,False,False,0.01491701712205738,profitmax,2.0,0.1,0.5
0.4,0.55,181.8266678539842,616.4166752058658,30.810151503712014,151.01651635027218,99.00294117647059,0.009970588235294127,0.6609679251406971,0.6752214872781868,0.3390320748593028,0.18781623948491988,0.8913224102410402,0.007137167771460322,0.007137167771460322,183.1340749182229,183.1340749182229,0.954285050221325,0.0,0.9,0.13294117647058823,0.6171568627450981,0.0,0.24990196078431373,1.2140337243627264,0.0,0.004173435054020175,0.0,181.180151786551,182.81732510568844,20,0.0,False,False,0.009004033008250348,profitmax,2.0,0.1,0.5
0.4,0.6,188.43680676730972,680.3277625516511,34.016317685401646,154.42048908190807,100.0,0.0,0.6617060574034841,0.6862110141467939,0.33829394259651596,0.17404877733336788,0.8898079044038667,7.330380224911256e-06,7.330380224911256e-06,188.43819419196456,188.43819419196456,0.9163375980740265,0.0,0.9,0.2130392156862745,0.11000000000000001,0.0,0.6769607843137255,1.246860091631139,0.0,0.0,0.0,186.41207970778615,190.29577241238653,20,0.0,False,False,0.020610053689755724,workforce,2.0,0.1,0.5
0.4,0.65,196.726990320758,807.6893223595714,40.382620472186765,156.34436984857123,100.0,0.0,0.6338049261695018,0.6862110141467939,0.36619507383049826,0.1830319795645887,0.894667511603567,2.4181261547555265e-05,2.4181261547555265e-05,196.7317376153441,196.7317376153441,0.8055958715431831,0.0,0.9,0.39656862745098037,0.0,0.0,0.6034313725490197,1.246860091631139,0.0,0.0,0.0,195.87368021645256,197.4736354044962,20,0.0,False,False,0.008132870763869095,workforce,2.0,0.1,0.5
0.5,0.35,6.504751501528803,17.512464989288464,0.8788820016332581,5.625869499895544,4.011764705882353,0.9598823529411765,0.02854591733919324,0.5447568174039773,0.021454082660806763,0.016914957348681925,0.7387034136644702,0.9560033442085889,0.95220934672446,7.392343889288459,6.805698038016599,0.04784821264418165,0.0,0.9,0.0026470588235294125,0.047352941176470584,0.95,0.0,0.793666077744907,0.0,0.004067259687030868,0.0,0.0,130.09503003057605,20,0.95,False,True,20.0,capital,2.0,0.1,0.5
0.5,0.4,142.95478331158816,408.6287666242678,20.423021219383962,122.53176209220419,85.89117647058823,0.14108823529411765,0.6004460971131703,0.6136024100518129,0.3995539028868297,0.2914995824697699,0.895663495473576,0.09457578173032695,0.03309091447463193,157.82904250862617,147.7352418632558,0.9588608953091855,0.0,0.9002450980392156,0.10676470588235294,0.8896078431372549,0.0,0.003627450980392157,1.0096264724736816,0.0,0.07147746270470481,0.0,137.77009871694077,162.09990960548726,20,0.0,False,False,0.17019235260926224,profitmax,2.0,0.1,0.5
0.5,0.45,141.98635282008584,428.0214896162253,21.43798565085471,120.54836716923111,83.88137254901962,0.1611862745098039,0.6094463639721024,0.6252128624067901,0.39055363602789767,0.2699332491472358,0.8932028742842025,0.11579833611345709,0.030850453855619808,160.31933329350807,146.22806934269624,0.9421698112372822,0.0,0.9,0.20470588235294115,0.7791176470588235,0.0,0.016176470588235296,1.05158739338647,0.0,0.09925616771260157,0.0,132.97030533151803,169.32804675477965,20,0.0,False,False,0.2560650421757881,profitmax,2.0,0.1,0.5
0.5,0.5,179.7075834769604,609.1001217554373,30.44293699851749,149.2646464784429,97.91372549019607,0.020862745098039235,0.6342625535136249,0.6596356927811294,0.3657374464863751,0.2200456520655448,0.900467499504632,0.01537724170581502,0.013578440808536324,182.51600574557986,182.18047689647852,0.9214184052446355,0.0,0.9,0.346764705882353,0.4890196078431372,0.0,0.1642156862745098,1.1647793231554768,0.0,0.00902473070817229,0.0,178.46848749144823,180.8361805204355,20,0.0,False,False,0.013175253838360296,profitmax,2.0,0.1,0.5
