c0,eta,rr,sigma,rho,Y,U,Wage_Rate,collapsed,binding,frac_seeds_collapsed,mixed_basin
2.0,0.15,0.0,0.3,0.6,147.34299329397126,0.16437908496732026,1.1654506298539198,False,profitmax,0.0,False
2.0,0.15,0.0,0.3,0.65,165.698627393812,0.09411764705882353,1.2094022501696982,False,profitmax,0.0,False
2.0,0.15,0.0,0.4,0.35,136.7292877202447,0.1786928104575163,0.9528912965004112,False,profitmax,0.0,False
2.0,0.15,0.0,0.4,0.4,146.3145688314187,0.17882352941176463,0.9846620448846206,False,demand,0.0,False
2.0,0.15,0.0,0.4,0.45,165.07380855406743,0.06339869281045753,1.1131440226489253,False,profitmax,0.0,False
2.0,0.15,0.0,0.4,0.5,161.25834733176995,0.10588235294117648,1.131904439785968,False,demand,0.0,False
2.0,0.15,0.0,0.4,0.55,159.26043837413332,0.12287581699346406,1.1585413416701587,False,demand,0.0,False
2.0,0.15,0.0,0.4,0.6,129.30471040970602,0.22627450980392158,1.1235174932547896,False,profitmax,0.0,False
2.0,0.15,0.0,0.4,0.65,154.7858515383164,0.14627450980392157,1.1885932499408556,False,profitmax,0.0,False
2.0,0.15,0.0,0.5,0.35,134.19670653046032,0.1781045751633987,0.9529904359966054,False,profitmax,0.0,False
2.0,0.15,0.0,0.5,0.4,137.10921741384428,0.1733986928104575,1.004462183963905,False,profitmax,0.0,False
2.0,0.15,0.0,0.5,0.45,150.45971588883177,0.16960784313725494,1.02513578873478,False,profitmax,0.0,False
2.0,0.15,0.0,0.5,0.5,125.3278353257233,0.3834640522875817,0.8496563596774583,False,demand,0.0,False
2.0,0.15,0.0,0.5,0.55,128.43830921605206,0.3868627450980393,0.8483454750156647,False,demand,0.0,False
2.0,0.15,0.0,0.5,0.6,135.6083908566242,0.20934640522875822,1.1268389231185896,False,profitmax,0.0,False
2.0,0.15,0.0,0.5,0.65,121.79538017652214,0.2575163398692811,1.1194306823808606,False,profitmax,0.0,False
2.0,0.15,0.0,0.6,0.35,115.5824243587204,0.26320261437908504,0.9111644950490957,False,profitmax,0.0,False
2.0,0.15,0.0,0.6,0.4,122.77964077709451,0.224640522875817,0.978916222121421,False,profitmax,0.0,False
2.0,0.15,0.0,0.6,0.45,126.96212583011487,0.21496732026143792,1.022935037949271,False,profitmax,0.0,False
2.0,0.15,0.0,0.6,0.5,116.73834348258572,0.313202614379085,0.9660019153035163,False,profitmax,0.0,False
2.0,0.15,0.0,0.6,0.55,110.44402830380716,0.2842483660130719,1.047640324995563,False,profitmax,0.0,False
2.0,0.15,0.0,0.6,0.6,108.32298901133184,0.29254901960784313,1.062665509831415,False,profitmax,0.0,False
2.0,0.15,0.0,0.6,0.65,106.04391450087896,0.3028104575163399,1.076051526318495,False,profitmax,0.0,False
2.0,0.15,0.0,0.7,0.35,76.0380981052791,0.49790849673202614,0.8507267229887043,False,profitmax,0.3333333333333333,True
2.0,0.15,0.0,0.7,0.4,113.32762264374544,0.2529411764705882,0.9462547563412671,False,profitmax,0.0,False
2.0,0.15,0.0,0.7,0.45,108.51654974632702,0.27830065359477124,0.9843929197461004,False,profitmax,0.0,False
2.0,0.15,0.0,0.7,0.5,104.9788219674698,0.2958823529411765,1.0079274435355525,False,profitmax,0.0,False
2.0,0.15,0.0,0.7,0.55,101.63412609962874,0.31176470588235294,1.029523065048269,False,profitmax,0.0,False
2.0,0.15,0.0,0.7,0.6,98.37694318992175,0.3273202614379085,1.0511488029646978,False,profitmax,0.0,False
2.0,0.15,0.0,0.7,0.65,96.17588330012252,0.3381699346405229,1.0636217715298681,False,profitmax,0.0,False
2.0,0.15,0.0,0.8,0.35,36.523022298692005,0.75,0.792877405696706,False,capital,0.6666666666666666,True
2.0,0.15,0.0,0.8,0.4,105.73643112053354,0.27725490196078434,0.9292945320984224,False,profitmax,0.0,False
2.0,0.15,0.0,0.8,0.45,101.29183420937586,0.29640522875816994,0.9610505543789865,False,profitmax,0.0,False
2.0,0.15,0.0,0.8,0.5,95.95373709721497,0.325359477124183,0.9898796084600615,False,profitmax,0.0,False
2.0,0.15,0.0,0.8,0.55,94.56579822204083,0.3296078431372549,1.001936414203751,False,profitmax,0.0,False
2.0,0.15,0.0,0.8,0.6,92.54446143191915,0.33921568627450976,1.0164264927082804,False,profitmax,0.0,False
2.0,0.15,0.0,0.8,0.65,90.74341911394221,0.4273202614379085,0.9574337489595256,False,profitmax,0.0,False
2.0,0.15,0.0,0.9,0.35,0.0,1.0,0.7355383687469126,True,collapsed,1.0,False
2.0,0.15,0.0,0.9,0.4,97.16751664132289,0.3073856209150327,0.8920835931531438,False,profitmax,0.0,False
2.0,0.15,0.0,0.9,0.45,92.38963186364784,0.3291503267973856,0.9422758043766307,False,profitmax,0.0,False
2.0,0.15,0.0,0.9,0.5,87.86653538660039,0.3515032679738563,0.9768181576918445,False,profitmax,0.0,False
2.0,0.15,0.0,0.9,0.55,88.43393066732396,0.3462091503267974,0.9689706659239316,False,profitmax,0.0,False
2.0,0.15,0.0,0.9,0.6,87.07111674128157,0.4334640522875817,0.9312860273841492,False,profitmax,0.0,False
2.0,0.15,0.0,0.9,0.65,83.02698718480802,0.3718954248366013,1.0149679582111852,False,profitmax,0.0,False
2.0,0.15,0.0,1.0,0.35,0.0,1.0,0.7355383687469126,True,collapsed,1.0,False
2.0,0.15,0.0,1.0,0.4,92.40401053393407,0.3156209150326798,0.8787566018184129,False,profitmax,0.0,False
2.0,0.15,0.0,1.0,0.45,84.06711573259666,0.3569281045751634,0.9158139018863599,False,profitmax,0.0,False
2.0,0.15,0.0,1.0,0.5,79.90922858191874,0.380326797385621,0.9593853150270966,False,profitmax,0.0,False
2.0,0.15,0.0,1.0,0.55,79.76106352125319,0.3769281045751634,0.9592370491174648,False,profitmax,0.0,False
2.0,0.15,0.0,1.0,0.6,76.37970236948959,0.39091503267973854,0.9878431966945959,False,profitmax,0.0,False
2.0,0.15,0.0,1.0,0.65,75.6098279872043,0.3937908496732026,0.9940744812123025,False,profitmax,0.0,False
2.0,0.15,0.0,1.25,0.35,2.2371563570421377e-43,1.0,0.7355383687469126,True,collapsed,1.0,False
2.0,0.15,0.0,1.25,0.4,9.55170257777317e-43,1.0,0.7355383687469126,True,collapsed,1.0,False
2.0,0.15,0.0,1.25,0.45,3.761233134362646e-37,1.0,0.7355383687469126,True,collapsed,1.0,False
2.0,0.15,0.0,1.25,0.5,22.168686060093084,0.809281045751634,0.7754746193698674,False,profitmax,0.6666666666666666,True
2.0,0.15,0.0,1.25,0.55,66.49915822481464,0.4825490196078432,0.8531983514178053,False,profitmax,0.0,False
2.0,0.15,0.0,1.25,0.6,71.2649730540851,0.4612418300653594,0.86925746222235,False,profitmax,0.0,False
2.0,0.15,0.0,1.25,0.65,62.00076209628072,0.6295424836601305,0.7884238850006828,False,demand,0.0,False
2.0,0.15,0.0,1.5,0.35,9.643877029574833,0.9,0.7472552171342969,False,profitmax,0.0,False
2.0,0.15,0.0,1.5,0.4,1.7909201656211692e-41,1.0,0.7355383687469126,True,collapsed,1.0,False
2.0,0.15,0.0,1.5,0.45,3.237263893708375,0.9666666666666667,0.7394439848760407,False,profitmax,0.6666666666666666,True
2.0,0.15,0.0,1.5,0.5,21.896701277224775,0.7733333333333331,0.7670736712317571,False,profitmax,0.3333333333333333,True
2.0,0.15,0.0,1.5,0.55,59.21398875830398,0.47784313725490196,0.8373207195452972,False,profitmax,0.0,False
2.0,0.15,0.0,1.5,0.6,55.282514626774514,0.5791503267973855,0.8070334018323901,False,profitmax,0.0,False
2.0,0.15,0.0,1.5,0.65,117.80896985214649,0.4757516339869281,0.8224828387352955,False,demand,0.0,False
2.0,0.15,0.5,0.05,0.35,0.0,1.0,0.7355383687469126,True,collapsed,1.0,False
2.0,0.15,0.5,0.05,0.4,0.0,1.0,0.7355383687469126,True,collapsed,1.0,False
2.0,0.15,0.5,0.05,0.45,90.58892856105565,0.5,0.8161309194961555,False,capital,0.0,False
2.0,0.15,0.5,0.05,0.5,171.49157529034287,0.04993464052287585,1.1539422434700761,False,capital,0.0,False
2.0,0.15,0.5,0.05,0.55,173.50015428420284,0.040000000000000036,1.192055109430317,False,capital,0.0,False
2.0,0.15,0.5,0.05,0.6,174.22290821897116,0.03450980392156866,1.223995604167824,False,capital,0.0,False
2.0,0.15,0.5,0.05,0.65,174.89169565750194,0.03241830065359479,1.2502405049789127,False,capital,0.0,False
2.0,0.15,0.5,0.3,0.35,0.0,1.0,0.7355383687469126,True,collapsed,1.0,False
2.0,0.15,0.5,0.3,0.4,157.55574178693067,0.09660130718954246,1.0484803617942915,False,profitmax,0.0,False
2.0,0.15,0.5,0.3,0.45,161.18329342825464,0.08771241830065361,1.0996484753978446,False,profitmax,0.0,False
2.0,0.15,0.5,0.3,0.5,147.39802604235413,0.15535947712418305,1.1141812988632385,False,profitmax,0.0,False
2.0,0.15,0.5,0.3,0.55,141.90568344000272,0.18209150326797388,1.1366651637862601,False,profitmax,0.0,False
2.0,0.15,0.5,0.3,0.6,142.4691176950059,0.18130718954248368,1.1606612053876952,False,profitmax,0.0,False
2.0,0.15,0.5,0.3,0.65,155.75325385047157,0.12686274509803921,1.1867897191587395,False,profitmax,0.0,False
2.0,0.15,0.5,0.4,0.35,0.0,1.0,0.7355383687469126,True,collapsed,1.0,False
2.0,0.15,0.5,0.4,0.4,148.86896386442382,0.1311764705882353,1.0247012583845747,False,profitmax,0.0,False
2.0,0.15,0.5,0.4,0.45,147.35190155662767,0.1426797385620915,1.0696691628406196,False,profitmax,0.0,False
2.0,0.15,0.5,0.4,0.5,134.19149393835346,0.20549019607843136,1.082454422225548,False,profitmax,0.0,False
2.0,0.15,0.5,0.4,0.55,131.6325865898198,0.2169281045751634,1.0936252342197275,False,profitmax,0.0,False
2.0,0.15,0.5,0.4,0.6,130.33924016451238,0.224640522875817,1.1125957659238355,False,profitmax,0.0,False
2.0,0.15,0.5,0.4,0.65,131.26832601347328,0.22666666666666666,1.1457574707118068,False,profitmax,0.0,False
2.0,0.15,0.5,0.5,0.35,0.0,1.0,0.7355383687469126,True,collapsed,1.0,False
2.0,0.15,0.5,0.5,0.4,134.44835236202252,0.18326797385620916,0.9794138566929501,False,profitmax,0.0,False
2.0,0.15,0.5,0.5,0.45,129.51706248543894,0.21039215686274507,1.0179512099493937,False,profitmax,0.0,False
2.0,0.15,0.5,0.5,0.5,125.22706631251812,0.23320261437908496,1.0485870579358814,False,profitmax,0.0,False
2.0,0.15,0.5,0.5,0.55,122.07136986413822,0.24921568627450982,1.0669688674138709,False,profitmax,0.0,False
2.0,0.15,0.5,0.5,0.6,142.00811943547185,0.2751633986928105,0.9595681225985767,False,demand,0.0,False
2.0,0.15,0.5,0.5,0.65,151.89061204040098,0.29555555555555557,0.8864932879715353,False,demand,0.0,False
2.0,0.15,0.5,0.6,0.35,0.0,1.0,0.7355383687469126,True,collapsed,1.0,False
2.0,0.15,0.5,0.6,0.4,121.99253123079491,0.2268627450980392,0.9491501938052395,False,profitmax,0.0,False
2.0,0.15,0.5,0.6,0.45,119.89201253876355,0.2426797385620915,1.0001411572871766,False,profitmax,0.0,False
2.0,0.15,0.5,0.6,0.5,123.75438188067382,0.28320261437908495,0.9810571422412524,False,profitmax,0.0,False
2.0,0.15,0.5,0.6,0.55,126.52431506358418,0.33464052287581697,0.9241588815673706,False,demand,0.0,False
2.0,0.15,0.5,0.6,0.6,143.0048532499557,0.33712418300653607,0.8678544347481166,False,demand,0.0,False
2.0,0.15,0.5,0.6,0.65,135.49163599497604,0.38019607843137254,0.8525186152451041,False,demand,0.0,False
2.0,0.15,0.5,0.7,0.35,0.0,1.0,0.7355383687469126,True,collapsed,1.0,False
2.0,0.15,0.5,0.7,0.4,130.76303826441634,0.16967320261437913,0.9622722998121712,False,profitmax,0.0,False
2.0,0.15,0.5,0.7,0.45,114.47623776722507,0.34516339869281043,0.892310700472431,False,demand,0.0,False
2.0,0.15,0.5,0.7,0.5,109.36796476639437,0.33254901960784317,0.9396932615552025,False,profitmax,0.0,False
2.0,0.15,0.5,0.7,0.55,117.02419767834529,0.4314379084967321,0.8344456451650859,False,demand,0.0,False
2.0,0.15,0.5,0.7,0.6,112.36923067081085,0.4028104575163398,0.9000517034852469,False,demand,0.0,False
2.0,0.15,0.5,0.7,0.65,106.42148236909543,0.3664705882352941,0.9748213219306795,False,profitmax,0.0,False
2.0,0.15,0.5,0.8,0.35,0.0,1.0,0.7355383687469126,True,collapsed,1.0,False
2.0,0.15,0.5,0.8,0.4,0.0,1.0,0.7355383687469126,True,collapsed,1.0,False
2.0,0.15,0.5,0.8,0.45,104.22398377677234,0.3359477124183006,0.9072134471862773,False,profitmax,0.0,False
2.0,0.15,0.5,0.8,0.5,104.61624894334248,0.3452287581699347,0.9237511275596998,False,profitmax,0.0,False
2.0,0.15,0.5,0.8,0.55,101.01336445031144,0.3715686274509804,0.9426472358992298,False,profitmax,0.0,False
2.0,0.15,0.5,0.8,0.6,92.494330963913,0.34313725490196073,1.017215810596373,False,profitmax,0.0,False
2.0,0.15,0.5,0.8,0.65,97.24976389278494,0.3922222222222222,0.9561687857892069,False,profitmax,0.0,False
2.0,0.15,0.5,0.9,0.35,0.0,1.0,0.7355383687469126,True,collapsed,1.0,False
2.0,0.15,0.5,0.9,0.4,0.0,1.0,0.7355383687469126,True,collapsed,1.0,False
2.0,0.15,0.5,0.9,0.45,104.90088141108976,0.2747058823529412,0.9205268867645081,False,profitmax,0.0,False
2.0,0.15,0.5,0.9,0.5,91.42158607200929,0.3396732026143791,0.948972932960462,False,profitmax,0.0,False
2.0,0.15,0.5,0.9,0.55,89.01246207552803,0.35052287581699354,0.9781896131422831,False,profitmax,0.0,False
2.0,0.15,0.5,0.9,0.6,87.68843442198342,0.3518954248366013,0.9751126820622714,False,profitmax,0.0,False
2.0,0.15,0.5,0.9,0.65,91.41721875146091,0.41124183006535947,0.9478889089105387,False,profitmax,0.0,False
2.0,0.15,0.5,1.0,0.35,0.0,1.0,0.7355383687469126,True,collapsed,1.0,False
2.0,0.15,0.5,1.0,0.4,0.0,1.0,0.7355383687469126,True,collapsed,1.0,False
2.0,0.15,0.5,1.0,0.45,0.0,1.0,0.7355383687469126,True,collapsed,1.0,False
2.0,0.15,0.5,1.0,0.5,84.53291722701049,0.35666666666666663,0.9264821316097466,False,profitmax,0.0,False
2.0,0.15,0.5,1.0,0.55,82.02358170710308,0.3704575163398693,0.9387900158556097,False,profitmax,0.0,False
2.0,0.15,0.5,1.0,0.6,85.28532723695669,0.427124183006536,0.9061989638372591,False,profitmax,0.0,False
2.0,0.15,0.5,1.0,0.65,78.31657474031607,0.3857516339869281,0.9745309289125696,False,profitmax,0.0,False
2.0,0.15,0.5,1.25,0.35,4.631860896781791e-44,1.0,0.7355383687469126,True,collapsed,1.0,False
2.0,0.15,0.5,1.25,0.4,8.019032754292177e-44,1.0,0.7355383687469126,True,collapsed,1.0,False
2.0,0.15,0.5,1.25,0.45,1.574851453145328e-43,1.0,0.7355383687469126,True,collapsed,1.0,False
2.0,0.15,0.5,1.25,0.5,4.236369930321338e-43,1.0,0.7355383687469126,True,collapsed,1.0,False
2.0,0.15,0.5,1.25,0.55,3.362324847738554e-38,1.0,0.7355383687469126,True,collapsed,1.0,False
2.0,0.15,0.5,1.25,0.6,81.80348633720428,0.43882352941176467,0.85339618298133,False,profitmax,0.0,False
2.0,0.15,0.5,1.25,0.65,66.96889093790499,0.48013071895424836,0.8578719867454825,False,profitmax,0.0,False
2.0,0.15,0.5,1.5,0.35,4.4070224201935185e-43,1.0,0.7355383687469126,True,collapsed,1.0,False
2.0,0.15,0.5,1.5,0.4,6.297303800705879e-43,1.0,0.7355383687469126,True,collapsed,1.0,False
2.0,0.15,0.5,1.5,0.45,8.887693897228003e-43,1.0,0.7355383687469126,True,collapsed,1.0,False
2.0,0.15,0.5,1.5,0.5,1.4085729433337714e-42,1.0,0.7355383687469126,True,collapsed,1.0,False
2.0,0.15,0.5,1.5,0.55,3.1566938935803804e-42,1.0,0.7355383687469126,True,collapsed,1.0,False
2.0,0.15,0.5,1.5,0.6,6.337765226340858e-42,1.0,0.7355383687469126,True,collapsed,1.0,False
2.0,0.15,0.5,1.5,0.65,3.8961864307739934e-41,1.0,0.7355383687469126,True,collapsed,1.0,False
