sigma,rho,seed,Output,Total_Capital,Investment,Consumption,Employment,Unemployment_Rate,Wage_Share,Wage_Share_Profitmax,Profit_Share,Income_Gini,Wealth_Gini,Output_Gap,Output_Gap_PM,Potential_Output,Potential_Output_PM,Average_Utilization,Money_Buffer,Cash_Constrained,Bound_Demand,Bound_Profitmax,Bound_Capital,Bound_Workforce,Wage_Rate,Wage_Floor_Binding,Price,c0,eta,enable_prices,prices
0.8,0.4,2,129.53602200530335,432.6377129331153,21.608418381051788,107.92760362425157,70.98039215686275,0.2901960784313726,0.49294057870393776,0.6306329798931225,0.5070594212960622,0.5426645574873201,0.9101500402361614,0.20342451201530704,0.20342451201530704,162.61177118812307,162.61177118812307,0.6310611506015976,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,1.0,2.0,0.0,True,on
0.8,0.4,3,127.80716180106542,431.7911842074583,21.313810621772454,106.49335117929292,69.56862745098039,0.30431372549019614,0.48984631082169966,0.6306329798931225,0.5101536891783003,0.5519113248916083,0.904765986058583,0.21347949945974232,0.21347949945974232,162.50221871245515,162.50221871245515,0.6231889926329484,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,1.0,2.0,0.0,True,on
0.8,0.4,4,129.41991809217888,438.73476866018717,21.6909908697395,107.72892722243937,70.3529411764706,0.29647058823529404,0.48916502736073925,0.6306329798931225,0.5108349726392607,0.5489209117907518,0.9101918348201657,0.2079720419416536,0.2079720419416536,163.4077530293583,163.4077530293583,0.6208495666360533,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,1.0,2.0,0.0,True,on
0.8,0.4,5,129.82842665524748,434.3186061001626,21.71593379780646,108.11249285744101,71.0,0.29,0.4921880488445199,0.6306329798931225,0.5078119511554802,0.5420508032695577,0.9065545019992528,0.20270036442982373,0.20270036442982373,162.8351762162825,162.8351762162825,0.6298426079993783,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,1.0,2.0,0.0,True,on
0.8,0.4,6,131.7537674463429,443.89664679524344,22.196240799383105,109.55752664695981,71.84313725490196,0.2815686274509804,0.49073716745174806,0.6306329798931225,0.5092628325482519,0.5382147123510578,0.9086156907157726,0.19698879372712205,0.19698879372712205,164.07443623079007,164.07443623079007,0.625389589114558,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,1.0,2.0,0.0,True,on
0.8,0.4,7,132.49994464089227,443.56691327847767,22.32725825980982,110.17268638108243,72.52941176470588,0.2747058823529412,0.49246465859369537,0.6306329798931225,0.5075353414063046,0.5331778601714617,0.9105883948877064,0.19221752066440875,0.19221752066440875,164.02938572985852,164.02938572985852,0.6299080342802865,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,1.0,2.0,0.0,True,on
0.8,0.4,8,130.06309974586512,436.27403499720657,21.85130374860728,108.21179599725784,71.05882352941177,0.28941176470588237,0.4916850929419359,0.6306329798931225,0.508314907058064,0.5423015708273321,0.908684845759504,0.2025087043165578,0.2025087043165578,163.08986506559168,163.08986506559168,0.6282342654976005,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,1.0,2.0,0.0,True,on
0.8,0.4,9,131.40116571435001,440.741091958562,22.033946511008057,109.36721920334197,71.80392156862744,0.28196078431372545,0.4917836273076556,0.6306329798931225,0.5082163726923444,0.5386197685441124,0.9103770715336503,0.1971510388106379,0.1971510388106379,163.66843054273878,163.66843054273878,0.6282170558764547,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,1.0,2.0,0.0,True,on
0.8,0.4,10,130.6048754511784,435.9934864385245,21.90870771029653,108.69616774088186,71.54901960784314,0.2845098039215686,0.49297437621109863,0.6306329798931225,0.5070256237889014,0.538384029082354,0.9081762494014817,0.19899777342411182,0.19899777342411182,163.05263889593948,163.05263889593948,0.6313379715297736,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,1.0,2.0,0.0,True,on
0.8,0.4,11,131.0214238819154,443.13177260099644,22.129529178693286,108.89189470322212,71.33333333333333,0.2866666666666667,0.4899091163256207,0.6306329798931225,0.5100908836743794,0.5405622741117446,0.9056631583489216,0.20097846500898953,0.20097846500898953,163.97544196536845,163.97544196536845,0.6230046662457486,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,1.0,2.0,0.0,True,on
0.8,0.45,0,127.88709427681674,484.7722919679286,24.264846825898385,103.62224745091835,65.90196078431373,0.3409803921568626,0.46375739839623753,0.6306329798931225,0.5362426016037624,0.5838074215784402,0.9099601088083074,0.2438538655369223,0.2438538655369223,169.12972720200912,169.12972720200912,0.5557172871345152,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,1.0,2.0,0.0,True,on
0.8,0.45,1,128.93811686454566,490.8068269647203,24.56702969268702,104.37108717185863,66.29411764705883,0.3370588235294116,0.46273436057599293,0.6306329798931225,0.5372656394240071,0.5821037425375956,0.9107004530722366,0.24085448163426768,0.24085448163426768,169.84627377483145,169.84627377483145,0.5537207844567933,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,1.0,2.0,0.0,True,on
0.8,0.45,2,128.36951837755106,486.3924255762803,24.315979943064562,104.05353843448651,66.15686274509804,0.3384313725490196,0.4638186845577516,0.6306329798931225,0.5361813154422483,0.5826760446631826,0.9105909154706414,0.24186600355959778,0.24186600355959778,169.32293637700562,169.32293637700562,0.5561766884705129,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,1.0,2.0,0.0,True,on
0.8,0.45,3,128.77986582905405,490.1424968035439,24.573232774041095,104.20663305501296,66.25490196078431,0.3374509803921569,0.46296038398664535,0.6306329798931225,0.5370396160133547,0.5802903303719855,0.9055092262065813,0.24143055724582788,0.24143055724582788,169.76587258741364,169.76587258741364,0.5539421325375165,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,1.0,2.0,0.0,True,on
0.8,0.45,4,127.12180081437151,471.7489319638687,23.942642396101466,103.17915841827005,66.2156862745098,0.33784313725490206,0.4685620900241553,0.6306329798931225,0.5314379099758446,0.5786334338000337,0.9089140877422712,0.24140615205762048,0.24140615205762048,167.5531608777851,167.5531608777851,0.5682891875593837,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,1.0,2.0,0.0,True,on
0.8,0.45,5,131.5741958087415,508.6739906943828,25.461398823756642,106.11279698498485,67.15686274509804,0.32843137254901955,0.4593667128869191,0.6306329798931225,0.5406332871130808,0.5770972894627396,0.9071489996820655,0.23470374064115185,0.23470374064115185,171.92570658851412,171.92570658851412,0.5450099660774447,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,1.0,2.0,0.0,True,on
0.8,0.45,6,126.72926304313755,479.1707901821294,23.871050198148424,102.85821284498911,65.43137254901961,0.345686274509804,0.4643606307698135,0.6306329798931225,0.5356393692301865,0.5859342019896315,0.9083483144860744,0.24769456682548882,0.24769456682548882,168.45091924331257,168.45091924331257,0.5567846687710035,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,1.0,2.0,0.0,True,on
0.8,0.45,7,127.75537307204468,481.73661531466684,24.132098821918053,103.6232742501266,66.0,0.34,0.4649042863261866,0.6306329798931225,0.5350957136738135,0.5830697633799606,0.9110329979585352,0.243009010716873,0.243009010716873,168.76542412895674,168.76542412895674,0.5589308596988507,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,1.0,2.0,0.0,True,on
0.8,0.45,8,129.06905920989058,492.2893554006646,24.588928125698086,104.48013108419251,66.29411764705883,0.3370588235294118,0.46226495418308167,0.6306329798931225,0.5377350458169183,0.5824354507076476,0.9106370652864325,0.24086505572122754,0.24086505572122754,170.02117035806222,170.02117035806222,0.5524760310395062,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,1.0,2.0,0.0,True,on
0.8,0.45,9,124.76043436297536,470.02001292205716,23.35927819337959,101.40115616959575,64.45098039215686,0.3554901960784314,0.46493274455807715,0.6306329798931225,0.5350672554419229,0.5921197223253122,0.9087073268221273,0.25447729544608033,0.25447729544608033,167.34660132237457,167.34660132237457,0.5589706863777119,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,1.0,2.0,0.0,True,on
0.8,0.45,10,126.77907821290377,476.6735738178294,23.82658094503619,102.95249726786756,65.58823529411765,0.3441176470588235,0.4655787610547158,0.6306329798931225,0.5344212389452843,0.5852497777661243,0.9104695627239707,0.2460674790903807,0.2460674790903807,168.15645187387852,168.15645187387852,0.5604621294730806,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,1.0,2.0,0.0,True,on
0.8,0.45,11,127.39581090114145,483.48543628456815,24.13387666456232,103.26193423657914,65.6078431372549,0.3439215686274509,0.4634644204511364,0.6306329798931225,0.5365355795488637,0.5847324589221078,0.9064301405202204,0.2460744391725282,0.2460744391725282,168.97546633321974,168.97546633321974,0.5552552226655102,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,1.0,2.0,0.0,True,on
0.8,0.5,0,126.72397607908125,539.0650249179063,26.783678971260354,99.94029710782091,61.96078431372549,0.38039215686274513,0.4399741899976498,0.6306329798931225,0.5600258100023503,0.6142816050583748,0.9111028874534017,0.2772037657962341,0.2772037657962341,175.32554438348015,175.32554438348015,0.4953930829179245,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,1.0,2.0,0.0,True,on
0.8,0.5,1,126.64758228589969,543.7570709241318,26.762978690733284,99.8846035951664,61.666666666666664,0.3833333333333333,0.43794342496402594,0.6306329798931225,0.5620565750359741,0.6169262121212757,0.910542297272583,0.279856453490077,0.279856453490077,175.82688003051885,175.82688003051885,0.4899801324925021,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,1.0,2.0,0.0,True,on
0.8,0.5,2,128.34782842499058,550.2538001457254,27.372909732595673,100.9749186923949,62.509803921568626,0.37490196078431365,0.43829307473018353,0.6306329798931225,0.5617069252698165,0.6112834405700955,0.9100514295519705,0.27297355088355596,0.27297355088355596,176.5392750211736,176.5392750211736,0.4915318161325447,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,1.0,2.0,0.0,True,on
0.8,0.5,3,126.09243170967709,531.5356017024214,26.515312572694246,99.57711913698284,61.88235294117647,0.38117647058823534,0.44167491969119266,0.6306329798931225,0.5583250803088073,0.6124136158362162,0.9054906312905915,0.27740740687874765,0.27740740687874765,174.49983587315975,174.49983587315975,0.49977324249423133,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,1.0,2.0,0.0,True,on
0.8,0.5,4,129.2181608382293,552.2239991953104,27.61119995980361,101.60696087842568,63.0,0.3700000000000001,0.43879281079525523,0.6306329798931225,0.5612071892047448,0.6079608422005317,0.9097970990408533,0.2689293397217865,0.2689293397217865,176.75194459186,176.75194459186,0.49303636459064154,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,1.0,2.0,0.0,True,on
0.8,0.5,5,124.96494535485279,522.5256052894571,26.15096056252259,98.81398479233022,61.549019607843135,0.3845098039215687,0.4432689063321689,0.6306329798931225,0.5567310936678311,0.6140775536221128,0.9076961760813852,0.2797271917527294,0.2797271917527294,173.49661462623627,173.49661462623627,0.5040295530333095,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,1.0,2.0,0.0,True,on
0.8,0.5,6,127.23810469683966,540.9659849918474,26.843069730501927,100.39503496633775,62.19607843137255,0.37803921568627447,0.43989615562369644,0.6306329798931225,0.5601038443763036,0.612750786159943,0.9093781464662607,0.2751520749968983,0.2751520749968983,175.53299665742009,175.53299665742009,0.49507438785253555,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,1.0,2.0,0.0,True,on
0.8,0.5,7,127.70839324860263,546.7287424653728,27.11010073133492,100.59829251726774,62.23529411764706,0.3776470588235295,0.43856661427589555,0.6306329798931225,0.5614333857241044,0.6133247266112333,0.9109257759772337,0.27504405266085824,0.27504405266085824,176.1603979562308,176.1603979562308,0.4919302697111715,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,1.0,2.0,0.0,True,on
0.8,0.5,8,128.34086162017198,546.178493275398,27.312276510455636,101.02858510971635,62.72549019607843,0.37274509803921557,0.4398054810218863,0.6306329798931225,0.5601945189781138,0.6087313027135988,0.9086735703552992,0.27121206231847445,0.27121206231847445,176.09996551826546,176.09996551826546,0.495197694107165,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,1.0,2.0,0.0,True,on
0.8,0.5,9,131.63746429173062,566.0935979308484,28.30467989656105,103.33278439516954,64.0,0.35999999999999993,0.43756540214379075,0.6306329798931225,0.5624345978562092,0.6025878930227889,0.9093759767860927,0.26138731713172125,0.26138731713172125,178.22258857042442,178.22258857042442,0.48996148064584916,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,1.0,2.0,0.0,True,on
0.8,0.5,10,126.54583910575526,538.5048496013402,26.724160852978514,99.82167825277675,61.8235294117647,0.38176470588235284,0.4396644726757121,0.6306329798931225,0.5603355273242879,0.6148856838674074,0.9097614089158984,0.27797001276680205,0.27797001276680205,175.2659791159231,175.2659791159231,0.4951174462984068,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,1.0,2.0,0.0,True,on
0.8,0.5,11,130.51026016415872,557.899630901216,27.991038178138762,102.51922198601994,63.64705882352941,0.363529411764706,0.4388707307658167,0.6306329798931225,0.5611292692341834,0.6027366558029461,0.9062869654747822,0.26414867155966765,0.26414867155966765,177.35624418945093,177.35624418945093,0.4928574456849478,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,1.0,2.0,0.0,True,on
0.8,0.55,0,126.55171389413466,598.2930295692559,29.29637918805049,97.25533470608418,59.0,0.4100000000000001,0.41960067681857177,0.6306329798931225,0.5803993231814283,0.6372830827529268,0.911828584623944,0.30281363104406533,0.30281363104406533,181.51816717659997,181.51816717659997,0.4445724920573107,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,1.0,2.0,0.0,True,on
0.8,0.55,1,125.27287958410726,579.8628886051017,28.794243702206533,96.47863588190073,59.01960784313726,0.4098039215686275,0.42379028109245226,0.6306329798931225,0.5762097189075478,0.6341945582504881,0.9102612060373465,0.30266237077091873,0.30266237077091873,179.64549690750295,179.64549690750295,0.4551309345547865,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,1.0,2.0,0.0,True,on
0.8,0.55,2,127.54498832235309,599.2399813865227,29.67722387472905,97.86776444762407,59.68627450980392,0.40313725490196084,0.42102290278059507,0.6306329798931225,0.5789770972194049,0.6314570433896742,0.9107716524174301,0.2976931060066015,0.2976931060066015,181.61469141916885,181.61469141916885,0.44871414470416743,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,1.0,2.0,0.0,True,on
0.8,0.55,3,130.6338785539042,609.5678297225214,30.590045071211318,100.04383348269289,61.294117647058826,0.38705882352941173,0.42226779280808796,0.6306329798931225,0.577732207191912,0.6200650881541195,0.9069591345929231,0.2847670412464078,0.2847670412464078,182.64508925563862,182.64508925563862,0.4516779216745163,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,1.0,2.0,0.0,True,on
0.8,0.55,4,132.3917711055648,622.4202821372796,31.351199861324975,101.04057124423981,61.92156862745098,0.3807843137254903,0.4209126738436884,0.6306329798931225,0.5790873261563116,0.6172302241488458,0.9093262892397379,0.28010684524797386,0.28010684524797386,183.90051688559066,183.90051688559066,0.4481971607328184,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,1.0,2.0,0.0,True,on
0.8,0.55,5,128.2897911213473,594.2040702421962,29.836905045786263,98.45288607556104,60.3921568627451,0.396078431372549,0.42365683700416445,0.6306329798931225,0.5763431629958355,0.6249535851170002,0.9078793687632861,0.2916652874000731,0.2916652874000731,181.1130177915699,181.1130177915699,0.45506147425255067,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,1.0,2.0,0.0,True,on
0.8,0.55,6,128.8516983359385,598.9448490999498,30.016973240390914,98.8347250955476,60.549019607843135,0.3945098039215686,0.42290256178871943,0.6306329798931225,0.5770974382112806,0.624994487008267,0.9093116068017829,0.2904255054133595,0.2904255054133595,181.5889989497083,181.5889989497083,0.45335504509397906,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,1.0,2.0,0.0,True,on
0.8,0.55,7,130.74738172741243,615.695537711361,30.769346876515332,99.97803485089712,61.09803921568628,0.38901960784313716,0.42055520162024684,0.6306329798931225,0.5794447983797532,0.6230156384577571,0.9105657598246552,0.2864975161904783,0.2864975161904783,183.24685190986506,183.24685190986506,0.44748449075409236,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,1.0,2.0,0.0,True,on
0.8,0.55,8,127.40577217143016,588.1324333787283,29.470053655202825,97.93571851622737,60.09803921568628,0.39901960784313717,0.42443849175679577,0.6306329798931225,0.5755615082432043,0.6272993332082383,0.9099071737207419,0.29415077884154667,0.29415077884154667,180.49467709611304,180.49467709611304,0.4562979156008093,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,1.0,2.0,0.0,True,on
0.8,0.55,9,130.71713874574607,617.0507147651832,30.852535738506745,99.86460300723931,61.0,0.39000000000000007,0.41999083308260227,0.6306329798931225,0.5800091669173977,0.6232471957590452,0.9097833330795765,0.2871778199471975,0.2871778199471975,183.37972976102282,183.37972976102282,0.44635699708826904,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,1.0,2.0,0.0,True,on
0.8,0.55,10,131.00392025262016,615.0865575624663,30.850272061660743,100.15364819095942,61.294117647058826,0.38705882352941173,0.4210769159430089,0.6306329798931225,0.5789230840569911,0.6210284987787386,0.9091405446408273,0.2848671558410906,0.2848671558410906,183.18745117861613,183.18745117861613,0.4487688789046439,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,1.0,2.0,0.0,True,on
0.8,0.55,11,132.2867485766048,621.0246360753532,31.293948035952866,100.99280054065196,61.94117647058823,0.38058823529411767,0.421352899839206,0.6306329798931225,0.578647100160794,0.6159126574644056,0.9064482578964971,0.28014291300240257,0.28014291300240257,183.7653558484691,183.7653558484691,0.4490948861826752,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,1.0,2.0,0.0,True,on
0.8,0.6,0,132.25709829762738,655.6903820977789,33.621083419296994,98.63601487833037,60.529411764705884,0.3947058823529412,0.411723518055482,0.6306329798931225,0.588276481944518,0.6252706590494306,0.9112804252261273,0.29303982766167985,0.29303982766167985,187.0331115845198,187.0331115845198,0.42589880282836035,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,1.0,2.0,0.0,True,on
0.8,0.6,1,127.8746785228915,639.157511535019,32.065409682216874,95.80926884067466,58.27450980392157,0.4172549019607844,0.41009008038312855,0.6306329798931225,0.5899099196168714,0.6399077276762847,0.9100367100273207,0.3106693560499973,0.3106693560499973,185.504236225071,185.504236225071,0.4216193531412785,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,1.0,2.0,0.0,True,on
0.8,0.6,2,131.07335426231919,668.877921001019,33.37439455331122,97.69895970900794,59.23529411764706,0.4076470588235294,0.4066535505397477,0.6306329798931225,0.5933464494602523,0.6355250757646035,0.9102772496338302,0.3038001857541674,0.3038001857541674,188.26747331783452,188.26747331783452,0.41294186657459164,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,1.0,2.0,0.0,True,on
0.8,0.6,3,135.992822407664,704.5303761349646,35.22651880674835,100.76630360091565,61.0,0.39000000000000007,0.40369777630930365,0.6306329798931225,0.5963022236906963,0.6249001545028692,0.9068701654190892,0.28967770834419304,0.28967770834419304,191.4522801905259,191.4522801905259,0.4067119550630535,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,1.0,2.0,0.0,True,on
0.8,0.6,4,132.72880610174687,671.522118416602,33.99669328484495,98.73211281690193,60.1764705882353,0.3982352941176471,0.4079732556467437,0.6306329798931225,0.5920267443532564,0.6278597436230109,0.907830532665932,0.2959404578125029,0.2959404578125029,188.50789869534236,188.50789869534236,0.41650778471729305,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,1.0,2.0,0.0,True,on
0.8,0.6,5,131.30594894803028,668.6771823207636,33.42187646159196,97.88407248643833,59.333333333333336,0.40666666666666673,0.4066753852032205,0.6306329798931225,0.5933246147967796,0.6343151593263837,0.9080572298492561,0.302499772772909,0.302499772772909,188.25211160581065,188.25211160581065,0.4136971662645452,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,1.0,2.0,0.0,True,on
0.8,0.6,6,131.32898191537964,669.3424590739849,33.53022016286682,97.79876175251286,59.35294117647059,0.4064705882352942,0.40669740355743517,0.6306329798931225,0.5933025964425649,0.6334434858041154,0.9072180541920525,0.30260169088876004,0.30260169088876004,188.31100769833992,188.31100769833992,0.4134708772640178,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,1.0,2.0,0.0,True,on
0.8,0.6,7,128.55454684363144,662.5337250834166,32.51850893134622,96.03603791228522,57.84313725490196,0.4215686274509804,0.40477084536087776,0.6306329798931225,0.5952291546391223,0.6445096159093188,0.9097141346392394,0.31500872337284963,0.31500872337284963,187.66805255979222,187.66805255979222,0.40892466765649427,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,1.0,2.0,0.0,True,on
0.8,0.6,8,132.27968542860873,675.1027859686583,33.751167042715686,98.52851838589304,59.72549019607843,0.4027450980392156,0.40634712560956365,0.6306329798931225,0.5936528743904363,0.6330989785436918,0.9110123932649634,0.2995007418207655,0.2995007418207655,188.8360563621862,188.8360563621862,0.41284763896462706,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,1.0,2.0,0.0,True,on
0.8,0.6,9,125.65786592838903,662.2895941894044,31.612837980984285,94.04502794740473,55.96078431372549,0.44039215686274513,0.4007197541647158,0.6306329798931225,0.5992802458352842,0.6579456902332849,0.9093536858642832,0.3304823709273243,0.3304823709273243,187.61392312202597,187.61392312202597,0.398183494812087,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,1.0,2.0,0.0,True,on
0.8,0.6,10,130.77729386402578,670.3671167566223,33.33828129393359,97.43901257009217,58.96078431372549,0.41039215686274516,0.40564634461949167,0.6306329798931225,0.5943536553805082,0.637027086437836,0.9090662459675082,0.30585851482809706,0.30585851482809706,188.4022850457145,188.4022850457145,0.4109557326315641,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,1.0,2.0,0.0,True,on
0.8,0.6,11,133.59843169066397,678.2736668637687,34.29261455619585,99.30581713446814,60.509803921568626,0.3949019607843137,0.40760608869815196,0.6306329798931225,0.592393911301848,0.6256604634409747,0.906105835982833,0.2935727063024571,0.2935727063024571,189.1193689699639,189.1193689699639,0.4153702505996205,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,1.0,2.0,0.0,True,on
0.8,0.65,0,134.5773890246313,723.8204430748877,36.998116988086984,97.57927203654431,59.509803921568626,0.4049019607843138,0.39780343068027996,0.6306329798931225,0.60219656931972,0.632509845759361,0.9109615363841727,0.3032244241729605,0.3032244241729605,193.10004806053146,193.10004806053146,0.3925071183632009,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,1.0,2.0,0.0,True,on
0.8,0.65,1,129.63130797162742,701.7950318839722,35.04276213005853,94.5885458415689,57.09803921568628,0.42901960784313736,0.39641609458434773,0.6306329798931225,0.6035839054156522,0.6484357287437632,0.9101478425565298,0.32205808597181096,0.32205808597181096,191.21299566718318,191.21299566718318,0.3890580092589049,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,1.0,2.0,0.0,True,on
0.8,0.65,2,136.6915452286414,749.4735476367035,37.870208290028515,98.82133693861287,59.98039215686274,0.40019607843137256,0.39482678698327495,0.6306329798931225,0.6051732130167251,0.6310668858890791,0.9100356649087786,0.2999894942098229,0.2999894942098229,195.26362053987287,195.26362053987287,0.3847985007565211,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,1.0,2.0,0.0,True,on
0.8,0.65,3,135.7414831422212,739.8072699375184,37.539424728894865,98.20205841332634,59.68627450980392,0.4031372549019609,0.3956634423158951,0.6306329798931225,0.6043365576841049,0.6306835749398431,0.9054200985455321,0.301971222060018,0.301971222060018,194.45782405040814,194.45782405040814,0.3868378732313035,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,1.0,2.0,0.0,True,on
0.8,0.65,4,134.61955213802918,748.2773405083691,37.26440694383918,97.35514519418997,58.68627450980392,0.41313725490196085,0.39228363464060956,0.6306329798931225,0.6077163653593906,0.6390851192941901,0.9078371346668167,0.31026209083357137,0.31026209083357137,195.17318585909226,195.17318585909226,0.37903013665337076,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,1.0,2.0,0.0,True,on
0.8,0.65,5,135.0467492113686,745.6500452447856,37.28250226223941,97.76424694912919,59.0,0.4100000000000001,0.3931971729055874,0.6306329798931225,0.6068028270944126,0.6373442614176471,0.9084897070278208,0.3072983970169577,0.3072983970169577,194.95659982567503,194.95659982567503,0.38161001141908807,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,1.0,2.0,0.0,True,on
0.8,0.65,6,132.6245977851009,736.3550942877453,36.54380918167761,96.08078860342327,57.8235294117647,0.42176470588235304,0.3923794564003421,0.6306329798931225,0.6076205435996579,0.6441130453505625,0.9074367901676208,0.3169956329523911,0.3169956329523911,194.1786648958604,194.1786648958604,0.3796073413243913,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,1.0,2.0,0.0,True,on
0.8,0.65,7,133.34305768492374,736.931018063382,36.757282231949716,96.58577545297402,58.27450980392157,0.41725490196078435,0.3932688062085791,0.6306329798931225,0.6067311937914209,0.6416668719814179,0.9093419486207872,0.3134674354089978,0.3134674354089978,194.22447712906003,194.22447712906003,0.3816057196182212,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,1.0,2.0,0.0,True,on
0.8,0.65,8,130.88298021132175,723.9780864137466,35.702119184202026,95.18086102711975,57.13725490196079,0.42862745098039223,0.39288695069402296,0.6306329798931225,0.6071130493059771,0.6492502540844782,0.9092271747756207,0.3223093066883095,0.3223093066883095,193.12880604516377,193.12880604516377,0.3802386908928487,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,1.0,2.0,0.0,True,on
0.8,0.65,9,134.95400246871768,734.2503759325381,37.169824136363204,97.78417833235449,59.431372549019606,0.4056862745098039,0.396038566756742,0.6306329798931225,0.603961433243258,0.6331876375356427,0.9091100170372646,0.3043186316537338,0.3043186316537338,193.97910211377908,193.97910211377908,0.38819888754110937,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,1.0,2.0,0.0,True,on
0.8,0.65,10,135.16758928302838,749.4258307129752,37.4895041684807,97.67808511454768,58.98039215686274,0.41019607843137246,0.39266992227866604,0.6306329798931225,0.607330077721334,0.6376017322285091,0.9095532220202531,0.30779318429331504,0.30779318429331504,195.26855786203373,195.26855786203373,0.38019385639625974,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,1.0,2.0,0.0,True,on
0.8,0.65,11,130.7542054250575,733.2044834531711,35.82974338060137,94.92446204445616,56.8235294117647,0.43176470588235294,0.39095591220430864,0.6306329798931225,0.6090440877956914,0.6502985767488487,0.9056230897493363,0.32567597207212967,0.32567597207212967,193.88473438836292,193.88473438836292,0.3754767526437566,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,1.0,2.0,0.0,True,on
0.9,0.35,0,136.15116558671397,384.04379967630126,19.011238694264424,117.13992689244957,81.13725490196079,0.18862745098039213,0.5363144325013132,0.6483995578309835,0.4636855674986868,0.4598332845694694,0.9092153791260998,0.12893746170873652,0.12893746170873652,156.30655185556034,156.30655185556034,0.6959373061057138,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,1.0,2.0,0.0,True,on
