point,rho,seed,Output,Total_Capital,Investment,Unemployment_Rate,Wage_Share,Profit_Share,Average_Utilization,Capitalist_Consumption,Tax_Rate,Consumption,Employment,Wage_Rate,Money_Buffer
7,0.35,2,121.3311798660435,330.22429482830904,22.48370123591109,0.37529411764705883,0.44531631776383535,0.5546836822361646,0.8645065978947787,49.387108274202745,0.11924211731527783,98.8474786301324,62.470588235294116,0.8649289181188473,0.0
7,0.55,0,125.37665404211167,481.4954361410221,32.7550659933941,0.46294117647058813,0.3621459578730189,0.6378540421269812,0.6060789855893266,49.27116291610837,0.15342027517648685,92.62158804871756,53.705882352941174,0.8454427065356718,0.0
7,0.55,1,125.16921709470903,482.12377483400263,32.776061888982674,0.46431372549019595,0.3617328404525327,0.6382671595474673,0.6042224663290706,49.132356733130074,0.15423197123884305,92.39315520572633,53.568627450980394,0.8452555775373167,0.0
7,0.55,2,123.80380296856933,472.5114093333414,32.12686254853864,0.46803921568627443,0.36280763560278523,0.6371923643972147,0.6095054863131434,48.69872343946816,0.15654905729223018,91.67694042003069,53.19607843137255,0.8444156975401591,0.0
8,0.35,0,86.92221004830867,235.36350474145812,15.982097161008772,0.5498039215686275,0.4296158829903221,0.570384117009678,0.8528600586321236,33.97055400396589,0.23377290326192152,70.94011288729992,45.01960784313726,0.8298474395160141,0.0
8,0.35,1,86.70134943134263,235.24966867507032,15.980674884958933,0.5521568627450981,0.4283615571890064,0.5716384428109936,0.8502046334920605,33.94689460496764,0.23510622319692454,70.72067454638369,44.78431372549019,0.8293337985382558,0.0
8,0.35,2,86.43928452269321,232.723419727722,15.85818073710869,0.5503921568627451,0.43141590484927983,0.5685840951507202,0.8578819483615484,33.70142159213166,0.23510495367114892,70.58110378558452,44.96078431372549,0.8297041837436017,0.0
8,0.55,0,89.8244741846852,339.37284452213544,23.078303538967305,0.611764705882353,0.35443978511937013,0.6455602148806299,0.6079706012967,33.10655419746418,0.2732097944168361,66.7461706457179,38.8235294117647,0.8203184481975709,0.0
8,0.55,1,88.36480050466874,333.95820269402117,22.475943705345653,0.6176470588235293,0.3542354599902208,0.6457645400097792,0.6076343459523017,32.56458969305347,0.27961796709726183,65.88885679932308,38.23529411764706,0.8194450842468955,0.0
8,0.55,2,89.12260943336453,337.01392632900695,22.936299631310987,0.615686274509804,0.3534272393787338,0.6465727606212661,0.6071256638697023,32.7953701246797,0.2768329306394138,66.18630980205354,38.431372549019606,0.8196292669547499,0.0
9,0.35,0,125.14185373017513,337.64059010600005,23.07559693981304,0.3519607843137256,0.4509049362892828,0.5490950637107171,0.8748059040105651,50.805637698741585,0.10903593999394583,102.0662567903621,64.80392156862744,0.8707586753768193,0.0
9,0.35,1,124.34754273291274,339.3279346757666,22.908709789158966,0.36078431372549025,0.4465359143896589,0.5534640856103411,0.8633841005893311,50.757910541879866,0.11232330294951566,101.43883294375378,63.92156862745098,0.8688381440411671,0.0
9,0.35,2,124.05250284841303,335.75887086269074,22.797548021837947,0.3586274509803921,0.4493194309413775,0.5506805690586225,0.8707979104406778,50.49832554766317,0.11186028800549742,101.25495482657512,64.13725490196079,0.8691922433203638,0.0
9,0.55,0,125.88224246534004,478.830667272241,32.53597050830503,0.45882352941176474,0.36381145579619306,0.636188544203807,0.6121566762737028,49.70754496470048,0.15101508652574233,93.34627195703503,54.11764705882353,0.8462621170680736,0.0
9,0.55,1,126.44570988346472,484.7614440132991,32.809584205986795,0.45784313725490183,0.36295756549268426,0.6370424345073158,0.6072975445889229,49.878216976773274,0.15031879026793565,93.63612567747792,54.21568627450981,0.8465600149207415,0.0
9,0.55,2,125.18421691602987,475.74601129662557,32.26881595744821,0.46117647058823524,0.36407118356828333,0.6359288164317167,0.612720687210512,49.425609111993985,0.1524743586241026,92.91540095858166,53.88235294117647,0.8458944889162735,0.0
10,0.35,0,121.0739213781824,332.59109384693625,22.49173762676143,0.3801960784313727,0.44214039573567177,0.5578596042643282,0.8558377512053212,49.441415950115726,0.12125112543385912,98.58218375142097,61.98039215686274,0.8639999305104007,0.0
10,0.35,1,121.37039196399635,328.7841436547261,22.38892508158843,0.37235294117647055,0.4478256490411837,0.5521743509588163,0.8690732888838469,49.186234281338805,0.11854843608824019,98.98146688240796,62.76470588235294,0.8662738550492982,0.0
10,0.35,2,120.81835999835123,330.527384710768,22.456529642626094,0.38019607843137254,0.4430736404680455,0.5569263595319546,0.8593705781159642,49.26355766599615,0.12123370755446032,98.36183035572515,61.98039215686274,0.8637240046235377,0.0
10,0.55,0,130.99678655178124,559.9187919571009,38.079069867711326,0.46,0.34875125098425613,0.6512487490157438,0.5446963449016833,49.376561015564704,0.15205327277896796,92.91771668406992,54.0,0.8460239478676161,0.0
10,0.55,1,128.1483006475629,544.8489032192417,36.97323965857017,0.4705882352941176,0.348660591151073,0.6513394088489269,0.546898468197592,48.37457241744598,0.158164635547115,91.17506098899274,52.94117647058823,0.8439792636509509,0.0
10,0.55,2,128.7277871534621,543.2209587438076,37.07118275630383,0.4666666666666666,0.34994391188105367,0.6500560881189463,0.5515874524696172,48.612897513693014,0.15617318348944423,91.65660439715822,53.333333333333336,0.8446815643303364,0.0
11,0.35,0,134.60915709010845,359.89191190007114,24.587317865691737,0.2968627450980392,0.4637803767395183,0.5362196232604818,0.8915858127167118,53.89076827667102,0.0872903215329909,110.0218392244167,70.31372549019608,0.8882365062133166,0.0
11,0.35,1,134.07698023994573,359.2565119162979,24.533309943416747,0.30156862745098045,0.46153159759785567,0.5384684024021443,0.8884462409893985,53.91059495538747,0.08864807193105298,109.54367029652899,69.84313725490196,0.8861180816505647,0.0
11,0.35,2,133.5500992198709,359.66570145591703,24.395366483554437,0.30666666666666664,0.45921926946216185,0.5407807305378382,0.882686922642623,53.89664713846744,0.09041005571152351,109.1547327363165,69.33333333333333,0.8847782538530796,0.0
11,0.55,0,131.41486478605088,494.7589774363436,33.6013224154859,0.4323529411764707,0.3679080219660998,0.6320919780339003,0.620279223011807,52.265887974134586,0.13670041982694547,97.81354237056497,56.76470588235294,0.8517570883299093,0.0
11,0.55,1,133.61614465533884,507.39513746623476,34.482835034401944,0.4249019607843138,0.36729055396090304,0.632709446039097,0.6155838966016285,53.02781231366519,0.13280836067932716,99.13330962093691,57.509803921568626,0.8533720680993528,0.0
11,0.55,2,135.2654544071358,516.4108841761752,35.11506661937066,0.4186274509803923,0.36735308965124197,0.632646910348758,0.6128380116945745,53.57356247859875,0.12981794182895906,100.15038778776518,58.13725490196079,0.8548307098619992,0.0
12,0.35,0,0.0,2.656910370196819e-65,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7987053855444066,0.0
12,0.35,1,0.0,2.504153001555205e-65,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7987053855444066,0.0
12,0.35,2,0.0,2.481971733321688e-65,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7987053855444066,0.0
12,0.55,0,108.12800286870039,383.3430198750121,29.429257018283284,0.4574509803921569,0.4295579959271964,0.5704420040728037,0.7028171128478697,39.58819025196154,0.06908643176007435,78.69874585041713,54.254901960784316,0.8561305134617507,0.0
12,0.55,1,110.6055041859444,396.02817768357653,30.502559095638183,0.4474509803921568,0.42852499130159927,0.5714750086984007,0.6967139539778202,40.13883231000943,0.06650763131618494,80.1029450903062,55.254901960784316,0.8578024658421909,0.0
12,0.55,2,108.14981592109434,381.94223037142234,29.434754889418627,0.45607843137254905,0.43066282849754156,0.5693371715024584,0.7059878283643003,39.46734296955161,0.0689324622736759,78.7150610316757,54.3921568627451,0.8564347342041155,0.0
13,0.35,0,91.43158078407177,434.09254148870195,17.36737609495973,0.5827450980392157,0.38377015940876175,0.6162298405912382,0.48699813823893046,38.26493252134429,0.147096519130707,74.06420468911205,41.72549019607843,0.8409644940928765,0.0
13,0.35,1,88.08858991846094,415.66751463264876,16.374074784960758,0.5974509803921569,0.38350193363421653,0.6164980663657835,0.4884692544728035,36.98310698323611,0.15542210090694172,71.71451513350017,40.254901960784316,0.839223136355555,0.0
13,0.35,2,89.70667590953991,419.4782351893702,16.778751820888317,0.5884313725490196,0.3854732018520335,0.6145267981479665,0.4941072033193928,37.563262944691544,0.1507617338628832,72.92792408865161,41.15686274509804,0.8402591836201623,0.0
13,0.55,0,105.00118233873489,802.5151722675864,32.12579668893978,0.5756862745098039,0.3401730285666187,0.6598269714333813,0.30263328387398425,36.68323065071351,0.1478650086300565,72.87538564979512,42.431372549019606,0.8418323311632937,0.0
13,0.55,1,108.62409712449951,853.7267926467925,34.09091615196884,0.563529411764706,0.33887545156504356,0.6611245484349564,0.2945944800891972,37.42874575878564,0.14175849346972957,74.53318097253069,43.64705882352941,0.843368382180748,0.0
13,0.55,2,115.18592608911305,928.4361249170522,37.10394795149134,0.5394117647058824,0.33846660002682355,0.6615333999731765,0.287983208696924,39.16928480660156,0.12998309807472824,78.08197813762173,46.05882352941177,0.8464554467512454,0.0
14,0.35,0,90.65704817221385,426.6537840922212,17.025907022997092,0.5821568627450981,0.38762329854184857,0.6123767014581514,0.5044845528057864,37.811178393945,0.14783528478770858,73.63114114921677,41.78431372549019,0.8410379602654438,0.0
14,0.35,1,89.20429415228956,412.81841798294624,16.556525672221756,0.5864705882352941,0.3896066332658826,0.6103933667341174,0.5132148005418112,37.16460698605929,0.1509400874957392,72.64776848006781,41.35294117647059,0.8405499137232347,0.0
14,0.35,2,89.72006552740454,417.5149946857346,16.687762649701984,0.5849019607843138,0.38893768312569815,0.6110623168743018,0.5105646474907458,37.42657008295729,0.1497398131380614,73.03230287770255,41.509803921568626,0.8407349978464552,0.0
14,0.55,0,115.22481079674515,890.5868769698843,36.314536905885255,0.5247058823529411,0.34997277945636235,0.6500272205436377,0.30967702329134483,38.85132623601235,0.12579103402569963,78.9102738908599,47.529411764705884,0.8486857317866614,0.0
14,0.55,1,109.94773811905438,878.5186375361757,34.20705468065902,0.5492156862745099,0.3465178135428035,0.6534821864571967,0.29777185949635465,37.60274941563945,0.1363148230759145,75.74068343839535,45.07843137254902,0.8452128967626427,0.0
14,0.55,2,113.78357969573628,896.4478169738239,35.87589327471331,0.5325490196078432,0.34810243239199384,0.6518975676080061,0.3028796831575895,38.540891283183434,0.12877815387483935,77.90768642102296,46.745098039215684,0.8473485752206522,0.0
15,0.35,0,91.7553893360138,444.6192349791328,17.80658034022244,0.5841176470588235,0.37483535812355345,0.6251646418764465,0.47149353430103136,38.762058560548134,0.14522037972418553,73.94880899579137,41.588235294117645,0.8270134641821841,0.0
15,0.35,1,88.38186666296987,418.08901948993906,16.68731468734994,0.5962745098039216,0.3769250278154831,0.6230749721845169,0.48226197410548527,37.41623350078557,0.15256755352736898,71.69455197561996,40.372549019607845,0.825172926705219,0.0
15,0.35,2,89.346050076766,419.0905988697996,16.90225785853117,0.5905882352941177,0.3784527559284797,0.6215472440715202,0.48648135027450423,37.78187893959805,0.14972437238338088,72.44379221823482,40.94117647058823,0.8259503825511842,0.0
15,0.55,0,104.20503979312923,805.5387709463522,32.17790936701817,0.58,0.3335630976626681,0.666436902337332,0.29569334202257425,36.68260701128967,0.1481311953619182,72.0271304261111,42.0,0.8275941872728044,0.0
15,0.55,1,107.79055340028238,855.4093974141948,34.20201178285521,0.5676470588235295,0.3326980703817128,0.6673019296182874,0.2884818822772588,37.3409124292603,0.14223848974036532,73.58854161742718,43.23529411764706,0.8294655961383296,0.0
15,0.55,2,115.64156527286599,943.7212477833486,37.67103048535358,0.5386274509803921,0.3327515877154051,0.6672484122845947,0.28154771857884325,39.52325211678301,0.12807512588829617,77.97053478751239,46.13725490196079,0.8340376170428955,0.0
16,0.35,0,109.69062548330142,536.1707514602616,21.460663374181912,0.5039215686274511,0.3850077723873247,0.6149922276126754,0.4767257866563214,39.138721607147104,0.2468811535870031,88.22996210911951,49.6078431372549,0.8514024298396453,0.0
