point,rho,seed,Output,Total_Capital,Investment,Unemployment_Rate,Wage_Share,Profit_Share,Average_Utilization,Capitalist_Consumption,Tax_Rate,Consumption,Employment,Wage_Rate,Money_Buffer
9,0.35,1,125.58853619311944,334.4360388785579,22.81007898318803,0.34333333333333327,0.4567794217333538,0.5432205782666462,0.8677868771616559,50.70202792746127,0.10600864938082429,102.7784572099314,65.66666666666667,0.8736724354052473,0.0
9,0.35,2,125.48110223996004,333.4919049470474,22.7325526355212,0.3425490196078431,0.45782071555624176,0.5421792844437582,0.8695804907294495,50.61894365042124,0.10592914674100028,102.74854960443884,65.74509803921569,0.8739923895254558,0.0
9,0.55,0,126.05588802620414,475.94146519046944,32.36792293143349,0.46,0.3624209380473712,0.6375790619526289,0.6013736750125882,50.103447427748904,0.15080317847303043,93.68796509477063,54.0,0.8460239478676161,0.0
9,0.55,1,126.33479156808157,480.1127681940298,32.62789953929077,0.45999999999999996,0.36159465811432895,0.6384053418856711,0.5975313680969512,50.12940105227733,0.1508002694642786,93.70689202879082,54.0,0.8460022164485261,0.0
9,0.55,2,124.65360596046565,469.6292634041982,31.886432539232285,0.46509803921568627,0.3625798309339075,0.6374201690660926,0.602222260649234,49.55541337223461,0.1538204400258524,92.76717342123334,53.490196078431374,0.8449833442088033,0.0
10,0.35,0,122.18409233983449,331.7790706926599,22.55308879284485,0.36980392156862746,0.4468416246800064,0.5531583753199936,0.8471390447801386,49.70570622808582,0.11687370097632074,99.63100354698965,63.01960784313726,0.8664814878633786,0.0
10,0.35,1,120.6958830325458,325.4591908284781,22.06013281260968,0.37431372549019615,0.4484446974984776,0.5515553025015224,0.852287105536018,49.11192830028549,0.11937313590331702,98.63575021993611,62.568627450980394,0.8652581817321304,0.0
10,0.35,2,121.32151464541722,324.9809045413013,22.162070397098468,0.3682352941176471,0.45119583153059206,0.5488041684694078,0.8588646795169959,49.220877195801435,0.11692955264557832,99.15944424831874,63.1764705882353,0.8665835213174644,0.0
10,0.55,0,130.68992464617529,562.0856327375433,38.20938504464879,0.468235294117647,0.3435834961635376,0.6564165038364623,0.5274744551997901,49.45920428214941,0.1552602397631936,92.4805396015265,53.1764705882353,0.8444496778102294,0.0
10,0.55,1,129.51053217213303,553.5176924077463,37.67995105144535,0.47176470588235286,0.34409994478701694,0.6559000552129832,0.530611451873514,49.07432519426253,0.1573775953212437,91.83058112068767,52.8235294117647,0.843676496398878,0.0
10,0.55,2,127.94553268948636,543.5642296960101,36.86196445671809,0.4768627450980391,0.34455447999446404,0.6554455200055359,0.533362863842729,48.66927910598317,0.16022874382435467,91.08356823276827,52.31372549019608,0.8427363620776926,0.0
11,0.35,0,134.56809281927536,356.2782618891408,24.213760642495192,0.29274509803921567,0.467324915839102,0.532675084160898,0.8812831223151002,53.89585554965281,0.08591405140716021,110.35433217678019,70.72549019607843,0.8894935594069016,0.0
11,0.35,1,134.032111771458,354.1297745882809,24.106348934121957,0.2949019607843138,0.4673729533052427,0.5326270466947572,0.8824594369192266,53.663998877803735,0.08662250613329739,109.92576283733601,70.50980392156863,0.8885521263610892,0.0
11,0.35,2,134.64639461732094,355.71357030401015,24.233133133607403,0.2911764705882353,0.46826231225444587,0.5317376877455541,0.8836240973599259,53.871602155351454,0.08538602996189201,110.41326148371355,70.88235294117646,0.8897595581528408,0.0
11,0.55,0,131.6415756781362,493.8688803351493,33.52923660174912,0.43372549019607837,0.366279909276183,0.633720090723817,0.6073941734769318,52.61327620752682,0.1367828391210677,98.11233907638709,56.627450980392155,0.8516267232049989,0.0
11,0.55,1,133.4692790188632,504.66578200019615,34.24144827308884,0.4282352941176472,0.3652690813704283,0.6347309186295718,0.602831832351908,53.32748973652358,0.13363363323551597,99.22783074577436,57.1764705882353,0.8527010149532271,0.0
11,0.55,2,132.240138649006,505.26932287598396,33.746249862241456,0.43568627450980396,0.36318261760019993,0.6368173823998001,0.5955151242627347,53.06211025406365,0.1369394390354134,98.49388878676454,56.431372549019606,0.8513465351224689,0.0
12,0.35,0,0.0,2.2436491388007135e-65,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7987053855444066,0.0
12,0.35,1,0.0,2.1503849185905254e-65,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7987053855444066,0.0
12,0.35,2,0.0,2.1085963621338926e-65,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7987053855444066,0.0
12,0.55,0,110.69223968394455,391.2388043990078,30.417604537546296,0.44254901960784315,0.43239296603485683,0.5676070339651431,0.7207529868682075,39.89375564925438,0.06578550113101385,80.27463514639824,55.745098039215684,0.8587077217544085,0.0
