point,beta,lambda_u,rho,seed,Output,Unemployment_Rate,Total_Capital,Investment,Average_Utilization,Util_Effect_mean,Util_Effect_sd,Util_Effect_min,Util_Effect_max,Expected_Utilization_mean
12,0.3,0.5,0.55,7,92.58779518958161,0.5700000000000002,503.7667378226542,25.188336891132792,0.4402414642172846,0.8620724392651853,0.0,0.8620724392651853,0.8620724392651853,0.4402414642172846
12,0.3,0.5,0.55,8,88.97461125488196,0.585686274509804,482.7691398390553,23.882013352029656,0.4404217119882374,0.8627464563936464,0.009135513983026118,0.8507461175978289,0.8798800742963062,0.44145494998352974
12,0.3,0.5,0.55,9,86.8272890133823,0.5935294117647057,459.78505571771603,22.935332192335494,0.4512147008284768,0.8653312623419149,0.004262497751766586,0.8592258387791905,0.8720731667575358,0.4511594543174298
12,0.3,0.5,0.55,10,95.04544644226105,0.5599999999999999,524.1082505743879,26.20541252871947,0.43487310443555516,0.8604619313306667,2.2425405839770103e-16,0.8604619313306665,0.8604619313306665,0.43487310443555516
12,0.3,0.5,0.55,11,88.28453796894846,0.5872549019607843,469.9000864743727,23.600252997757377,0.449606737872166,0.865183940601573,0.004819986851689713,0.8601853815728848,0.8739838123061145,0.4501099366053712
12,0.3,0.5,0.55,12,82.95000287015242,0.6098039215686275,429.8648764229212,21.649370141996314,0.4604808483829676,0.8682174573351059,0.0017635508242009712,0.8652665085622833,0.8710879952257284,0.4606028530833272
12,0.3,0.5,0.55,13,90.57664259140093,0.5766666666666668,484.7769101527736,24.32075424860589,0.4474928634481236,0.8648070218097059,0.006805977432210439,0.8536981447702952,0.8749184318919185,0.44842480140690505
12,0.3,0.5,0.55,14,78.31831209064784,0.63921568627451,441.3653475294991,20.07914286488555,0.4204164251491779,0.8555938725989675,0.006517089058578356,0.8444069774930437,0.8649413122459165,0.419531333572868
12,0.3,0.5,0.55,15,92.60090497783794,0.5700000000000002,504.10697772886675,25.16665355236661,0.4397743542113694,0.8619090808420034,0.00017164776288455778,0.8615372223241377,0.8621251110235774,0.43973564517569
12,0.3,0.5,0.55,16,91.7488814340942,0.5727450980392158,494.27819884495227,24.685741614412898,0.4444805537724337,0.8633298280694592,0.00119640703180011,0.8607950129438781,0.8646231023576227,0.4444566570019824
12,0.3,0.5,0.55,17,91.15879078308531,0.5731372549019608,483.1274849198132,24.281937837011945,0.4535101333742009,0.8661432578269149,0.006994664850357368,0.8567960513248462,0.8778505512395987,0.4536604963986252
12,0.3,0.5,0.55,18,87.94673477207317,0.5874509803921569,460.3694557438592,23.063406400554285,0.45704793270599925,0.8669942580633869,0.0013050586323277585,0.8658225239481473,0.8707686817586655,0.45684772979197774
12,0.3,0.5,0.55,19,85.65774648945758,0.6011764705882354,463.10555957153304,22.673217612003945,0.4411423887091493,0.8623465990094314,0.0038648018211470386,0.85596929260364,0.8670787191317164,0.4411488593702941
12,0.3,0.5,0.65,0,97.73825110663536,0.5598039215686275,610.6178290090721,30.532139953563156,0.3838491607842759,0.8451552214313671,0.00019023760535994856,0.8450609206995191,0.8462923663782256,0.38384994944441625
12,0.3,0.5,0.65,1,95.49151540624257,0.5700000000000002,597.0514780471983,29.852573902359868,0.3831066570550078,0.8449319971165024,0.0,0.8449319971165024,0.8449319971165024,0.3831066570550077
12,0.3,0.5,0.65,2,100.3585661819534,0.5492156862745098,636.5463945110873,31.940621824832604,0.37866071906381055,0.8435442797670921,0.0013842748222331852,0.8415644923375496,0.8465009813869392,0.37857082581039214
12,0.3,0.5,0.65,3,99.86037062843323,0.5519607843137256,636.5495783060021,31.712678759387227,0.37643744050756467,0.8429893573590824,0.001376848711799527,0.8409939661851815,0.8454929829615321,0.37653431585225333
12,0.3,0.5,0.65,4,97.88935540261056,0.5599999999999999,617.5333118557768,30.87666559278971,0.38012576663440717,0.8440377299903223,2.1194503573256674e-15,0.8440377299903197,0.8440377299903272,0.38012576663440767
12,0.3,0.5,0.65,5,97.98191763243209,0.5599999999999999,621.0283937026527,31.05141968513264,0.37834387567575906,0.8435031627027275,1.1212702919885052e-16,0.8435031627027276,0.8435031627027276,0.37834387567575906
12,0.3,0.5,0.65,6,95.54556638857866,0.5700000000000002,599.0524360898804,29.95262180449399,0.3820431274370419,0.8446129382311128,2.2425405839770103e-16,0.8446129382311126,0.8446129382311126,0.3820431274370419
12,0.3,0.5,0.65,7,97.04333837667797,0.5629411764705884,607.1838031014598,30.167523764428363,0.38311813495195424,0.8449467512150806,0.0014264619980695354,0.8431255200156242,0.8479928431946426,0.38313698616777814
12,0.3,0.5,0.65,8,98.58185450347158,0.5590196078431373,639.1352509178238,31.181118391703876,0.3695580057006024,0.8407966934397774,0.003193701277126693,0.8360068338713024,0.8457371821339281,0.3694401585832633
12,0.3,0.5,0.65,9,96.12216018276203,0.5686274509803921,612.2247159624767,30.311406338119607,0.3761897740129671,0.8428537110740411,0.0014336130842463998,0.840322132070843,0.8443336715490137,0.3761844054632187
12,0.3,0.5,0.65,10,98.35283999453709,0.5580392156862746,621.7815923768062,31.096618451497452,0.3794229461201948,0.8437911219245035,0.0005908831323056756,0.843361908388475,0.8451475181200252,0.3793633429342699
12,0.3,0.5,0.65,11,109.87666418276157,0.51,721.4870087275048,36.07435043637537,0.36737623210895565,0.8402128696326866,0.0,0.8402128696326866,0.8402128696326866,0.3673762321089557
12,0.3,0.5,0.65,12,106.63493968121041,0.5231372549019607,690.9639835806961,34.597234483622856,0.37172011799297816,0.8414424046135458,0.0008039110565396569,0.8398153939520923,0.8423402926224162,0.37159740001906544
12,0.3,0.5,0.65,13,98.58057606046623,0.5576470588235294,627.6374878893341,31.40136269045885,0.37673948961341513,0.8430275307870924,0.0007260248326511982,0.8423524053159216,0.8444725759776677,0.37674896278519493
12,0.3,0.5,0.65,14,100.33188122594068,0.55,639.8415800112372,31.99207900056182,0.3764558194777129,0.8429367458433138,1.1212702919885052e-16,0.8429367458433139,0.8429367458433139,0.3764558194777129
12,0.3,0.5,0.65,15,97.43024366806708,0.5615686274509805,612.5918103739488,30.611565865374235,0.38132485183790477,0.844394674703017,0.0018946043823428404,0.841457215280933,0.8471297261225652,0.3813202170906475
12,0.3,0.5,0.65,16,97.13930561324656,0.5631372549019606,612.375076963229,30.614579303248192,0.38032875431697954,0.8440976651332603,0.0014645489369081392,0.8414748504748644,0.8456743810313109,0.38032715238059034
12,0.3,0.5,0.65,17,99.10843805569436,0.5547058823529413,627.7730226600813,31.405992435678208,0.3788520590437301,0.8435671962075625,0.0009348152669994959,0.8422958596785511,0.8448348651352149,0.3787046898678026
12,0.3,0.5,0.65,18,95.55994460816949,0.5700000000000002,599.5865926103542,29.97932963051768,0.3817602156058868,0.8445280646817662,1.1212702919885052e-16,0.8445280646817661,0.8445280646817661,0.38176021560588674
12,0.3,0.5,0.65,19,97.21191662021683,0.5623529411764705,609.7565147344077,30.704871575686887,0.38264333933619205,0.8446562131319624,0.001291760254735277,0.8406733137179618,0.846372776145263,0.3824153582213667
13,0.3,0.25,0.35,0,81.90683838372603,0.5501960784313726,272.51286807410986,13.577965923579146,0.7206281440918932,0.9455302122627424,0.003421817522339313,0.940882013266511,0.9496905316909107,0.7189825666798293
13,0.3,0.25,0.35,1,85.36707871625603,0.5258823529411765,278.7072750731166,14.244302092104808,0.7381363643773247,0.9514938247196449,0.00743039031870485,0.9390409109456803,0.9600417659507248,0.7382686528934436
13,0.3,0.25,0.35,2,82.59447169857053,0.5419607843137255,270.0047009479814,13.609204350152927,0.7366518967750673,0.9500001593251328,0.003696573615128407,0.9388826973858396,0.9523549865283526,0.7341633725065989
13,0.3,0.25,0.35,3,83.37394386790595,0.5433333333333333,279.1549874697593,13.999710415955533,0.7180306695506453,0.9454758969851205,0.0030738552337333056,0.9397831557848975,0.9499623223407528,0.7181974098504625
13,0.3,0.25,0.35,4,81.97738602347482,0.5505882352941177,274.26527412498103,13.619746623128172,0.7162618003447205,0.9452442625175754,0.005287896638226035,0.9383972382485547,0.9546984490470084,0.7171761063801191
13,0.3,0.25,0.35,5,83.3528472784291,0.5433333333333334,278.7153145780769,13.998501843088011,0.718265435102278,0.9453497208255301,0.0022054372581947097,0.9413215372565645,0.9492466705153051,0.7179406608393955
13,0.3,0.25,0.35,6,85.32049159072626,0.5343137254901961,287.97203737573835,14.406277932654636,0.7125403932184429,0.9437766747571527,0.004652800396578011,0.9376778190931526,0.9497017915859299,0.7125767851974928
13,0.3,0.25,0.35,7,82.5922467851169,0.5431372549019607,271.1600038992771,13.57897565705756,0.7321966384128188,0.9497431695958571,0.004223255242171927,0.9440867660377537,0.9565137193582152,0.7324070835928477
13,0.3,0.25,0.35,8,83.29567177493911,0.5492156862745099,287.13507830655925,14.07959690845742,0.6964596153168205,0.9386246996578727,0.007231167904452894,0.9278271433284526,0.9491547408681429,0.6956766529738871
13,0.3,0.25,0.35,9,84.27277231931072,0.5388235294117646,283.11219637157944,14.21083612032285,0.7166442692323091,0.9452576798675463,0.0048372089915720475,0.9375527438208475,0.9516185503454923,0.7173052669769434
13,0.3,0.25,0.35,10,82.77832852495415,0.5466666666666667,277.6740228373815,13.85280455094557,0.7157375423606239,0.9446381415371551,0.0046316173602909735,0.937310171715367,0.9511121279406233,0.7155297394330435
13,0.3,0.25,0.35,11,82.89689149166038,0.542156862745098,273.37206407283327,13.744537057631181,0.7291396373604266,0.9475687318170729,0.003987327785472275,0.9394412545731134,0.9540898327629392,0.7262067388827889
13,0.3,0.25,0.35,12,83.01991198226865,0.5433333333333334,276.1033906496175,13.864983973514486,0.7229746326282139,0.9456312432881507,0.007694816660593577,0.9275943816721786,0.9521293119091372,0.7198217663774301
13,0.3,0.25,0.35,13,85.39589023481112,0.533921568627451,288.3349013262731,14.500693310461624,0.7127635872125326,0.9445071936112278,0.003966129769284671,0.9347492263752798,0.9480141396485816,0.7144588808312028
13,0.3,0.25,0.35,14,82.32750639161159,0.5490196078431373,275.4653274116374,13.737088934954965,0.717811014234972,0.9453006056351901,0.001248355691315695,0.9435355856807434,0.9483282054272459,0.7177042676467181
13,0.3,0.25,0.35,15,83.49254230582858,0.5435294117647058,280.5017508511294,14.068238747735696,0.7158269759481058,0.9450970217674889,0.002225798559990472,0.9426345536914255,0.9491304585221336,0.7166992984057484
13,0.3,0.25,0.35,16,82.74700537558041,0.5523529411764707,285.0483621438323,13.921607020012356,0.6959655723705452,0.9410926275087772,0.011785071315940285,0.9315138185715659,0.9683702609039271,0.701722961864579
13,0.3,0.25,0.35,17,82.17666118823338,0.5501960784313726,275.8253100866452,13.550040929236783,0.7146130347949771,0.9435899328436921,0.007435758104560206,0.9348774501819266,0.9557321909265648,0.7126280908079744
13,0.3,0.25,0.35,18,81.22592327977446,0.5556862745098041,273.2939898958204,13.404454369663888,0.7119548014252076,0.9435015476505484,0.0077517900918651714,0.9352410167439944,0.9582211241553568,0.7117425694826732
13,0.3,0.25,0.35,19,83.8099605694795,0.5362745098039218,275.2002990288652,13.953884459913978,0.7335678410976932,0.9489835993212092,0.004691168491765537,0.935153452594393,0.9534951191881706,0.7308509585774464
13,0.3,0.25,0.45,0,85.83787511220557,0.58,385.8756041847188,19.293780209235997,0.5322579756396629,0.889677392691899,1.1212702919885052e-16,0.8896773926918989,0.8896773926918989,0.5322579756396632
13,0.3,0.25,0.45,1,83.61321176181427,0.5847058823529413,360.75560529798395,18.323326006184747,0.5554500920685231,0.8955661591313159,0.0069224652823050925,0.8826112876133486,0.9045216344398769,0.5527779208454204
13,0.3,0.25,0.45,2,79.78086441200969,0.6041176470588235,343.77319124753427,17.195718920629968,0.5542034963276963,0.8963191351166518,0.0016531774500307991,0.8938115474452921,0.8982782454178327,0.5543487118735537
13,0.3,0.25,0.45,3,82.10386908440691,0.5931372549019607,356.6955211265721,17.866411924649775,0.5507851429663942,0.8946891366377977,0.005745460974659287,0.8888525570520572,0.9050698222362416,0.5494191273360928
13,0.3,0.25,0.45,4,80.85696770304959,0.6003921568627452,353.29067028828666,17.578745864278034,0.5463992721413262,0.8943013082454712,0.0023830535891797926,0.8905186762589213,0.8987390464143352,0.5473530886490094
13,0.3,0.25,0.45,5,82.52929055321246,0.5901960784313727,355.8639634989896,17.910543652108146,0.5549584282889062,0.895511017172374,0.00273641574128643,0.8926607156250818,0.9043748319812283,0.5525171500031618
13,0.3,0.25,0.45,6,79.8476468127246,0.6033333333333333,343.20152293900674,17.1507872184528,0.5554644643768427,0.8966284375356067,0.002059917664930987,0.8937832435384754,0.8996814729341217,0.5554372099332276
13,0.3,0.25,0.45,7,82.53205991679367,0.5907843137254902,357.3620595005932,17.947347453268577,0.5519662593341279,0.8958060999119709,0.0029362102225097267,0.890018191599434,0.8993385054487906,0.5525068146134597
13,0.3,0.25,0.45,8,83.81986308209358,0.5805882352941177,355.78397107072647,18.227109504116026,0.565880504220286,0.9004912607230079,0.01026116413527892,0.8847763074326378,0.9131313670116372,0.5676982778625913
13,0.3,0.25,0.45,9,81.77162479012637,0.5933333333333334,351.4999722427879,17.65189361838012,0.5562747379665981,0.8968211998256477,0.005875659087031866,0.8877728823993815,0.9059577851238579,0.5561216840557686
13,0.3,0.25,0.45,10,78.08851199492888,0.6127450980392157,340.94263775867034,16.597023985563226,0.5466932003115408,0.89131696060731,0.014139510546676405,0.8766412110526168,0.9170632286228131,0.5399657015961608
13,0.3,0.25,0.45,11,82.60919312639034,0.592156862745098,362.3080002368132,18.068014255347176,0.544991778391895,0.8931503194282024,0.0034961244474855904,0.8875104333670525,0.8990161827325706,0.5441237431684796
13,0.3,0.25,0.45,12,79.47404580858507,0.6054901960784314,343.25543204970546,17.08543510380121,0.5521097410664314,0.8956204115626923,0.0030997110375166385,0.8904597338754165,0.8995209962733627,0.5520784641733392
13,0.3,0.25,0.45,13,82.88369442639583,0.5864705882352942,353.3922244531383,18.003113525353022,0.561887623285449,0.8971263918446767,0.005179406781745948,0.885638037370603,0.9034380005734857,0.5582878854330537
13,0.3,0.25,0.45,14,76.91060569671508,0.6237254901960786,346.7444471069272,16.41859106896638,0.5266330322796019,0.8895159352326192,0.008477689493944285,0.8800657205582182,0.9117553908944295,0.5304480961514483
13,0.3,0.25,0.45,15,85.69727528411654,0.5809803921568628,387.4485753001108,19.1191719719404,0.529212533908935,0.8899491869650422,0.003493175908724586,0.8786367990784946,0.8927034426251875,0.5321761008898394
13,0.3,0.25,0.45,16,82.2918485371158,0.5923529411764706,357.488422954467,17.770714416307403,0.5501455120267983,0.8938230501971818,0.005856250065312798,0.8853738642117316,0.9014064497667629,0.5470940034996542
13,0.3,0.25,0.45,17,83.92449678280157,0.5829411764705883,360.9662561705456,18.00153010955709,0.5554077532121562,0.89646981743401,0.004189899171649879,0.8893654734647216,0.9010144811345727,0.5550264818880644
13,0.3,0.25,0.45,18,82.81366761846556,0.59,358.66168011220816,17.93308400561038,0.5518746990911118,0.8955624097273335,0.0,0.8955624097273335,0.8955624097273335,0.5518746990911115
13,0.3,0.25,0.45,19,80.9669021418726,0.6007843137254902,356.53235586994896,17.583551203649304,0.541968107334381,0.8927377602796446,0.0028723630724566116,0.8878471509352529,0.8971175283122597,0.5423364275327066
13,0.3,0.25,0.55,0,89.26480172494392,0.5849019607843138,483.7877189604481,23.976973473456695,0.44103646203030644,0.8628031480089039,0.002674294767889343,0.860368242811529,0.8688616980502794,0.4422669855298363
13,0.3,0.25,0.55,1,92.60272864205551,0.5700000000000002,504.1845054474262,25.20922527237139,0.43994762739290055,0.8619842882178702,0.0,0.8619842882178702,0.8619842882178702,0.4399476273929007
13,0.3,0.25,0.55,2,85.89205983157282,0.5982352941176471,456.68996733985256,22.590586498993943,0.4491236766159905,0.8640722447766398,0.004277416138485301,0.8592524047201225,0.8754496509206134,0.4474615310955971
13,0.3,0.25,0.55,3,88.3240592579413,0.5880392156862746,472.6065560493121,23.622110409537804,0.446765076319456,0.8641902894742323,0.0010788691428140974,0.8633034862775023,0.8665139326999209,0.4471669927654442
13,0.3,0.25,0.55,4,85.52759483674458,0.5992156862745098,450.77223838828576,22.595186505388398,0.4534014857558781,0.8658675313214558,0.0032397550542156493,0.8620100818101808,0.871255615783908,0.4530191997426088
13,0.3,0.25,0.55,5,85.39279906993357,0.6045098039215686,471.1427926093115,22.51576861788637,0.43083561372123513,0.8595130602565493,0.0040198145329192435,0.8538882681778338,0.8686001056940078,0.43149155407168155
13,0.3,0.25,0.55,6,84.84976384423322,0.6027450980392156,447.7768650997845,22.323383590510254,0.45192859225134824,0.865309218016729,0.001354670878540795,0.8629568613850417,0.8678793267985799,0.4512551931046595
13,0.3,0.25,0.55,7,92.47029961644535,0.5700000000000002,500.4991189002775,25.02495594501395,0.44255335600184503,0.8627660068005537,1.1212702919885052e-16,0.8627660068005536,0.8627660068005536,0.4425533560018451
13,0.3,0.25,0.55,8,87.2562808095066,0.5919607843137256,466.23747026232064,23.192695744760385,0.44828778380077094,0.8638507860433878,0.008097111953693248,0.8526091907732912,0.8744798253542442,0.4466989110586623
13,0.3,0.25,0.55,9,90.38440243330962,0.58,490.65135450016004,24.53256772500803,0.44076898859729713,0.8622306965791892,1.1212702919885052e-16,0.862230696579189,0.862230696579189,0.4407689885972972
13,0.3,0.25,0.55,10,91.15863787590044,0.574313725490196,487.7081914504047,24.545376503597833,0.448174279752484,0.8645090031498501,0.0035545187726681677,0.8597008517467959,0.8694560911535939,0.44831607781274657
13,0.3,0.25,0.55,11,86.70917851489466,0.5950980392156864,462.94837746221475,23.04637015635742,0.4473901858650688,0.8645449346285896,0.002990693400295973,0.8604518590930832,0.8694205232030848,0.4482098830377413
13,0.3,0.25,0.55,12,83.02940228017492,0.6092156862745097,429.7756858262378,21.64703765235696,0.4608814801778229,0.8679684392085754,0.0019467581082185847,0.8653446690614268,0.8719838625880119,0.46014146806589423
13,0.3,0.25,0.55,13,89.1282193777281,0.5801960784313726,462.15020951779076,23.75517186058615,0.4631132159808921,0.868453413761302,0.006625017057768912,0.8578177729759332,0.8777751982193503,0.4619118383984783
13,0.3,0.25,0.55,14,81.17396027666818,0.616078431372549,414.82372917438033,20.865624775429154,0.4674283334792193,0.867899844803361,0.009965310713922728,0.855452318166728,0.8863302089339452,0.4616066953782075
13,0.3,0.25,0.55,15,90.18569485075933,0.58,485.1713047521033,24.258565237605143,0.44476754709287175,0.8634302641278615,1.1212702919885052e-16,0.8634302641278614,0.8634302641278614,0.44476754709287164
13,0.3,0.25,0.55,16,93.7418928599812,0.5645098039215687,510.77052274108377,25.551321560368553,0.4400955761322119,0.8620949957271853,0.0010077265552880953,0.8603726617076877,0.8636494533781006,0.4402613833510159
13,0.3,0.25,0.55,17,91.85746028419781,0.5696078431372549,484.7153392159253,24.451180789667116,0.45559163973318506,0.8668401442728207,0.002638022471646358,0.8620526908250052,0.8728386796891661,0.45599827061534876
13,0.3,0.25,0.55,18,88.24153715645923,0.5866666666666667,464.856482538687,23.197731863258497,0.45374702782358695,0.8660623865454957,0.0017954153987364107,0.8643762647255923,0.8704891752431626,0.45359272331963585
13,0.3,0.25,0.55,19,88.50483981679987,0.5870588235294117,473.14828797039394,23.65171675768376,0.4472723185612561,0.8642475530802042,0.0011961788908744562,0.8629550404219077,0.8662943623615904,0.447436962340825
13,0.3,0.25,0.65,0,97.69531567652525,0.5599999999999999,610.3118234848242,30.51559117424128,0.3838611739835681,0.8451583521950704,0.0,0.8451583521950704,0.8451583521950704,0.38386117398356817
13,0.3,0.25,0.65,1,95.49151540624254,0.5700000000000002,597.0514780471975,29.852573902359854,0.38310665705500807,0.8449319971165024,0.0,0.8449319971165024,0.8449319971165024,0.3831066570550079
13,0.3,0.25,0.65,2,100.25094332240072,0.55,636.7456149634156,31.83728074817089,0.3779810472990845,0.8433943141897253,1.1212702919885052e-16,0.8433943141897254,0.8433943141897254,0.37798104729908466
13,0.3,0.25,0.65,3,99.35623526197337,0.5529411764705883,625.0702691000715,31.466883783984034,0.3817159613577573,0.8441010065205558,0.0014162010266698189,0.8424397465650542,0.8476077007259928,0.3806815066408281
13,0.3,0.25,0.65,4,97.85535410968043,0.5599999999999999,616.257662859087,30.812883142954444,0.380780316514757,0.8442340949544275,2.2425405839770103e-16,0.8442340949544272,0.8442340949544272,0.38078031651475736
13,0.3,0.25,0.65,5,97.98191763243209,0.5599999999999999,621.0283937026527,31.05141968513263,0.37834387567575906,0.8435031627027275,1.1212702919885052e-16,0.8435031627027276,0.8435031627027276,0.3783438756757589
13,0.3,0.25,0.65,6,104.89448909557,0.5300000000000001,672.2704967790995,33.613558454148446,0.37547197101455737,0.842641614127884,8.40287488481386e-08,0.8426415106426299,0.842641799662594,0.37547202807334934
13,0.3,0.25,0.65,7,96.93256424713752,0.5625490196078431,600.0118623228825,30.05885014677876,0.3870872063456794,0.8460052275857805,0.0007424842499282826,0.8447029647584439,0.8466975245433759,0.38678487055087135
13,0.3,0.25,0.65,8,99.13709578560818,0.553921568627451,625.0217551338059,31.31970227438783,0.3810032264314288,0.8444049661871258,0.003594943055530841,0.8402026426589082,0.8499560134793956,0.3812632220756718
13,0.3,0.25,0.65,9,95.59226410725951,0.5700000000000002,600.7901694269872,30.039508471349336,0.3811242836943011,0.8443372851082902,2.2425405839770103e-16,0.8443372851082904,0.8443372851082904,0.38112428369430107
13,0.3,0.25,0.65,10,98.78732064552584,0.5560784313725492,624.7057062532258,31.278663656323413,0.37943476794224623,0.843842840432172,0.0009421127287011272,0.8428336655340811,0.8451608956825758,0.37946579306599176
13,0.3,0.25,0.65,11,97.85127919278352,0.5598039215686275,617.1169321776966,30.7680199800865,0.3799993084669246,0.8442493193325198,0.0025466724386945003,0.8411555517920256,0.8487200978873503,0.3806231254480307
13,0.3,0.25,0.65,12,97.52419312229408,0.5658823529411765,648.4234352969432,30.85803165481234,0.35953004962385876,0.8384552648315833,0.004920935852871888,0.8307319172286494,0.843476188902956,0.3610206744849231
13,0.3,0.25,0.65,13,97.15908528064656,0.5637254901960785,616.8513051203058,30.760900127394606,0.37747647098003106,0.8431014908267205,0.000948285411802954,0.8414964248205626,0.8441416966881045,0.3771228448118092
13,0.3,0.25,0.65,14,100.33188122594068,0.55,639.8415800112372,31.99207900056182,0.3764558194777129,0.8429367458433137,1.1212702919885052e-16,0.8429367458433138,0.8429367458433138,0.37645581947771284
13,0.3,0.25,0.65,15,96.69490217148434,0.5647058823529412,606.2914129453595,30.274354395797346,0.3822305892618484,0.8444536075613441,0.0011343317605900219,0.8430541607212755,0.8459522797906732,0.3816916662188228
13,0.3,0.25,0.65,16,97.00746023248644,0.5637254901960783,611.6417173427512,30.51638726828481,0.37999884809348017,0.8439522026744213,0.0011023580917774247,0.8419564100243775,0.8454912676235031,0.37988021870942335
13,0.3,0.25,0.65,17,99.17121495282986,0.5547058823529412,629.6139567837317,31.440828339455525,0.3780380862610098,0.8434723455768415,0.000825130349397235,0.8422942719449594,0.8445234300510679,0.3781903855073556
13,0.3,0.25,0.65,18,94.79875777208166,0.5727450980392157,591.1281484586793,29.518326109963954,0.38385237920118037,0.8452949995368656,0.0012233258902563918,0.8427448522432991,0.8469715027069158,0.38420059364245973
13,0.3,0.25,0.65,19,96.0614909228119,0.5678431372549021,604.0084278946521,30.245264989867024,0.3811108315602037,0.844371169717524,0.0005914060674768863,0.8438243252530517,0.8457473498473471,0.38120563218386155
14,0.3,0.0,0.35,0,81.82999982923927,0.5729411764705882,306.85248246130413,15.119145539583466,0.6394627705627048,1.0,0.0,1.0,1.0,0.9
14,0.3,0.0,0.35,1,84.64382685317553,0.5498039215686275,303.29727968207936,15.438955531531624,0.670191770918238,1.0,0.0,1.0,1.0,0.9
14,0.3,0.0,0.35,2,81.00976589657307,0.5701960784313725,292.16250172748556,14.587091576385491,0.6643173218334603,1.0,0.0,1.0,1.0,0.9
14,0.3,0.0,0.35,3,84.16139694143462,0.553921568627451,304.27547829638326,15.424235560985244,0.6654965635951229,1.0,0.0,1.0,1.0,0.9
14,0.3,0.0,0.35,4,81.32576013371798,0.5694117647058824,294.68091248498166,14.696269820613956,0.6611464554533002,1.0,0.0,1.0,1.0,0.9
14,0.3,0.0,0.35,5,79.73659155994774,0.5772549019607843,288.059366469791,14.348604589455158,0.662462342434298,1.0,0.0,1.0,1.0,0.9
14,0.3,0.0,0.35,6,87.06933269506538,0.531372549019608,305.5811790756865,15.76038716178233,0.6889982252028021,1.0,0.0,1.0,1.0,0.9
14,0.3,0.0,0.35,7,83.2124080872078,0.5599999999999999,301.12336766752185,15.056168383370965,0.6626677902255039,1.0,0.0,1.0,1.0,0.9
14,0.3,0.0,0.35,8,83.57903840220142,0.5588235294117648,304.48996168494705,15.26087369386968,0.6586742217503501,1.0,0.0,1.0,1.0,0.9
14,0.3,0.0,0.35,9,82.7577798981644,0.5547058823529413,290.11102283307974,14.757023476390488,0.6891014763207505,1.0,0.0,1.0,1.0,0.9
14,0.3,0.0,0.35,10,84.26264277224112,0.5580392156862747,312.04140986477927,15.578680642058316,0.6477540765357654,1.0,0.0,1.0,1.0,0.9
14,0.3,0.0,0.35,11,79.22277615863321,0.5843137254901961,292.884803891906,14.36383301932759,0.6464903613990804,1.0,0.0,1.0,1.0,0.9
14,0.3,0.0,0.35,12,80.34159032795986,0.5733333333333334,289.23830412741034,14.434483186422934,0.6651752821218758,1.0,0.0,1.0,1.0,0.9
14,0.3,0.0,0.35,13,83.39556377669919,0.5547058823529413,297.2156482659041,15.078558255090606,0.6740900912442856,1.0,0.0,1.0,1.0,0.9
14,0.3,0.0,0.35,14,84.86964336955745,0.5566666666666668,317.4397607602614,15.815914721705063,0.6413058803461197,1.0,0.0,1.0,1.0,0.9
14,0.3,0.0,0.35,15,81.41134675208986,0.5698039215686276,295.0730036756545,14.73306296466467,0.6607692952702153,1.0,0.0,1.0,1.0,0.9
14,0.3,0.0,0.35,16,81.9393882074038,0.5649019607843137,294.3491764514657,14.691452327222278,0.666965721761226,1.0,0.0,1.0,1.0,0.9
14,0.3,0.0,0.35,17,83.82607264819946,0.5541176470588236,300.4629806089584,15.045669630614034,0.6703973204538141,1.0,0.0,1.0,1.0,0.9
14,0.3,0.0,0.35,18,79.6994912507924,0.5758823529411765,285.0203030860973,14.083913952973862,0.6683861076365077,1.0,0.0,1.0,1.0,0.9
14,0.3,0.0,0.35,19,81.32005037755249,0.5686274509803922,292.77665694106815,14.641390823488544,0.6650602338066804,1.0,0.0,1.0,1.0,0.9
14,0.3,0.0,0.45,0,87.36106032674583,0.5876470588235294,446.1308822702036,22.244862131056713,0.46787799740521263,1.0,0.0,1.0,1.0,0.9
14,0.3,0.0,0.45,1,90.5374528641424,0.5737254901960785,466.95941183274175,23.322501632648688,0.46421785143861916,1.0,0.0,1.0,1.0,0.9
14,0.3,0.0,0.45,2,85.70896601617464,0.5925490196078431,427.77111168133735,21.343081450438905,0.4787996845808017,1.0,0.0,1.0,1.0,0.9
14,0.3,0.0,0.45,3,86.19618695798077,0.5845098039215687,410.47480840503954,21.364275418305823,0.5035128671382385,1.0,0.0,1.0,1.0,0.9
14,0.3,0.0,0.45,4,84.0980568136886,0.6003921568627452,419.5758372229343,20.921101672624683,0.4785243306407186,1.0,0.0,1.0,1.0,0.9
14,0.3,0.0,0.45,5,87.04381905811319,0.5878431372549019,440.88639202930545,21.89350973412068,0.4715162728646905,1.0,0.0,1.0,1.0,0.9
14,0.3,0.0,0.45,6,82.98411118982779,0.6049019607843138,410.81464766901826,20.45737743029576,0.4815257764844187,1.0,0.0,1.0,1.0,0.9
14,0.3,0.0,0.45,7,89.0311666622726,0.58,455.1838327756935,22.759191638784742,0.46799991919062944,1.0,0.0,1.0,1.0,0.9
14,0.3,0.0,0.45,8,86.24360665947343,0.5901960784313727,431.76820303044593,21.577149629427648,0.4777251150993912,1.0,0.0,1.0,1.0,0.9
