point,viable,frac_seeds_collapsed,slope_raw,slope_raw_seed_sd,slope,slope_seed_sd,n_seeds,wage_led,wage_led_raw,Output_lo,Total_Capital_lo,Investment_lo,Unemployment_Rate_lo,Wage_Share_lo,Profit_Share_lo,Average_Utilization_lo,Capitalist_Consumption_lo,Tax_Rate_lo,Consumption_lo,Employment_lo,Wage_Rate_lo,Money_Buffer_lo,Output_hi,Total_Capital_hi,Investment_hi,Unemployment_Rate_hi,Wage_Share_hi,Profit_Share_hi,Average_Utilization_hi,Capitalist_Consumption_hi,Tax_Rate_hi,Consumption_hi,Employment_hi,Wage_Rate_hi,Money_Buffer_hi
20,0.0,1.0,492.06629058526613,10.624139391332111,,,5,,0.0,0.0,9.179268256713192e-59,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8414534919521828,0.0,98.41325811705326,382.1838844690911,26.718274106823422,0.49031372549019603,0.4515577648720933,0.5484422351279067,0.6737547718315584,27.84758442339372,0.11956415235750906,71.69498401022983,50.9686274509804,0.8720122878821535,0.0
21,0.0,1.0,489.80466807925893,16.99081999289679,,,5,,0.0,0.0,9.077418082063178e-59,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8414534919521828,0.0,97.96093361585181,380.93821802856127,26.560939061572185,0.49298039215686273,0.45118131657364247,0.5488186834263575,0.6728618167284687,27.758712165436208,0.12073223135084099,71.39999455427963,50.70196078431373,0.871782489338653,0.0
22,0.0,1.0,372.8692280345823,3.838174208253481,,,5,,0.0,0.0,1.3125051781031593e-58,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8414534919521828,0.0,74.57384560691649,284.2184989291674,19.939990400632233,0.6108235294117647,0.44989202391479755,0.5501079760852025,0.6832179006416589,20.47696610401949,0.19336229181015288,54.63385520628426,38.917647058823526,0.8624745072557929,0.0
23,0.0,1.0,370.27692338618976,4.888405815689583,,,5,,0.0,0.0,1.3041278661155563e-58,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8414534919521828,0.0,74.05538467723798,284.3845015951182,19.736655498994445,0.6144705882352941,0.44866394058520526,0.5513360594147947,0.6772453145184876,20.407642940600866,0.1956327796361576,54.31872917824353,38.55294117647058,0.8622440080034275,0.0
24,0.0,1.0,427.55163577736187,8.849989517185682,,,5,,0.0,0.0,1.67292868737974e-58,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8414534919521828,0.0,85.51032715547238,327.5515069233079,22.838746108095712,0.5550196078431373,0.4509204467333562,0.5490795532666438,0.6808071100284108,31.39956621212791,0.1537134558093953,62.67158104737668,44.498039215686276,0.866617180635514,0.0
25,0.0,1.0,727.5542263081916,10.563052230691522,,,5,,0.0,0.0,2.5211483032416862e-59,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8414534919521828,0.0,145.51084526163837,560.1522915890275,39.13545798064045,0.2450196078431372,0.46844031530683283,0.5315596846931673,0.6913901211542401,49.58331228119627,0.041651337283646284,106.37538728099791,75.49803921568626,0.9028861652503137,0.0
26,0.0,1.0,0.0,0.0,,,5,,0.0,0.0,1.4812604470611774e-59,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8414534919521828,0.0,0.0,3.35558248342491e-58,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8414534919521828,0.0
27,1.0,0.0,120.0455817657479,14.713939040350926,120.0455817657479,14.713939040350926,5,0.0,0.0,124.51222206643422,701.7267094870247,20.92499192382342,0.4098039215686275,0.41707161347860444,0.5829283865213954,0.4662116815792122,60.322401023438886,0.06969218121079987,103.58723014261079,59.01960784313726,0.8798881904772701,0.0,148.52133841958383,1274.0611305253428,38.2257528720401,0.330078431372549,0.40118758187192005,0.59881241812808,0.30795272849643507,60.640842367953304,0.05326181811392866,110.29558554754374,66.9921568627451,0.8894260725958343,0.0
28,1.0,0.0,120.0455817657479,14.713939040350926,120.0455817657479,14.713939040350926,5,0.0,0.0,124.51222206643422,701.7267094870247,20.92499192382342,0.4098039215686275,0.41707161347860444,0.5829283865213954,0.4662116815792122,60.322401023438886,0.06969218121079987,103.58723014261079,59.01960784313726,0.8798881904772701,0.0,148.52133841958383,1274.0611305253428,38.2257528720401,0.330078431372549,0.40118758187192005,0.59881241812808,0.30795272849643507,60.640842367953304,0.05326181811392866,110.29558554754374,66.9921568627451,0.8894260725958343,0.0
29,1.0,0.0,118.8390699597052,11.859319399778565,118.8390699597052,11.859319399778565,5,0.0,0.0,124.67605000446319,701.1015021625651,20.96502166182633,0.4087843137254902,0.41728601181123254,0.5827139881887675,0.46722174307607267,60.37318649453455,0.06944529551286738,103.71102834263688,59.12156862745098,0.8799865206747327,0.0,148.44386399640425,1274.4324849795582,38.19075908814317,0.330470588235294,0.40113283889626883,0.5988671611037312,0.3076925855541407,60.634498650880936,0.053341702837045105,110.25310490826107,66.95294117647059,0.8893625095934062,0.0
30,1.0,0.0,125.93846765723268,14.91840588882122,125.93846765723268,14.91840588882122,5,0.0,0.0,122.05174512252847,696.8394881661751,20.885313175029204,0.4227450980392158,0.4022874217018021,0.5977125782981978,0.45265043231050406,60.21788856271286,0.07112402044526168,101.16643194749926,57.72549019607843,0.8505739919836157,0.0,147.23943865397501,1275.368433306563,38.259522006378305,0.336392156862745,0.3937232882547145,0.6062767117452854,0.3022096047497128,60.65109042369279,0.0539449069805535,108.9799166475967,66.36078431372549,0.8735804375968892,0.0
31,1.0,0.0,126.41171694523675,19.153628705019074,126.41171694523675,19.153628705019074,5,0.0,0.0,121.06848785737493,670.0556971108123,19.989423740030354,0.42447058823529416,0.40417905229729933,0.5958209477027007,0.4668447641442614,60.255377104398555,0.07144011071936231,101.07906411734457,57.55294117647058,0.850219513824959,0.0,146.3508312464223,1232.3714314598128,36.9676017924595,0.33886274509803915,0.39429826646499133,0.6057017335350086,0.31072812642288117,61.2641683946703,0.05410132772497918,109.3832294539628,66.11372549019607,0.8728245986356324,0.0
32,1.0,0.0,126.41171694523675,19.153628705019074,126.41171694523675,19.153628705019074,5,0.0,0.0,121.06848785737493,670.0556971108123,19.989423740030354,0.42447058823529416,0.40417905229729933,0.5958209477027007,0.4668447641442614,60.255377104398555,0.07144011071936231,101.07906411734457,57.55294117647058,0.850219513824959,0.0,146.3508312464223,1232.3714314598128,36.9676017924595,0.33886274509803915,0.39429826646499133,0.6057017335350086,0.31072812642288117,61.2641683946703,0.05410132772497918,109.3832294539628,66.11372549019607,0.8728245986356324,0.0
33,1.0,0.0,97.79579545259809,17.83157559491532,97.79579545259809,17.83157559491532,5,0.0,0.0,138.63915001178415,767.8253731754589,22.9963677104725,0.34105882352941175,0.41454624965738623,0.5854537503426137,0.4723395841691615,60.24814632664059,0.15438645053298622,115.64278230131167,65.89411764705882,0.8721913733436922,0.0,158.19830910230377,1312.638068158742,39.35731991873606,0.2843529411764706,0.4030028652918448,0.5969971347081552,0.31861122801204045,59.695166895599606,0.12795939118615024,118.8409891835677,71.56470588235294,0.8908655740568487,0.0
34,1.0,0.0,97.79579545259809,17.83157559491532,97.79579545259809,17.83157559491532,5,0.0,0.0,138.63915001178415,767.8253731754589,22.9963677104725,0.34105882352941175,0.41454624965738623,0.5854537503426137,0.4723395841691615,60.24814632664059,0.15438645053298622,115.64278230131167,65.89411764705882,0.8721913733436922,0.0,158.19830910230377,1312.638068158742,39.35731991873606,0.2843529411764706,0.4030028652918448,0.5969971347081552,0.31861122801204045,59.695166895599606,0.12795939118615024,118.8409891835677,71.56470588235294,0.8908655740568487,0.0
35,1.0,0.0,95.65309181500547,9.735596341379622,95.65309181500547,9.735596341379622,5,0.0,0.0,136.2341870431665,766.6420131985216,22.942782940145015,0.37713725490196076,0.3941115557316016,0.6058884442683983,0.42656802998306037,60.02704194545397,0.17234343769616406,113.29140410302145,62.286274509803924,0.8620701058233309,0.0,155.3648054061676,1351.3838151785799,40.548847743573354,0.35,0.3637723796568103,0.6362276203431897,0.27762594832221965,59.99718850158463,0.15906000768885128,114.81595766259423,65.0,0.8695046661069712,0.0
36,0.0,1.0,0.0,0.0,,,5,,0.0,0.0,2.809325942643524e-78,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7692725938725804,0.0,0.0,7.098525390380819e-78,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7692725938725804,0.0
