sigma,rho,Y,K,Investment,Consumption,Employment,Unemployment_Rate,Wage_Share,Wage_Share_Profitmax,Profit_Share,Income_Gini,Wealth_Gini,Output_Gap,Output_Gap_PM,Potential_Output,Potential_Output_PM,Average_Utilization,Money_Buffer,Cash_Constrained,Bound_Demand,Bound_Profitmax,Bound_Capital,Bound_Workforce,Wage_Rate,Wage_Floor_Binding,Expected_Demand,Y_seed_min,Y_seed_max,n_seeds,frac_seeds_collapsed,collapsed,mixed_basin,Y_band_rel,binding,c0,eta,lambda_e
0.4,0.55,181.76915390931907,615.7190676360264,30.791634944233248,150.9775189650858,99.00196078431372,0.009980392156862753,0.6616603736017554,0.6755229456212158,0.3383396263982446,0.191802853696763,0.8904490451984964,0.007115857127969648,0.007115857127969648,183.07218645109825,183.07218645109825,0.9556654381114138,0.0,0.9,0.10509803921568628,0.6462745098039215,0.0,0.24862745098039213,1.21493419827782,0.0,206.01648313646683,181.40238864779886,182.215875317759,20,0.0,False,False,0.004475383487596358,profitmax,2.0,0.1,0.5
0.4,0.6,188.56154655658574,681.964576827236,34.09822933750593,154.4633172190798,100.0,0.0,0.6612682256973679,0.6862110141467939,0.33873177430263207,0.1741203189851732,0.889234287759967,6.7848601939669965e-06,6.7848601939669965e-06,188.56283076344607,188.56283076344607,0.9147426032564769,0.0,0.9,0.21852941176470586,0.09000000000000001,0.0,0.6914705882352942,1.246860091631139,0.0,214.63758818229084,186.62182005169848,190.0209629613687,20,0.0,False,False,0.01802670253688317,workforce,2.0,0.1,0.5
0.4,0.65,196.7801368098701,808.5662457513781,40.4283238891013,156.3518129207688,100.0,0.0,0.6336331080745746,0.6862110141467939,0.3663668919254254,0.1830069965917978,0.8944351084198952,3.879107841601725e-06,3.879107841601725e-06,196.78089888353742,196.78089888353742,0.8049504843491059,0.0,0.9,0.38578431372549016,0.0,0.0,0.6142156862745098,1.246860091631139,0.0,218.22304037617747,196.2448631246765,197.4736354044962,20,0.0,False,False,0.006244391836189004,workforce,2.0,0.1,0.5
0.5,0.35,141.39279347974508,386.1904863597748,19.291665903482595,122.10112757626248,86.40392156862745,0.1359607843137255,0.5875771142289548,0.5997077371443095,0.41242288577104524,0.38250578432977506,0.9023302124809092,0.08334407316471516,0.03124193642647649,154.23796738855003,145.96840432068825,0.968696675708161,0.0,0.9,0.11931372549019607,0.8806862745098039,0.0,0.0,0.9615813190144908,0.0,154.52098197852442,136.80022764505216,147.06003616872025,20,0.0,False,False,0.07256245718872392,profitmax,2.0,0.1,0.5
0.5,0.4,142.09891201180264,465.78401341147367,23.279886294141182,118.81902571766148,79.20882352941177,0.20791176470588235,0.533022697999815,0.597925522370792,0.46697730200018495,0.4506188358583628,0.9059232466447185,0.14594452004761713,0.1421474017505185,166.2648993776907,165.61825980338617,0.8121580005286647,0.0,0.9,0.6076470588235294,0.39235294117647057,0.0,0.0,0.9578626212320438,0.0,151.23062367861,123.8634257199631,162.7476078132191,20,0.0,False,False,0.2736416594803084,demand,2.0,0.1,0.5
0.5,0.45,127.64937619984842,514.023162207742,25.628108855908106,102.02126734394031,64.96176470588236,0.3503823529411765,0.4484107259036034,0.5740260650264754,0.5515892740963965,0.5926724090613303,0.9095186296041261,0.2597597705469009,0.2588636129720249,172.3631489448181,172.19914656374675,0.6195269152816181,0.0,0.9,0.9777450980392157,0.02147058823529412,0.0,0.000784313725490196,0.8817278521342324,0.0,134.6941269744674,119.1789810734033,169.0917287503487,20,0.0,False,False,0.3910144268844822,demand,2.0,0.1,0.5
0.5,0.5,180.3232762101755,613.3280767707307,30.644550598480045,149.67872561169543,98.04705882352941,0.0195294117647059,0.6342775840891175,0.6603260508738908,0.36572241591088245,0.22868279230226357,0.8993660331896196,0.014158471517122684,0.013083436631099704,182.9144449020789,182.71426769639532,0.919877520648788,0.0,0.9,0.3156862745098039,0.4899019607843137,0.0,0.19441176470588234,1.167105269159956,0.0,195.1468209375811,179.0816512893255,181.1216469562581,20,0.0,False,False,0.011312991366432906,profitmax,2.0,0.1,0.5
0.5,0.55,182.6434606556296,624.3431257363462,31.199788719324868,151.44367193630472,98.99803921568628,0.010019607843137265,0.6588686292608237,0.6742250266077168,0.34113137073917627,0.193861315869393,0.8921438426878362,0.007050020932071965,0.007036859511124698,183.9405317234167,183.9380973295347,0.9518686889788718,0.0,0.9,0.10558823529411765,0.6317647058823529,0.0,0.2626470588235294,1.2156709496628966,0.0,206.21692730876708,181.38394053588098,183.7506397627978,20,0.0,False,False,0.012958028819762504,profitmax,2.0,0.1,0.5
0.5,0.6,191.93046811662796,720.6865680390821,36.0344300328169,155.89603808381108,100.0,0.0,0.649664703105266,0.6829142797236675,0.350335296894734,0.18106044562600213,0.8933438194560803,7.717748140210289e-06,7.717748140210289e-06,191.93194286830848,191.93194286830848,0.8896592990248393,0.0,0.9,0.28539215686274505,0.0,0.0,0.7146078431372549,1.246860091631139,0.0,214.53966185964632,190.1723807869816,194.32408338396567,20,0.0,False,False,0.021631284692440116,workforce,2.0,0.1,0.5
0.5,0.65,201.26157651042033,862.3274467199537,43.11758176130836,158.14399474911198,100.0,0.0,0.619525070553535,0.6829142797236675,0.38047492944646505,0.19157249524299408,0.8989154238947838,4.5953133207431934e-05,4.5953133207431934e-05,201.27081681079002,201.27081681079002,0.7795072735414166,0.0,0.9,0.5130392156862745,0.0,0.0,0.4869607843137255,1.246860091631139,0.0,218.68663513255552,200.67033628711764,202.24595778153423,20,0.0,False,False,0.007828724795539982,demand,2.0,0.1,0.5
0.6,0.35,127.87969909485085,333.338848313454,16.69129578767176,111.18840330717907,80.1049019607843,0.1989509803921569,0.5647510112275806,0.6070966447379884,0.38524898877241925,0.3740991110642712,0.9003088125906071,0.1434027073614797,0.08684987189219266,141.76601828239913,133.06005159076884,0.9132374580104712,0.0,0.9005000000000001,0.1227450980392157,0.8272549019607842,0.05,0.0,0.9408533058214438,0.0,145.54032336087067,0.0,139.76081476851138,20,0.05,False,True,1.0929085363646975,profitmax,2.0,0.1,0.5
0.6,0.4,154.20940107378274,440.95853993432684,22.103168957415022,132.10623211636772,91.92941176470588,0.08070588235294121,0.6170897437911742,0.6313391437894689,0.3829102562088259,0.3126913176226722,0.8996702141141958,0.05513610894223654,0.03433745925649832,163.10803700118964,159.65489058867462,0.9560847411624749,0.0,0.9,0.20029411764705882,0.7979411764705883,0.0,0.0017647058823529412,1.0382935271391016,0.0,168.88486691441767,134.28946383587527,160.0494779651272,20,0.0,False,False,0.16704567912125445,profitmax,2.0,0.1,0.5
0.6,0.45,127.45368991016332,506.26991779796435,25.29972710332169,102.15396280684163,64.81862745098039,0.35181372549019607,0.44811086318806626,0.5913881308377756,0.5518891368119337,0.5945427670892643,0.9096579186169235,0.25728655523697813,0.2563467359692392,171.51555499528064,171.3444558202357,0.5920556039222491,0.0,0.9,0.9830392156862745,0.016764705882352942,0.0,0.000196078431372549,0.8816222984692065,0.0,133.99788037269101,121.53392543341951,169.44933440429645,20,0.0,False,False,0.37594367808927676,demand,2.0,0.1,0.5
0.6,0.5,181.0504528870542,620.9022503340077,31.036275186281877,150.01417770077234,98.00294117647059,0.019970588235294136,0.6305938842607957,0.6611649630601256,0.3694061157392043,0.2318840661415796,0.9003732545467086,0.014299923482549184,0.012733732066114622,183.6783557303787,183.3859661506513,0.9079986700604264,0.0,0.9,0.35362745098039217,0.48813725490196075,0.0,0.15823529411764706,1.165562259149933,0.0,194.81563397163714,179.84494940961946,182.04948953949554,20,0.0,False,False,0.012176385613635283,profitmax,2.0,0.1,0.5
0.6,0.55,183.46381214986485,632.3670579134533,31.591518807306763,151.8722933425581,98.99803921568628,0.010019607843137265,0.6553914634472963,0.6724728425123404,0.34460853655270374,0.1966905037279973,0.8937933197901037,0.006978893015107654,0.006926029712078967,184.75349018384932,184.74368290703228,0.9474031099003408,0.0,0.9,0.09362745098039217,0.6165686274509804,0.0,0.28980392156862744,1.2146886144827946,0.0,206.43570791800818,182.18594507123842,184.2715109616507,20,0.0,False,False,0.011367723508920992,profitmax,2.0,0.1,0.5
0.6,0.6,195.25914120727538,758.6813592594889,37.933662554744245,157.32547865253116,100.0,0.0,0.638602082065238,0.6796333836616755,0.36139791793476195,0.1879613884254124,0.8977732645450288,3.831337775540542e-06,3.831337775540542e-06,195.25989243797068,195.25989243797068,0.8681301899464376,0.0,0.9,0.3403921568627451,0.0,0.0,0.659607843137255,1.246860091631139,0.0,214.5983466565192,192.112386490487,197.73267467445072,20,0.0,False,False,0.02878373913361397,workforce,2.0,0.1,0.5
0.6,0.65,206.3794407043647,925.7976841313509,46.290678391471474,160.0887623128932,100.0,0.0,0.6041617448440063,0.6796333836616755,0.3958382551559937,0.20038927638974524,0.9024224490719351,6.438023543790806e-05,6.438023543790806e-05,206.39272818004264,206.39272818004264,0.7516504780884001,0.0,0.9,0.6794117647058824,0.0,0.0,0.3205882352941176,1.246860091631139,0.0,219.14536455523108,205.7155133648524,207.18688536879716,20,0.0,False,False,0.007129450486555404,demand,2.0,0.1,0.5
0.7,0.35,93.84700230419682,228.49684189387776,11.361689743074018,82.48531256112281,60.95392156862745,0.3904607843137255,0.4791976941385122,0.6117042455444538,0.32080230586148784,0.3581311903489463,0.9010958719473496,0.326612491668096,0.24094605065589692,109.05881596537611,98.21407306655006,0.7574734879870265,0.0,0.9015000000000001,0.06519607843137254,0.7348039215686274,0.2,0.0,0.8935981523099163,0.0,120.2812349765419,0.0,139.31913944893597,20,0.2,False,True,1.4845347856433944,profitmax,2.0,0.1,0.5
0.7,0.4,127.11185696622428,330.836834506059,16.54348198369057,110.56837498253371,80.99705882352941,0.1900294117647059,0.6154106146244659,0.6290384501676832,0.3845893853755341,0.4035172179125328,0.8924108318061034,0.13461774630782863,0.04212889819593839,146.73079258565605,132.5674295029748,0.9482194112142215,0.0,0.9,0.14813725490196078,0.8487254901960783,0.0,0.003137254901960784,0.9835363645756952,0.0,152.17658788686677,120.51992062127961,156.98244874708897,20,0.0,False,False,0.286853870253017,profitmax,2.0,0.1,0.5
0.7,0.45,125.52761213687079,485.3430194573858,24.289559187712833,101.23805294915795,64.68921568627451,0.3531078431372549,0.4534868031621877,0.609148271102822,0.5465131968378123,0.5950911715880279,0.9086090611887447,0.25621812047500836,0.2491267487974788,168.8536021588756,167.76556206620222,0.5745314969276247,0.0,0.9002843137254903,0.9563725490196079,0.043039215686274515,0.0,0.0005882352941176471,0.8806046376807363,0.0,133.00127435231104,117.90780357321401,143.87017756282916,20,0.0,False,False,0.2068260006516073,demand,2.0,0.1,0.5
0.7,0.5,143.06993647875584,519.2325256309844,26.033152155899142,117.03678432285669,77.44117647058823,0.22558823529411764,0.5448360562904515,0.633707811835303,0.4551639437095485,0.4434368622288467,0.9013087661554253,0.1701422130407847,0.13109129459284932,171.57138667033044,165.5294484834788,0.7429104100999981,0.0,0.9,0.6058823529411764,0.34019607843137256,0.0,0.053921568627450976,1.0134517488001613,0.0,158.24077662323785,114.17905741778239,182.33817011794198,20,0.0,False,False,0.4764041585373906,demand,2.0,0.1,0.5
0.7,0.55,184.34735124207884,641.1361331346868,32.06964631657935,152.27770492549948,98.99705882352941,0.01002941176470589,0.6527734023546674,0.6711689231704205,0.3472265976453327,0.19813130066138188,0.8950982409974688,0.006932231645504038,0.0068679623250192095,185.6344522069748,185.62248854394963,0.944254836735549,0.0,0.9,0.11058823529411765,0.6221568627450981,0.0,0.2672549019607843,1.2156709496628966,0.0,206.57543484277986,182.8794197147563,185.84696741966738,20,0.0,False,False,0.016097587976809054,profitmax,2.0,0.1,0.5
0.7,0.6,199.4391060407456,807.5595278080715,40.37838195866576,159.06072408207984,100.0,0.0,0.6251947725279801,0.6763682498692528,0.37480522747202,0.1958701200711324,0.9005368513655876,1.564935639352042e-05,1.564935639352042e-05,199.44222288935094,199.44222288935094,0.8406436464703064,0.0,0.9,0.48058823529411765,0.0,0.0,0.5194117647058824,1.246860091631139,0.0,214.86304135164522,197.9699392127634,201.13857149161535,20,0.0,False,False,0.015887718019577387,workforce,2.0,0.1,0.5
0.7,0.65,160.12499836427327,835.5328534944626,41.728554617736265,118.39644374653702,72.80882352941177,0.27191176470588235,0.4514129906862214,0.6298132435667492,0.5485870093137786,0.495908924734327,0.90730222974816,0.2092925839193484,0.2092925839193484,200.84422550449014,200.84422550449014,0.4979787486825199,0.0,0.9,0.9720588235294118,0.0,0.0,0.027941176470588237,0.9944860464870489,0.0,167.73308595434779,127.7824548795268,212.53687412280084,20,0.0,False,False,0.5293016087997928,demand,2.0,0.1,0.5
0.8,0.35,36.3324916596153,83.3694774299665,4.1661293880870405,32.16636227152826,24.25294117647059,0.7574705882352941,0.18606429180136652,0.6201328598406104,0.1139357081986335,0.1214614584013618,0.9086573270886186,0.7378277030537925,0.7119795037986256,41.56718295224569,37.84671658540206,0.28801182859816976,0.0,0.901,0.015686274509803918,0.28431372549019607,0.7,0.0,0.8295428066825046,0.0,71.7186721865127,0.0,125.89799309586336,20,0.7,False,True,3.4651626504273834,capital,2.0,0.1,0.5
0.8,0.4,116.18091061035986,275.99826324569824,13.763898978773174,102.41701163158669,77.3921568627451,0.22607843137254907,0.6233001515241281,0.637625101368628,0.37669984847587185,0.4286565885500061,0.8892487316543385,0.15937872448495677,0.04421251283306286,138.14330813984859,121.39949029253151,0.9396383409837833,0.0,0.9019999999999999,0.07333333333333333,0.9138235294117647,0.009999999999999998,0.0028431372549019606,0.9552136061855186,0.0,147.5924686384178,101.63103480474246,123.73572706905593,20,0.0,False,False,0.19026096583497076,profitmax,2.0,0.1,0.5
0.8,0.45,113.09202546815678,299.1903827914742,14.993863205340721,98.09816226281603,73.50784313725491,0.264921568627451,0.6100225180495139,0.6397143959905278,0.3899774819504861,0.4592626528433758,0.8868510019436993,0.20120548885617856,0.07298141287523235,141.7643695352646,122.72005152745817,0.8912456709951154,0.0,0.9,0.23039215686274508,0.7572549019607843,0.0,0.012352941176470589,0.9758105475222214,0.0,144.53831047286874,108.08519165760853,125.36633017071249,20,0.0,False,False,0.15280598646603769,profitmax,2.0,0.1,0.5
0.8,0.5,110.93803808613191,328.7263701624055,16.455673770845397,94.48236431528652,69.69117647058823,0.30308823529411766,0.5897304918664267,0.6401973060684261,0.41026950813357344,0.49417484324267447,0.887476042137606,0.23663881117136776,0.10125334241573883,145.76405612703547,125.56536230347356,0.8301576671218693,0.0,0.9004901960784315,0.32245098039215686,0.6573529411764706,0.0,0.02019607843137255,0.982695677382962,0.0,142.1597518198115,105.04406333891194,125.88853194219118,20,0.0,False,False,0.18789289014734212,profitmax,2.0,0.1,0.5
0.8,0.55,185.37665265884345,651.4307698742507,32.568283107876354,152.80836955096711,99.00098039215686,0.009990196078431383,0.649699346066638,0.6697663198780133,0.3503006539333619,0.19998110725593427,0.8957516907628873,0.00686124790319668,0.0068371541271428264,186.65756323948483,186.65304830199145,0.9399112592644778,0.0,0.9,0.12225490196078433,0.6300980392156863,0.0,0.24764705882352941,1.2166532848429987,0.0,206.84606857677232,183.97766982240415,186.6602367010853,20,0.0,False,False,0.014470899329582704,profitmax,2.0,0.1,0.5
0.8,0.6,204.9612668442666,874.8984351799614,43.74191252703985,161.2193543172267,100.0,0.0,0.6083487938916889,0.6731188026203969,0.391651206108311,0.20529856810932046,0.9029545973353834,0.00011239315076907587,0.00011239315076907587,204.98432613330587,204.98432613330587,0.8048312772396065,0.0,0.9,0.7346078431372549,0.0,0.0,0.2653921568627451,1.246860091631139,0.0,214.82630285801525,202.99000533308586,206.24568269141773,20,0.0,False,False,0.015884354192666025,demand,2.0,0.1,0.5
0.8,0.65,128.77502528914113,717.0517891449724,35.93400391841929,92.84102137072182,56.10490196078431,0.43895098039215685,0.37217023285474476,0.624096704812614,0.6278297671452553,0.6657651955529152,0.9090741222589436,0.331171182710362,0.331171182710362,192.51590111667878,192.51590111667878,0.3529837747434384,0.0,0.9,1.0,0.0,0.0,0.0,0.8543235043725235,0.0,136.60082535943167,125.31761847877169,134.03835739323063,20,0.0,False,False,0.06772073152288718,demand,2.0,0.1,0.5
0.9,0.35,0.0,7.428085362147818e-05,0.0,0.0,0.0,1.0,0.0,0.63973517654525,0.0,0.0,0.9132284360223926,1.0,1.0,0.012727673797003005,4.861979372758437e-05,0.0,0.0,0.9005000000000001,0.0,0.0008823529411764707,0.9991176470588237,0.0,0.7867155323539139,0.0,39.99195833579451,0.0,0.0,20,1.0,True,False,,collapsed,2.0,0.1,0.5
0.9,0.4,104.57876461581236,228.33515807725615,11.433511059031709,93.14525355678066,72.38235294117648,0.2761764705882353,0.6050513358377685,0.6502674015763221,0.34494866416223147,0.4089429417321284,0.8895873358165522,0.21206790716875146,0.0933875295570956,126.04171345829536,109.4561238429645,0.8866090746456019,0.0,0.9035,0.05441176470588235,0.8822549019607843,0.06000000000000001,0.003333333333333333,0.9303167173069491,0.0,141.0561970729218,0.0,116.54126459451834,20,0.05,False,True,1.1143874669265048,profitmax,2.0,0.1,0.5
0.9,0.45,106.94269962104924,262.80764751847676,13.148988536477066,93.79371108457217,72.04705882352941,0.2795294117647059,0.6213041040512437,0.6520789100425638,0.37869589594875624,0.4643333784632583,0.8832016598008952,0.2139904968948158,0.07275457329501803,136.08275446876235,115.96921125517535,0.884963302719236,0.0,0.9005000000000001,0.19254901960784315,0.7890196078431372,0.004999999999999999,0.013431372549019608,0.9615597502396301,0.0,142.8837489519882,101.63565712333947,131.6339226113166,20,0.0,False,False,0.28050783825614817,profitmax,2.0,0.1,0.5
0.9,0.5,103.97045199373352,286.55451501827616,14.409189476230008,89.56126251750348,67.74215686274509,0.322578431372549,0.5980765078526457,0.6520675001092957,0.40192349214735434,0.5033392566533988,0.884818513887771,0.251722832497398,0.10656154508684354,139.33061439271052,118.62893612029623,0.8257172983985226,0.0,0.901,0.28196078431372545,0.6961764705882352,0.004999999999999999,0.016862745098039218,0.96421124236257,0.0,139.08871252190664,97.93232222433096,124.82041948448365,20,0.0,False,False,0.25861287264359767,profitmax,2.0,0.1,0.5
0.9,0.55,179.35558425744466,638.1142113069236,31.917949381543803,147.43763487590087,95.6156862745098,0.04384313725490198,0.6344186959110905,0.6665840566041326,0.3655813040889095,0.2361248240267349,0.8962709010279726,0.033351499233552795,0.02496889899972325,184.99884953366387,183.65738296926557,0.9073710954741564,0.0,0.9,0.19127450980392155,0.6070588235294118,0.0,0.20166666666666666,1.1916578294723936,0.0,200.27198883560385,111.37618262454303,187.26047224091332,20,0.0,False,False,0.42309410064114295,profitmax,2.0,0.1,0.5
0.9,0.6,124.17035510641396,632.6924946193792,31.60168420438015,92.56867090203382,55.54509803921569,0.4445490196078431,0.38162724422162464,0.6449528208879386,0.6183727557783754,0.6708496063240956,0.909953267632938,0.32854191682364575,0.32854191682364575,184.91514780341484,184.91514780341484,0.35342949332570434,0.0,0.9,1.0,0.0,0.0,0.0,0.8532956643326219,0.0,131.4120416851547,120.49544163021639,127.29064156705394,20,0.0,False,False,0.05472481681327289,demand,2.0,0.1,0.5
0.9,0.65,126.3405041718925,700.4208583034972,34.94391676007256,91.39658741181994,54.358823529411765,0.4564117647058824,0.36608968015759863,0.6447778972150964,0.6339103198424014,0.6794296522768816,0.9093633934638076,0.33930596914186995,0.33930596914186995,191.21406328184622,191.21406328184622,0.32333769141937974,0.0,0.9,1.0,0.0,0.0,0.0,0.8509811343292503,0.0,133.82669943064627,123.95621852256801,129.9248120466018,20,0.0,False,False,0.04724212209817705,demand,2.0,0.1,0.5
1.0,0.35,0.0,2.6953007577900085e-32,0.0,0.0,0.0,1.0,0.0,0.6666666666666666,0.0,0.0,0.9112927901219635,1.0,1.0,1.7198801712825462e-10,2.0028120504740695e-32,0.0,0.0,0.9005000000000001,0.0,1.0,0.0,0.0,0.7867155323539139,0.0,39.919440018607496,0.0,0.0,20,1.0,True,False,,collapsed,2.0,0.1,0.5
1.0,0.4,101.49147073089522,205.73779785153562,10.216634836944959,91.27483589395027,72.11764705882354,0.2788235294117647,0.6191910747800955,0.6666666666666666,0.33080892521990446,0.4055295037186554,0.8940986456560502,0.21562320542914787,0.09660503764809728,122.68111865895983,106.74422803112998,0.8656264586776674,0.0,0.9071078431372548,0.13323529411764706,0.8652941176470588,0.0,0.0014705882352941178,0.9220878141677981,0.0,142.15261285856036,0.0,126.54996886758852,20,0.05,False,True,1.246902502803767,profitmax,2.0,0.1,0.5
1.0,0.45,99.14938357529904,242.08669685813302,12.092003946149472,87.05737962914957,66.48627450980392,0.3351372549019608,0.5987084641550299,0.6666666666666666,0.4012915358449701,0.5144995571295035,0.8922042480360414,0.2543117085683914,0.13745919826057715,133.50399934455334,117.58865934112562,0.757664473075941,0.0,0.9068529411764704,0.3573529411764706,0.6372549019607843,0.0,0.005392156862745098,0.9211846503220229,0.0,134.9691351906515,90.1182506241093,106.89373323896285,20,0.0,False,False,0.16919401825744496,profitmax,2.0,0.1,0.5
1.0,0.5,103.2086912061038,361.3899535973636,18.100290021545582,85.10840118455822,57.03529411764706,0.42964705882352944,0.4813386014880054,0.6666666666666666,0.5186613985119946,0.6290462799014389,0.9088719767091955,0.32063751213252767,0.2822549982421278,152.0433291692094,146.71318742070693,0.5038229333449575,0.0,0.9061666666666666,0.7822549019607843,0.2146078431372549,0.0,0.003137254901960784,0.8761823348116009,0.0,123.3807759929803,92.37011499386863,128.26399742907594,20,0.0,False,False,0.3477796493274836,demand,2.0,0.1,0.5
1.0,0.55,176.6459167521038,637.9555316322859,31.89962554779339,144.7462912043104,93.4656862745098,0.06534313725490197,0.6211446524809199,0.6666666666666666,0.3788553475190801,0.25991736372762225,0.8967218694782954,0.048848164093122766,0.03909149984375363,184.9154091658474,183.44452833746234,0.8773630821049677,0.0,0.9,0.21686274509803924,0.6029411764705882,0.0,0.18019607843137256,1.1755463731934435,0.0,196.48168633828374,106.53758544463403,189.08646089273276,20,0.0,False,False,0.46731267252525155,profitmax,2.0,0.1,0.5
1.0,0.6,123.23214956642012,615.0765052864014,30.845661173674433,92.38648839274568,55.212745098039214,0.4478725490196078,0.3819616668781383,0.6666666666666666,0.6180383331218617,0.6735976673956561,0.9098727791868721,0.32740010794744334,0.32740010794744334,183.20000962029488,183.20000962029488,0.32810198613213754,0.0,0.9,1.0,0.0,0.0,0.0,0.8526806306143243,0.0,130.26407446904705,118.25706538487833,129.1865440379093,20,0.0,False,False,0.08869015667977258,demand,2.0,0.1,0.5
1.0,0.65,124.94788979167932,682.793948529458,34.12456037309856,90.82332941858076,53.49117647058823,0.4650882352941177,0.36355426735351587,0.6666666666666666,0.6364457326464842,0.6864879662441202,0.9098709840428304,0.3413811472520903,0.3413811472520903,189.69533181490982,189.69533181490982,0.2972552789477117,0.0,0.9,1.0,0.0,0.0,0.0,0.8494015899288956,0.0,132.05256418439507,118.49804942854585,129.95693424849338,20,0.0,False,False,0.09170931048977678,demand,2.0,0.1,0.5
1.25,0.35,3.445408703949862e-41,2.526729675422104e-38,4.728751909593324e-82,3.445408703949862e-41,0.0,1.0,0.0,0.7390605390906931,1.0,0.9061436218872636,0.9100239199414201,1.0,0.9987740024707881,23.471334924805536,2.810290087749322e-38,0.0,0.0,0.9,0.0,1.0,0.0,0.0,0.7867155323539139,0.0,40.03539357208099,8.516459393285684e-42,2.364559783848783e-40,20,1.0,True,False,6.615746884550437,collapsed,2.0,0.1,0.5
1.25,0.4,17.52389290223501,26.380431078187137,1.3334684033940365,16.190424498840976,13.813725490196077,0.8618627450980393,0.14038665575943307,0.7344901831053037,0.8596133442405669,0.82672107169967,0.9138160471216791,0.8473913357986772,0.809040280772817,42.939646998332556,18.48334413533939,0.19040827289687554,0.0,0.8939999999999999,0.017941176470588238,0.9820588235294118,0.0,0.0,0.8079579683058371,0.0,62.22494660929622,5.692189524728718e-35,105.01869818200542,20,0.8,False,True,5.992886327706971,profitmax,2.0,0.1,0.5
1.25,0.45,79.40071479018043,125.04068634302978,6.296149425567378,73.10456536461305,62.88725490196079,0.3711274509803922,0.6588400043091032,0.7150703659854816,0.3411599956908968,0.5006876870729042,0.879582769159807,0.30700580155872426,0.1145906712314357,109.72161059098576,85.20460350430423,0.7772103587205953,0.0,0.9119803921568627,0.11519607843137254,0.8824509803921569,0.0,0.002352941176470588,0.9033126485115097,0.0,135.30924389449464,3.052709965787091e-26,113.57727205186389,20,0.05,False,True,1.43043135508284,profitmax,2.0,0.1,0.5
1.25,0.5,96.43758217820772,267.1605781913107,13.408820190554147,83.02876198765357,62.50392156862745,0.3749607843137255,0.5859795174225446,0.7153359728351345,0.41402048257745533,0.5495702124934351,0.8881585377505182,0.2938325707282908,0.16216019260952028,135.57349017216427,119.29452662620376,0.5998524079496675,0.0,0.9075196078431371,0.48950980392156856,0.5069607843137255,0.0,0.0035294117647058825,0.9029967870027045,0.0,132.98323004842925,74.04225995077269,126.69864620099685,20,0.0,False,False,0.5460152054923986,profitmax,2.0,0.1,0.5
1.25,0.55,125.06571334969048,526.9539541999827,26.407826085036767,98.65788726465372,60.627450980392155,0.39372549019607844,0.4252249534583695,0.7198446559574544,0.5747750465416305,0.6257694481505371,0.9092630774387154,0.2824673408116129,0.2824673408116129,173.96439689248137,173.96439689248137,0.32874998378111064,0.0,0.9,0.9535294117647058,0.038235294117647055,0.0,0.008235294117647058,0.87776723020391,0.0,132.09397148751503,117.94585706471223,188.94776701646543,20,0.0,False,False,0.5677168270189931,demand,2.0,0.1,0.5
1.25,0.6,120.72634961024305,570.10503865082,28.541947351877717,92.18440225836534,54.90588235294117,0.4509411764705883,0.3874203725985433,0.7244763474350483,0.6125796274014568,0.6763652980252325,0.9105026673743669,0.32421389019447194,0.32421389019447194,178.6344360496505,178.6344360496505,0.25974415309808313,0.0,0.9,1.0,0.0,0.0,0.0,0.8520133298445721,0.0,127.41780839421747,118.15443180153389,127.31585695266833,20,0.0,False,False,0.07588587893787468,demand,2.0,0.1,0.5
1.25,0.65,121.29969743646477,630.3968090627939,31.492875985691967,89.80682145077282,52.2313725490196,0.4776862745098039,0.3646980144403345,0.7255034138766634,0.6353019855596655,0.6961960446117033,0.9103204634955603,0.3435481133222647,0.3435481133222647,184.76556112306255,184.76556112306255,0.23171043458906476,0.0,0.9,1.0,0.0,0.0,0.0,0.8472016912215402,0.0,128.32647956405134,117.75572146812506,125.70037744902017,20,0.0,False,False,0.06549609066466482,demand,2.0,0.1,0.5
1.5,0.35,5.2010572265809395e-42,4.238060550586209e-40,7.105682663900878e-85,5.201057226580939e-42,0.0,1.0,0.0,0.8193157206615386,1.0,0.9049005292976325,0.8491405583196052,1.0,0.9940466967059416,52.810502590323395,8.736422402284997e-40,0.0,0.0,0.7780000000000001,0.0,1.0,0.0,0.0,0.7867155323539139,0.0,68.48213225984928,3.70198774481244e-42,7.85210228591245e-42,20,1.0,True,False,0.7979367194596709,collapsed,2.0,0.1,0.5
1.5,0.4,2.618893804394821e-41,2.133995077357875e-39,2.286174925723146e-83,2.618893804394821e-41,0.0,1.0,0.0,0.8193157206615386,1.0,0.9077150929225277,0.8465196294340125,1.0,0.9940466967059416,52.810502590323836,4.399059942080457e-39,0.0,0.0,0.7729999999999999,0.0,1.0,0.0,0.0,0.7867155323539139,0.0,69.04901172664614,1.339539917651664e-41,7.850541483898922e-41,20,1.0,True,False,2.4861647903863107,collapsed,2.0,0.1,0.5
1.5,0.45,7.202560772325028e-40,5.86897766023175e-38,4.1372283511540924e-80,7.202560772325027e-40,0.0,1.0,0.0,0.8193157206615386,1.0,0.9125853172630162,0.862345304538306,1.0,0.9940466967059416,52.81050259032579,1.2098427405022946e-37,0.0,0.0,0.7845000000000001,0.0,1.0,0.0,0.0,0.7867155323539139,0.0,66.63443294538412,1.3961810734157495e-40,5.133957661131914e-39,20,1.0,True,False,6.9341165061466565,collapsed,2.0,0.1,0.5
