point,viable,frac_seeds_collapsed,slope_raw,slope_raw_seed_sd,slope,slope_seed_sd,n_seeds,wage_led,wage_led_raw,chord_raw,chord,wage_led_chord,viable_chord,rho_star,rho_star_in_support,quad_coef,quad_coef_se,n_rho,Output_lo,Total_Capital_lo,Investment_lo,Unemployment_Rate_lo,Wage_Share_lo,Profit_Share_lo,Average_Utilization_lo,Capitalist_Consumption_lo,Tax_Rate_lo,Consumption_lo,Employment_lo,Wage_Rate_lo,Money_Buffer_lo,Output_hi,Total_Capital_hi,Investment_hi,Unemployment_Rate_hi,Wage_Share_hi,Profit_Share_hi,Average_Utilization_hi,Capitalist_Consumption_hi,Tax_Rate_hi,Consumption_hi,Employment_hi,Wage_Rate_hi,Money_Buffer_hi
776,1.0,0.0,53.268025398371115,9.025556525233576,53.268025398371115,9.025556525233576,3,0.0,0.0,51.24154925204193,51.24154925204193,0.0,1.0,-0.0860719349606017,0.0,45.44495497978488,56.304624389385665,4,74.79670538882287,360.3179971153006,11.369893533784209,0.6099346405228759,0.43542203930110085,0.5645779606988991,0.5302720250262815,29.738992857521964,0.24140626949158173,63.42681185503866,39.00653594771242,0.8351803968607959,0.0,85.04501523923126,626.4214363823556,19.963283346675574,0.5889542483660132,0.40489179552741345,0.5951082044725865,0.3474613883382329,30.13960727699268,0.22766929633421004,65.08173189255568,41.10457516339869,0.837737270392576,0.0
777,1.0,0.0,102.740689618406,4.335847318903381,102.740689618406,4.335847318903381,3,0.0,0.0,85.0522820635738,85.0522820635738,0.0,1.0,0.1755659034303544,0.0,158.33830461215186,41.46960450858059,4,77.63517816739947,438.6345577938138,14.000451170733323,0.6086274509803923,0.42100838122220213,0.5789916187777978,0.452466056789616,29.866930791519906,0.24014762816410015,63.63472699666615,39.13725490196078,0.8353449448420435,0.0,94.64563458011423,871.475000353064,27.655467386063247,0.5536601307189543,0.3972349722212944,0.6027650277787057,0.2789648807092173,29.916662622603884,0.20899581492399533,66.99016719405098,44.63398692810458,0.8422992408898585,0.0
778,1.0,0.0,113.24861801582311,9.531826421820659,113.24861801582311,9.531826421820659,3,0.0,0.0,88.49554251413963,88.49554251413963,0.0,1.0,0.27071791638456216,0.0,246.96351374260075,1.2683900487496331,4,84.65144761687061,482.4384188815672,15.26581092154238,0.5744444444444445,0.42205109836799454,0.5779489016320055,0.4494869971866089,33.283791232594815,0.20858158603899554,69.38563669532824,42.55555555555555,0.8395555103970805,0.0,102.35055611969857,927.1979551012513,29.808251776713174,0.5165359477124184,0.40028412983543155,0.5997158701645686,0.28479263005083705,32.79632024754549,0.18111999789895286,72.54230434298539,48.346405228758165,0.8474355714749247,0.0
779,0.0,1.0,504.90217256110344,4.077763035885855,,,3,,0.0,666.989443121695,,,0.0,1.5559352732305494,0.0,-239.07818280206513,3089.7864839261606,4,0.0,1.3739316745704942e-63,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7488869204087254,0.0,133.397888624339,353.1961886943906,26.328507714144006,0.16928104575163397,0.5956893037319766,0.40431069626802335,0.9689372916174729,40.97247350122789,0.04606696475336819,107.069380910195,83.07189542483661,0.9573112862087679,0.0
780,1.0,0.0,-62.967908440991174,10.65097397254744,-62.967908440991174,10.65097397254744,3,1.0,1.0,-58.44009579700576,-58.44009579700576,1.0,1.0,0.44338272558912933,1.0,-556.0838904396517,1142.1964116023898,4,164.30149960534482,517.0978707335448,21.57086871907532,0.05209150326797384,0.618172838224165,0.38182716177583503,0.946741029860949,51.44297380180705,0.013244723766214217,142.7306308862695,94.79084967320262,1.0737048916399081,0.0,152.61348044594368,742.5448325092802,30.976661007093956,0.24287581699346403,0.45005222851675414,0.5499477714832458,0.5509209067261019,58.64174358578091,0.0543994523230548,121.63681943884971,75.7124183006536,0.9071782487777575,0.0
781,1.0,0.0,18.659777262667376,26.370294110604178,18.659777262667376,26.370294110604178,3,0.0,0.0,17.332373845726934,17.332373845726934,0.0,1.0,1.158731497157893,0.0,-14.163416614436407,61.352005081984125,4,141.74798874128476,412.7703031305246,17.221960464142512,0.13862745098039217,0.6126690022719302,0.3873309977280697,0.9341615213074109,46.77301143938112,0.044710859730486587,124.52602827714223,86.13725490196077,1.0222517744275683,0.0,145.21446351043014,680.6258111575116,28.393383433085305,0.2901960784313726,0.4348052017009081,0.5651947982990919,0.510809261418638,58.44436106513758,0.06640139278332861,116.82108007734485,70.98039215686275,0.8896328396500243,0.0
782,1.0,0.0,31.392050909138902,9.57137024669099,31.392050909138902,9.57137024669099,3,0.0,0.0,27.303838726889836,27.303838726889836,0.0,1.0,0.15090171291493226,0.0,44.961622658320174,9.122041183356531,4,146.11495400349875,527.0998408898917,22.02312830661148,0.20895424836601306,0.4927193928658948,0.5072806071341053,0.7445089953717421,58.384603002700494,0.046037455115160573,124.09182569688726,79.10457516339869,0.9101773222127033,0.0,151.57572174887673,740.010025364004,30.782444647440908,0.24862745098039216,0.44724026757354357,0.5527597324264564,0.5472649672121567,58.564578301175324,0.05580304858082507,120.79327710143582,75.13725490196079,0.9022205319620697,0.0
783,1.0,0.0,-33.231058552373234,9.734722862590123,-33.231058552373234,9.734722862590123,3,1.0,1.0,-32.168994079928495,-32.168994079928495,1.0,1.0,0.46878710551943237,1.0,-532.3290118630715,1166.5753733522952,4,159.25679454724414,500.274737652132,20.90587554794192,0.07254901960784314,0.6151184963971424,0.3848815036028576,0.9438104778043567,50.67050905452847,0.01937289381083357,138.35091899930225,92.74509803921569,1.060170939331354,0.0,152.82299573125843,740.149947818193,30.887165414443185,0.23601307189542484,0.45491282087823176,0.5450871791217683,0.5559422213807611,58.240275705537066,0.052854170842080474,121.93583031681526,76.39869281045752,0.9099897246900097,0.0
784,1.0,0.0,-61.15204334020268,9.955596462972434,-61.15204334020268,9.955596462972434,3,1.0,1.0,-60.50798724392249,-60.50798724392249,1.0,1.0,0.44123017733720343,1.0,-520.2673801746499,1148.9516964201066,4,164.71507789472815,518.2402981653363,21.624882023390047,0.04986928104575162,0.6191183062649889,0.3808816937350112,0.9483420829734607,54.60728054191443,0.01265588722621959,143.0901958713381,95.01307189542483,1.0754037607685674,0.0,152.61348044594368,742.5448325092802,30.97666100709394,0.24287581699346403,0.45005222851675414,0.5499477714832458,0.5509209067261019,61.21530031177852,0.05439945232305479,121.63681943884971,75.7124183006536,0.9071782487777575,0.0
785,0.0,1.0,662.522475823749,3.4048093110672193,,,3,,0.0,756.9023464461328,,,0.0,-0.19738475523324747,0.0,475.004988890367,3172.5415090031797,4,0.0,3.784625417228605e-51,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7765202016877452,0.0,151.38046928922657,458.32802682612504,27.962942234002565,0.10398692810457515,0.6074479151890452,0.39255208481095477,0.957953132677375,41.03723330601485,0.032643048101023205,123.41752705522406,89.60130718954248,1.0344107858956522,0.0
786,1.0,0.0,-64.71402652212335,9.962964072096373,-64.71402652212335,9.962964072096373,3,1.0,1.0,-61.35029259889287,-61.35029259889287,1.0,1.0,0.4402492205424938,1.0,-541.5329064301662,1135.6890137254643,4,164.88353896572224,520.8750280272966,21.703383272765937,0.05169934640522875,0.6169940875136972,0.3830059124863027,0.9440161301993722,51.57006398701716,0.012873678470151632,143.18015569295628,94.83006535947713,1.0745919954609742,0.0,152.61348044594368,742.5448325092802,30.976661007093952,0.24287581699346403,0.45005222851675414,0.5499477714832458,0.5509209067261019,58.64174358578091,0.0543994523230548,121.63681943884967,75.7124183006536,0.9071782487777575,0.0
787,1.0,0.0,86.89713913628084,76.0477110040121,86.89713913628084,76.0477110040121,3,0.0,0.0,172.05332638730056,172.05332638730056,0.0,1.0,0.551289194708752,1.0,-847.129104187746,9.911971297343806,4,163.26108333880563,509.92615609792705,21.282013554175848,0.0554248366013072,0.6189537945237072,0.38104620547629287,0.9524951538551418,51.159473547829656,0.013766970939884354,141.97906978462981,94.45751633986929,1.071607829127851,0.0,197.67174861626575,886.2753681531827,36.99137060662901,0.00039215686274509835,0.5824207029168971,0.417579297083103,0.700541260263817,57.064669576496065,8.500692102791739e-05,160.68037800963674,99.96078431372548,1.1517334585836694,0.0
788,1.0,0.0,157.31426155223275,14.657160653325247,157.31426155223275,14.657160653325247,3,0.0,0.0,218.73941989472078,218.73941989472078,0.0,1.0,0.6096219414355535,1.0,-717.5309043615238,230.93958228435852,4,152.74999688879038,462.8355457233665,19.306537271431043,0.09928104575163399,0.6104615918389817,0.3895384081610182,0.9628116595895384,49.81041629790865,0.027873618041410614,133.4434596173593,90.07189542483661,1.0415205896564286,0.0,196.49788086773455,859.1279364657294,35.85880474997129,0.0,0.5861304660713776,0.4138695339286224,0.7183784403577755,56.983064845233024,0.0,160.63907611776327,100.0,1.1517334585836694,0.0
789,1.0,0.0,-38.911595957557665,13.699621318717256,-38.911595957557665,13.699621318717256,3,1.0,1.0,-32.046149809603854,-32.046149809603854,1.0,1.0,0.4665753432679367,1.0,-582.0792157943063,1148.052651979152,4,161.84527381311244,502.68682295874424,21.0070491859456,0.06078431372549021,0.6179099847523805,0.3820900152476196,0.9552808027479718,51.1046713728075,0.015327581682849666,140.83822462716682,93.92156862745098,1.0669290386887502,0.0,155.43604385119167,801.0094212275018,33.40136276379151,0.2381045751633987,0.4455321122704469,0.5544678877295531,0.5206238153121964,58.576851721826124,0.05321899542085385,122.03468108740014,76.18954248366013,0.9089414021239488,0.0
790,1.0,0.0,-40.45919529127767,29.265816985566175,-40.45919529127767,29.265816985566175,3,1.0,1.0,-28.06033906595468,-28.06033906595468,1.0,1.0,0.46941669326112356,1.0,-661.4588088309254,1201.8200072308377,4,157.00711216053674,485.5395684855119,20.283085629495876,0.0841176470588235,0.6130915036415381,0.386908496358462,0.9518956377801094,50.43691350106881,0.022559011995862886,136.7240265310409,91.58823529411764,1.0552395579726257,0.0,151.39504434734582,717.8554882513972,30.016416899835907,0.24450980392156862,0.45237792251832726,0.5476220774816727,0.5652772111020251,58.54119065288675,0.05484782952091808,121.37862744750988,75.54901960784314,0.9065435544397641,0.0
791,1.0,0.0,23.129537124181127,4.013022411961128,23.129537124181127,4.013022411961128,3,0.0,0.0,17.722568715773615,17.722568715773615,0.0,1.0,0.2609826442620592,0.0,48.38463937657364,12.712146421039614,4,102.18319536976907,375.4553436675854,15.629883421501583,0.45058823529411757,0.4556706108189637,0.5443293891810362,0.7036764996715245,42.03154627456572,0.13243563450291065,86.55331194826748,54.94117647058824,0.8475485459744482,0.0,105.72770911292379,516.588248191937,21.579367825938164,0.4756209150326796,0.4178458599380372,0.5821541400619629,0.5278957048018679,41.461569565658294,0.14301252174133205,84.14834128698563,52.43790849673203,0.842557903114202,0.0
792,0.0,1.0,424.29699164563664,4.163692127494679,,,3,,0.0,722.1531785563193,,,0.0,0.5530369474836098,1.0,-4000.013309371073,2284.034856146218,4,0.0,1.4407157198407057e-50,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8412692249323378,0.0,144.4306357112639,524.2216979938081,32.12513238070117,0.21718954248366015,0.4923634372409429,0.5076365627590572,0.6734198102167667,50.22545092622003,0.05284026115057567,112.30550333056276,78.28104575163398,0.9085300417632354,0.0
793,0.0,1.0,274.5774263726874,6.427528411444677,,,3,,0.0,401.14472635801604,,,0.0,0.5843225355482543,1.0,-1628.1378672228009,810.4960828937044,4,0.0,4.4295538777159555e-49,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8030017443943317,0.0,80.22894527160324,358.83057001265024,23.36746458470942,0.6319607843137255,0.3828866734165764,0.6171133265834235,0.4962259481662598,29.095168635352525,0.27878969529766745,56.86148068689382,36.80392156862745,0.8348534741243362,0.0
794,0.0,1.0,274.04031111735156,7.294992976548018,,,3,,0.0,402.6770740462468,,,0.0,0.5831774245877865,1.0,-1647.323853049102,807.122653229283,4,0.0,2.1436121675365585e-52,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8030017443943317,0.0,80.53541480924939,358.7337635525726,23.300453538120962,0.6229411764705883,0.3913261802387756,0.6086738197612244,0.5451116990559347,29.019240895843936,0.27335902438930054,57.23496127112841,37.705882352941174,0.8358765513255522,0.0
795,1.0,0.0,48.063199131543,8.616961709535474,48.063199131543,8.616961709535474,3,0.0,0.0,25.443936777384042,25.443936777384042,0.0,1.0,0.39734041369703854,1.0,234.09016567471906,17.659441064878965,4,72.70660850279425,187.24144239519669,12.146666785861845,0.5603921568627451,0.48748452143124066,0.5125154785687592,0.8387559130321849,30.113774738318416,0.2240250796262465,60.55994171693241,43.96078431372549,0.8063809435973139,0.0,77.79539585827105,358.34269423015604,23.301979192650705,0.647124183006536,0.35816519037961353,0.6418348096203865,0.46219626708423983,28.7778864066005,0.28185909049137575,54.493416665620344,35.287581699346404,0.7897551947879077,0.0
796,1.0,0.0,53.25171199947139,7.699005267767954,53.25171199947139,7.699005267767954,3,0.0,0.0,39.93717802838431,39.93717802838431,0.0,1.0,0.3233344321968799,0.0,150.71332988559058,39.28322025879338,4,69.90781589101024,190.93101550475038,12.365939102693526,0.6277124183006536,0.4447837689267131,0.5552162310732869,0.7941061449355825,29.53039999420945,0.2735231376051075,57.54187678831672,37.22875816993464,0.8353300331304613,0.0,77.89525149668711,373.1836879489738,24.251701619381034,0.6888235294117647,0.3310531912610864,0.6689468087389137,0.45064842142370903,28.545741849275004,0.31965142515996653,53.64354987730608,31.117647058823525,0.8287747409685716,0.0
797,0.0,1.0,272.4807551246731,9.740729068714472,,,3,,0.0,403.1767536757663,,,0.0,0.5816857975166224,1.0,-1667.858816394619,806.9943188562319,4,0.0,7.403239101918143e-49,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8030017443943317,0.0,80.6353507351533,361.4042857897212,23.558163774932712,0.6304575163398692,0.3825923350309625,0.6174076649690375,0.49509441753328143,25.590340519804965,0.27716429215662175,57.077186960220594,36.954248366013076,0.8350388817874147,0.0
798,1.0,0.0,59.250252265640235,3.8538809045535323,59.250252265640235,3.8538809045535323,3,0.0,0.0,53.82078296876791,53.82078296876791,0.0,1.0,-0.0031435150805725503,0.0,58.88007148039922,10.253218054659708,4,65.35330629233441,280.21575901122014,11.993232519147599,0.6951633986928104,0.3862395026983987,0.6137604973016013,0.5144069529323819,28.52720403530937,0.3241043374533294,53.360073773186805,30.483660130718956,0.8280969991519358,0.0,76.11746288608798,540.7906386643825,23.130027693762568,0.6977124183006534,0.3287987825202768,0.6712012174797234,0.31035594941204675,28.280628447237458,0.32739731751551643,52.987435192325414,30.22875816993464,0.8278830111872688,0.0
799,0.0,1.0,272.3448633088841,7.886921338926512,,,3,,0.0,402.33034515970917,,,0.0,0.581864874979158,1.0,-1663.3804386693391,812.8679982430291,4,0.0,6.066213639378924e-48,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8030017443943317,0.0,80.46606903194186,359.5122887990902,23.466687365785802,0.6307843137254902,0.38305340781836744,0.6169465921816325,0.49677511991877754,29.17004187448795,0.2775527390863351,56.99938166615605,36.921568627450974,0.8349516112779077,0.0
800,0.0,1.0,231.27337528705368,5.33751827953754,,,3,,0.0,345.9727732663703,,,0.0,0.5791133779616553,1.0,-1461.6578210017424,703.609739003503,4,0.0,3.8399533669191664e-50,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8030017443943317,0.0,69.1945546532741,306.96009559382094,19.911756645119493,0.6816993464052287,0.3815636096172283,0.6184363903827718,0.4976042508539413,24.247734293780926,0.34454193962038726,49.28279800815462,31.83006535947713,0.8295009927816163,0.0
801,0.0,1.0,279.21087912066224,12.683189544793255,,,3,,0.0,408.5860392880816,,,0.0,0.5833251275964381,1.0,-1675.4302524018108,853.4594085875121,4,0.0,1.118261101341853e-50,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8030017443943317,0.0,81.71720785761634,367.26039676452564,23.81014020693786,0.6258823529411766,0.38240410166478483,0.6175958983352151,0.4938575022052923,29.77334719029353,0.271458012587531,57.90706765067849,37.411764705882355,0.8355618548338669,0.0
