sigma,rho,seed,Output,Total_Capital,Investment,Consumption,Employment,Unemployment_Rate,Wage_Share,Wage_Share_Profitmax,Profit_Share,Income_Gini,Wealth_Gini,Output_Gap,Output_Gap_PM,Potential_Output,Potential_Output_PM,Average_Utilization,Money_Buffer,Cash_Constrained,Bound_Demand,Bound_Profitmax,Bound_Capital,Bound_Workforce,c0
0.05,0.5,0,101.06116543888298,430.48645299742196,21.5471372365083,79.51402820237466,55.509803921568626,0.44490196078431365,0.49434226278898796,0.5120135414510577,0.505657737211012,0.6178768759224301,0.9087943556539904,0.2957012107784919,0.26899422543148865,143.49357626100058,138.2516421356094,0.7310899332314377,0.0,0.9,1.0,0.0,0.0,0.0,1.0
0.05,0.5,1,101.95883336419126,437.49310488948043,21.874655244474017,80.08417811971725,56.0,0.44,0.49431715072664684,0.5120135414510577,0.5056828492733532,0.6138140986962708,0.9078567116983924,0.3006928979061541,0.27434574453798377,145.79979676869996,140.50607792450026,0.725654255462016,0.0,0.9,1.0,0.0,0.0,0.0,1.0
0.05,0.5,2,96.49497329628794,408.08262063328146,20.40413103166406,76.09084226462387,53.0,0.46999999999999986,0.4943262676858523,0.5120135414510577,0.5056737323141478,0.6338902024806016,0.9078590628533135,0.2908736507172265,0.2637374809278464,136.0758536104111,131.06055353448116,0.7362625190721537,0.0,0.9,1.0,0.0,0.0,0.0,1.0
0.05,0.5,3,96.49523279929706,408.85265350083057,20.442632675041587,76.05260012425549,53.0,0.46999999999999986,0.4943249383025218,0.5120135414510577,0.5056750616974781,0.6317822207838512,0.9029765052797828,0.2922019464794013,0.2651221810654149,136.33158825363856,131.30785868485512,0.7348778189345849,0.0,0.9,1.0,0.0,0.0,0.0,1.0
0.05,0.5,4,94.67286042729981,396.5449108072084,19.82724554036042,74.84561488693942,52.0,0.48,0.49433385437781446,0.5120135414510577,0.5056661456221856,0.6406941715247126,0.9068589284096017,0.28408384152982813,0.25662282866075675,132.24015034051547,127.35508175041267,0.7433771713392434,0.0,0.9,1.0,0.0,0.0,0.0,1.0
0.05,0.5,5,98.3169724231112,420.09930134682054,21.00496506734107,77.31200735577013,54.0,0.46,0.49431953407645485,0.5120135414510577,0.5056804659235452,0.6262949817114847,0.9077453565703968,0.2980439243474442,0.2712935078222143,140.0614309545128,134.91985247624828,0.7287064921777862,0.0,0.9,1.0,0.0,0.0,0.0,1.0
0.05,0.5,6,98.31601323282301,416.919573381506,20.84597866907534,77.47003456374766,54.0,0.46,0.4943243567546816,0.5120135414510577,0.5056756432453183,0.6274212541137538,0.9081810416538845,0.29273144805080703,0.2657430325430417,139.00803727504848,133.89864528399752,0.7342569674569581,0.0,0.9,1.0,0.0,0.0,0.0,1.0
0.05,0.5,7,109.24423969725143,482.17094435765796,24.108547217882947,85.13569247936849,60.0,0.3999999999999999,0.49430523888170397,0.5120135414510577,0.505694761118296,0.5854192481122453,0.9071229056099652,0.31744618643814904,0.294538021752123,160.05220031980974,154.85489376560912,0.7054619782478769,0.0,0.9,1.0,0.0,0.0,0.0,1.0
0.05,0.5,8,94.6732958122335,397.6195003060768,19.88097501530388,74.79232079692963,52.0,0.48,0.49433158102807484,0.5120135414510577,0.5056684189719252,0.6405030968832267,0.9078121037871308,0.2860108109148926,0.25862843866080404,132.59766010399414,127.70019886009374,0.741371561339196,0.0,0.9,1.0,0.0,0.0,0.0,1.0
0.05,0.5,9,96.49400939545853,405.4527211831297,20.27263605915654,76.22137333630201,53.0,0.46999999999999986,0.4943312056245119,0.5120135414510577,0.5056687943754882,0.6345029594292287,0.9086405505657573,0.2862983201653161,0.2589692428580233,135.2021609614393,130.21593026397272,0.7410307571419764,0.0,0.9,1.0,0.0,0.0,0.0,1.0
0.05,0.5,10,105.60146032171373,458.5432484251222,22.927162421256106,82.67429790045762,58.0,0.4200000000000001,0.49431134608340893,0.5120135414510577,0.505688653916591,0.6003630583232207,0.9093098118547683,0.3081970263914978,0.2829231165937874,152.64672797066436,147.26658014701638,0.7170768834062127,0.0,0.9,1.0,0.0,0.0,0.0,1.0
0.05,0.5,11,96.49462933788459,407.10475507784633,20.35523775389234,76.13939158399226,53.0,0.46999999999999986,0.4943280297287238,0.5120135414510577,0.5056719702712763,0.6329381793058262,0.9045552635225746,0.28917945261743794,0.2619716092042881,135.75104109357073,130.74650046165308,0.7380283907957118,0.0,0.9,1.0,0.0,0.0,0.0,1.0
0.05,0.5,12,105.60170278181577,459.7728594809314,22.988642974046645,82.61305980776909,58.0,0.4200000000000001,0.494310211151147,0.5120135414510577,0.505689788848853,0.5977221039617013,0.9018501950425479,0.3099791519668968,0.28483921646499905,153.04132198734612,147.66148426068926,0.715160783535001,0.0,0.9,1.0,0.0,0.0,0.0,1.0
0.05,0.5,13,103.7803810150734,448.90584235180796,22.445292117590373,81.335088897483,57.0,0.43000000000000005,0.49431308208965846,0.5120135414510577,0.5056869179103416,0.6064750134198972,0.9077466774344254,0.30595927968148035,0.28015978620219134,149.53068022787616,144.1714133578867,0.7198402137978084,0.0,0.9,1.0,0.0,0.0,0.0,1.0
0.05,0.5,14,98.31652152082046,418.54432661171364,20.927216330585726,77.38930519023474,54.0,0.46,0.49432180114008595,0.5120135414510577,0.5056781988599139,0.6260250114374556,0.9056166455285102,0.2954565108839847,0.2685895738769284,139.54641983020431,134.42045397405522,0.7314104261230713,0.0,0.9,1.0,0.0,0.0,0.0,1.0
0.05,0.5,15,100.13811527480516,429.58503394680076,21.479251697340022,78.65886357746513,55.0,0.45,0.49431727234089706,0.5120135414510577,0.5056827276591029,0.6185001320390917,0.9030624119800221,0.30069578903574445,0.2741842768587696,143.19678575469587,137.96630753798115,0.7258157231412306,0.0,0.9,1.0,0.0,0.0,0.0,1.0
0.05,0.5,16,98.31615378554346,417.3563710765484,20.867818553827405,77.44833523171606,54.0,0.46,0.49432365006884754,0.5120135414510577,0.5056763499311524,0.6274802466297046,0.9086437229660043,0.29346622452394633,0.2665104441241619,139.15280089660155,134.03892802283613,0.7334895558758376,0.0,0.9,1.0,0.0,0.0,0.0,1.0
0.05,0.5,17,96.49164962888135,400.1680272095415,20.00840136047711,76.48324826840422,53.0,0.46999999999999986,0.49434329481836015,0.5120135414510577,0.5056567051816399,0.6382852126286827,0.9160748605875253,0.2769201021322797,0.24920141305455687,133.4453494190948,128.51868837613162,0.7507985869454431,0.0,0.9,1.0,0.0,0.0,0.0,1.0
