sigma,rho,seed,Output,Total_Capital,Investment,Consumption,Employment,Unemployment_Rate,Wage_Share,Wage_Share_Profitmax,Profit_Share,Income_Gini,Wealth_Gini,Output_Gap,Output_Gap_PM,Potential_Output,Potential_Output_PM,Average_Utilization,Money_Buffer,Cash_Constrained,Bound_Demand,Bound_Profitmax,Bound_Capital,Bound_Workforce,Wage_Rate,Wage_Floor_Binding,config
1.0,0.65,2,85.91628280525791,447.42036774419,22.363116948353714,63.55316585690417,37.705882352941174,0.6229411764705883,0.3947810501964981,0.6666666666666666,0.605218949803502,0.7568165256192672,0.9100785888858798,0.47861352416550756,0.47861352416550756,164.777227721835,164.777227721835,0.349822470292572,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,b05_c0=1.0
1.0,0.65,3,85.57932733688627,443.5879973191075,22.278996436416033,63.30033090047025,37.666666666666664,0.6233333333333334,0.3959796068177913,0.6666666666666666,0.6040203931822087,0.7545411307837468,0.9054664268767993,0.479166104154212,0.479166104154212,164.30578453520263,164.30578453520263,0.3520004360504403,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,b05_c0=1.0
1.0,0.65,4,88.27023541623203,463.75504683554163,23.18758276554246,65.08265265068955,38.529411764705884,0.6147058823529413,0.3928251892583151,0.6666666666666666,0.607174810741685,0.7526618648828416,0.9104460984290413,0.4706808497436922,0.4706808497436922,166.76153393169784,166.76153393169784,0.3469192470726,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,b05_c0=1.0
1.0,0.65,5,86.78053424269966,459.7126163731253,22.80926944654446,63.97126479615519,37.745098039215684,0.6225490196078433,0.39124063813195636,0.6666666666666666,0.6087593618680437,0.7560625870669813,0.9070742185240918,0.4780701879057054,0.4780701879057054,166.27206640377904,166.27206640377904,0.3442769852505405,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,b05_c0=1.0
1.0,0.65,6,90.20879213015499,477.03296546847025,24.034088692622635,66.17470343753237,39.294117647058826,0.6070588235294119,0.39184968911392576,0.6666666666666666,0.6081503108860743,0.7476327030979049,0.9092941091734229,0.46413260246151555,0.46413260246151555,168.33163270837773,168.33163270837773,0.34501566535120515,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,b05_c0=1.0
1.0,0.65,7,87.3549102938311,450.1486704786037,22.891003466461893,64.46390682736919,38.549019607843135,0.6145098039215685,0.39694027596573794,0.6666666666666666,0.6030597240342621,0.7510205027823273,0.9103991730362717,0.4710059185489618,0.4710059185489618,165.1056556435187,165.1056556435187,0.354342969897914,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,b05_c0=1.0
1.0,0.65,8,89.41420057581733,461.1824276909328,23.638884405279494,65.77531617053782,39.470588235294116,0.6052941176470588,0.39703156140672696,0.6666666666666666,0.602968438593273,0.7442173550738398,0.9076469301120741,0.46280210483548706,0.46280210483548706,166.42942489650574,166.42942489650574,0.35453053591149747,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,b05_c0=1.0
1.0,0.65,9,86.53271050994114,457.0790940273792,22.637633030909477,63.89507747903168,37.72549019607843,0.6227450980392157,0.3919423183625797,0.6666666666666666,0.6080576816374204,0.7566064137532402,0.9086219660528858,0.4786057734024808,0.4786057734024808,165.94239959600097,165.94239959600097,0.3451615073427801,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,b05_c0=1.0
1.0,0.65,10,81.28298003824546,421.19001098379783,20.64720609241499,60.63577394583046,35.72549019607843,0.6427450980392158,0.3954905651646402,0.6666666666666666,0.6045094348353598,0.7681878548179697,0.9092694921482434,0.49671194631657134,0.49671194631657134,161.4895429350383,161.4895429350383,0.350894630608684,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,b05_c0=1.0
1.0,0.65,11,88.90554316150265,473.2510690116041,23.67208651637305,65.23345664512959,38.549019607843135,0.6145098039215685,0.3902038200523311,0.6666666666666666,0.6097961799476689,0.7506216672065863,0.9053314039633557,0.4704621405242494,0.4704621405242494,167.89196547768276,167.89196547768276,0.34238402619731473,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,b05_c0=1.0
1.0,0.65,12,87.17900423525356,458.84765789639033,22.942382894819588,64.23662134043398,38.0,0.6200000000000001,0.3922962908329498,0.6666666666666666,0.6077037091670503,0.7528949714629427,0.904516390565632,0.47536684735828416,0.47536684735828416,166.1713595419505,166.1713595419505,0.34626685455290324,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,b05_c0=1.0
1.0,0.65,13,86.87425436521615,466.8969203448003,22.832381526414043,64.04187283880208,37.509803921568626,0.6249019607843137,0.38848926591776284,0.6666666666666666,0.6115107340822372,0.7595559708894677,0.9095491840638281,0.4802056980208814,0.4802056980208814,167.13370045382416,167.13370045382416,0.3382096366024556,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,b05_c0=1.0
1.0,0.65,14,82.62939267550044,433.36208282022255,21.19254024528237,61.43685243021807,36.09803921568628,0.6390196078431373,0.39314603911456913,0.6666666666666666,0.606853960885431,0.7662742033707091,0.9086040633554306,0.4931480043440371,0.4931480043440371,163.02906903373292,163.02906903373292,0.34727436527871525,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,b05_c0=1.0
1.0,0.65,15,88.78799818950853,454.014529906016,23.35173274724485,65.43626544226369,39.35294117647059,0.6064705882352941,0.3987915012193439,0.6666666666666666,0.6012084987806561,0.7442473654138748,0.9067056226542638,0.46376722799156794,0.46376722799156794,165.57048050831932,165.57048050831932,0.35713517053386024,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,b05_c0=1.0
1.0,0.65,16,90.82322278017119,470.84354011073304,24.06341774417991,66.75980503599128,40.03921568627451,0.5996078431372549,0.395982340360759,0.6666666666666666,0.6040176596392411,0.7418500962617758,0.9093356112132533,0.4579520812488875,0.4579520812488875,167.58843314823105,167.58843314823105,0.35272238813371826,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,b05_c0=1.0
1.0,0.65,17,85.60308934452426,435.57846896223117,21.785898440363145,63.81719090416111,38.03921568627451,0.6196078431372548,0.399783944792765,0.6666666666666666,0.600216055207235,0.7573959743400199,0.9170127532165925,0.4758402283284273,0.4758402283284273,163.31204077856842,163.31204077856842,0.3583632637840142,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,b05_c0=1.0
1.0,0.65,18,89.27031216272535,469.10488012083385,23.67003194746282,65.60028021526254,39.01960784313726,0.6098039215686274,0.39320391944318395,0.6666666666666666,0.606796080556816,0.7499235069877497,0.911769552862626,0.46670824031161945,0.46670824031161945,167.39403742733748,167.39403742733748,0.34728851974082975,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,b05_c0=1.0
1.0,0.65,19,85.77923001341438,443.0410440701421,22.31698456068385,63.462245452730535,37.76470588235294,0.6223529411764707,0.3962114841358897,0.6666666666666666,0.6037885158641103,0.7551915316567025,0.9083639620132541,0.47772749137812653,0.47772749137812653,164.23968600443786,164.23968600443786,0.35309582677528456,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,b05_c0=1.0
0.5,0.4,0,128.7577507464085,466.265082699454,23.067636853426446,105.69011389298204,68.11764705882354,0.31882352941176473,0.4760579662918354,0.580201151367446,0.5239420337081646,0.5667981584219132,0.9107899840023131,0.2259331734814169,0.2259331734814169,166.34611416858755,166.34611416858755,0.6959714410954841,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,b05_c0=2.0
0.5,0.4,1,129.25195379867654,462.238110219457,23.13438027468122,106.11757352399532,68.76470588235294,0.31235294117647056,0.4786921567309594,0.580201151367446,0.5213078432690406,0.560628006762743,0.9090864455961266,0.22043667217507662,0.22043667217507662,165.7975323421161,165.7975323421161,0.7058113848646775,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,b05_c0=2.0
0.5,0.4,2,127.07461160314256,453.23135321375673,22.575394620415196,104.49921698272739,67.6470588235294,0.3235294117647058,0.4790882189467503,0.580201151367446,0.5209117810532496,0.5678103727519709,0.9090792335909779,0.22779737541972733,0.22779737541972733,164.56079203966667,164.56079203966667,0.7072480926921193,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,b05_c0=2.0
0.5,0.4,3,127.79894541994389,455.17479678719053,22.80863366841204,104.99031175153183,68.05882352941177,0.31941176470588234,0.47925419895199073,0.580201151367446,0.5207458010480092,0.5634659496868483,0.9055281203783523,0.22467439864733207,0.22467439864733207,164.8311319696102,164.8311319696102,0.7083177195052955,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,b05_c0=2.0
0.5,0.4,4,131.5324248706121,465.9147482096881,23.672638300071494,107.85978657054058,70.33333333333333,0.29666666666666663,0.48106254750471267,0.580201151367446,0.5189374524952873,0.5494058478527291,0.9101097449613745,0.2089572567817722,0.2089572567817722,166.27723241850777,166.27723241850777,0.7131891949623831,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,b05_c0=2.0
0.5,0.4,5,132.109385707601,478.9726736165307,23.971498188856447,108.13788751874458,69.84313725490196,0.30156862745098045,0.47576557591135754,0.580201151367446,0.5242344240886425,0.5548329051794322,0.907160191740109,0.21378423245510939,0.21378423245510939,168.0314765766721,168.0314765766721,0.6958088745776899,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,b05_c0=2.0
0.5,0.4,6,131.21478256984904,467.09157659409675,23.67035916547042,107.54442340437862,69.92156862745098,0.30078431372549014,0.479520553454554,0.580201151367446,0.520479446545446,0.5523405550455431,0.9080003030839269,0.21176765471824094,0.21176765471824094,166.45495838386506,166.45495838386506,0.7087298166238091,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,b05_c0=2.0
0.5,0.4,7,129.94323039370965,465.18577266355965,23.303240792659043,106.63998960105064,69.09803921568627,0.30901960784313726,0.4785124908959541,0.580201151367446,0.521487509104046,0.5591955539121146,0.9104543404537071,0.21815877689011837,0.21815877689011837,166.19969605265592,166.19969605265592,0.7047135334233494,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,b05_c0=2.0
0.5,0.4,8,128.85452651660043,460.1270208992422,23.012394637688487,105.84213187891193,68.58823529411765,0.3141176470588235,0.47902014268181903,0.580201151367446,0.520979857318181,0.5621013417002924,0.9102587493130261,0.2214892926966709,0.2214892926966709,165.5131546225539,165.5131546225539,0.7065340671875792,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,b05_c0=2.0
0.5,0.4,9,131.86978601915956,475.2746764045256,23.799311617957883,108.07047440120166,69.88235294117646,0.3011764705882354,0.476908825024342,0.580201151367446,0.523091174975658,0.5554514848195127,0.9111294928600523,0.21294358431123755,0.21294358431123755,167.5475576516057,167.5475576516057,0.6999282180944024,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,b05_c0=2.0
0.5,0.4,10,130.58087611336302,467.53064299123383,23.496370006693596,107.08450610666945,69.45098039215686,0.3054901960784314,0.47858443136465,0.580201151367446,0.52141556863535,0.556356189396452,0.9093553105656969,0.21578543705112907,0.21578543705112907,166.5116040988729,166.5116040988729,0.7051739925160733,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,b05_c0=2.0
0.5,0.4,11,128.18283987607512,459.53970826868033,22.881264127178035,105.3015757488971,68.05882352941177,0.3194117647058823,0.47784939811361493,0.580201151367446,0.5221506018863851,0.5651587923684867,0.9069495527685956,0.22517056093673296,0.22517056093673296,165.4332829823849,165.4332829823849,0.7033552214130266,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,b05_c0=2.0
0.5,0.4,12,129.73593762068768,463.5471309478977,23.32670559460007,106.40923202608765,69.01960784313725,0.30980392156862746,0.4787679135644295,0.580201151367446,0.5212320864355704,0.5572609705157124,0.9040857427549877,0.21838020304732278,0.21838020304732278,165.979964869227,165.979964869227,0.706303985410769,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,b05_c0=2.0
0.5,0.4,13,128.3337059105208,455.1096122220861,22.864934767791627,105.46877114272915,68.52941176470588,0.31470588235294117,0.4804704433578779,0.580201151367446,0.5195295566421221,0.5612142950992367,0.9094113968802873,0.22138087074858387,0.22138087074858387,164.81924586957172,164.81924586957172,0.7115414375027116,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,b05_c0=2.0
0.5,0.4,14,127.90714217843525,457.18408590771793,22.815028402570295,105.09211377586496,68.03921568627452,0.31960784313725493,0.4787332605400705,0.580201151367446,0.5212667394599295,0.5646893857057217,0.9069175113358363,0.22532299462498911,0.22532299462498911,165.10959453298125,165.10959453298125,0.7057202005521078,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,b05_c0=2.0
0.5,0.4,15,129.60036208869283,464.88226447806494,23.22109457489456,106.37926751379828,68.80392156862744,0.31196078431372554,0.4777909579166245,0.580201151367446,0.5222090420833755,0.5605808487000791,0.9076455852704546,0.22003813385302323,0.22003813385302323,166.16181561166613,166.16181561166613,0.7032684113539824,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,b05_c0=2.0
0.5,0.4,16,127.61339357750437,462.5451958087621,22.728643608309678,104.88474996919466,67.50980392156863,0.3249019607843137,0.47602013877963745,0.580201151367446,0.5239798612203626,0.5711894678284698,0.911756348079922,0.23047360869888692,0.23047360869888692,165.81986900792353,165.81986900792353,0.6953216102083797,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,b05_c0=2.0
0.5,0.4,17,131.32426214164343,464.6999521663381,23.55181843038192,107.77244371126152,70.2156862745098,0.297843137254902,0.4810687786981064,0.580201151367446,0.5189312213018935,0.5524423148714863,0.9166042055403344,0.20950499872129164,0.20950499872129164,166.1164479823779,166.1164479823779,0.7146392985912587,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,b05_c0=2.0
0.5,0.4,18,129.2609666748727,461.07798277250834,23.037313078941988,106.22365359593067,68.80392156862744,0.31196078431372554,0.47905044621955617,0.580201151367446,0.5209495537804438,0.5619290545442207,0.9131685003234302,0.21965034961208776,0.21965034961208776,165.64483548153373,165.64483548153373,0.707288830019521,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,b05_c0=2.0
0.5,0.4,19,129.27671656206624,462.9227476440756,23.19049439910701,106.0862221629592,68.72549019607843,0.3127450980392157,0.4783264122429828,0.580201151367446,0.5216735877570172,0.5605116706019743,0.9078062296000937,0.22073879467756882,0.22073879467756882,165.88998894452922,165.88998894452922,0.704434063475209,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,b05_c0=2.0
0.5,0.65,0,142.32490192856358,790.2300570846238,39.47881344555153,102.84608848301204,65.80392156862744,0.34196078431372545,0.4160916374974561,0.580201151367446,0.5839083625025439,0.5822580777526533,0.9089912490051081,0.2769324527376925,0.2769324527376925,196.8328724072974,196.8328724072974,0.4545888060152572,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,b05_c0=2.0
0.5,0.65,1,142.83963148872488,794.0204205858596,39.70102102929294,103.13861045943192,66.0,0.3399999999999999,0.4158509748373915,0.580201151367446,0.5841490251626085,0.5806952629693177,0.9079388951387802,0.27523164494471175,0.27523164494471175,197.08315145440983,197.08315145440983,0.453777237712379,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,b05_c0=2.0
0.5,0.65,2,144.36637260609794,801.9469684407501,40.124173674428334,104.24219893166962,66.72549019607843,0.3327450980392156,0.41597340167882324,0.580201151367446,0.5840265983211768,0.5771200606564317,0.9095786949860022,0.26938802187701993,0.26938802187701993,197.5962855372092,197.5962855372092,0.454159414347372,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,b05_c0=2.0
0.5,0.65,3,144.1586731575237,803.2978621754033,40.29875635772221,103.85991679980147,66.58823529411765,0.33411764705882346,0.4157092266470638,0.580201151367446,0.5842907733529362,0.5752652271858432,0.9039981926156092,0.27075748498390145,0.27075748498390145,197.68180512375065,197.68180512375065,0.4526951620470999,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,b05_c0=2.0
0.5,0.65,4,143.6278202189042,794.6645372396915,40.03658200626273,103.59123821264144,66.49019607843137,0.3350980392156862,0.41657481456888784,0.580201151367446,0.5834251854311121,0.5768149407441393,0.9079996503403853,0.27135483134268723,0.27135483134268723,197.11568873212397,197.11568873212397,0.45640802783732276,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,b05_c0=2.0
0.5,0.65,5,147.573512093463,830.0519184533061,41.50259592266542,106.07091617079753,68.0,0.31999999999999995,0.4147085688469629,0.580201151367446,0.5852914311530372,0.5682176159130627,0.9072330518581297,0.25975513511790344,0.25975513511790344,199.35769783012,199.35769783012,0.4484652670434997,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,b05_c0=2.0
0.5,0.65,6,140.9727015810444,783.5159703739242,39.07284791719568,101.89985366384873,65.15686274509804,0.3484313725490196,0.4159676214607699,0.580201151367446,0.5840323785392301,0.5855106817012671,0.9068450321341341,0.28218417430123505,0.28218417430123505,196.39050796477972,196.39050796477972,0.453818951209505,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,b05_c0=2.0
0.5,0.65,7,143.97993862884957,798.1027041057382,39.999397592403206,103.98054103644638,66.58823529411765,0.33411764705882335,0.4162276685968348,0.580201151367446,0.5837723314031652,0.5777551924702224,0.9098111154875353,0.27042861186789174,0.27042861186789174,197.34815329660074,197.34815329660074,0.4553421001165217,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,b05_c0=2.0
0.5,0.65,8,144.57406317828853,804.919712534292,40.32175127386765,104.2523119044209,66.80392156862744,0.3319607843137254,0.41586208810532116,0.580201151367446,0.5841379118946788,0.576158313129763,0.9093762571645532,0.26904224708350577,0.26904224708350577,197.78687987696904,197.78687987696904,0.4532148233677906,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,b05_c0=2.0
0.5,0.65,9,140.76002406804255,773.5600003014905,38.81175163012968,101.94827243791289,65.23529411764706,0.34764705882352925,0.4170943599252038,0.580201151367446,0.5829056400747962,0.5855230835026269,0.908694238999882,0.28081168148428753,0.28081168148428753,195.7203009699694,195.7203009699694,0.4590701517410448,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,b05_c0=2.0
0.5,0.65,10,143.93981407688216,809.6525849151125,40.241321710871354,103.69849236601078,66.33333333333333,0.33666666666666656,0.4147532385602352,0.580201151367446,0.5852467614397648,0.5784789889988835,0.9065836453973967,0.2733490308165278,0.2733490308165278,198.08710548787266,198.08710548787266,0.4483238640753839,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,b05_c0=2.0
0.5,0.65,11,140.7708731230688,775.7720190083462,38.906083293572934,101.86478982949588,65.2156862745098,0.347843137254902,0.4169080427118013,0.580201151367446,0.5830919572881987,0.5842270842703108,0.9049823397639122,0.28130299950247845,0.28130299950247845,195.86676668001078,195.86676668001078,0.4579396604966028,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,b05_c0=2.0
0.5,0.65,12,147.7372580957423,834.9675601303064,41.74837800651545,105.98888008922684,68.0,0.31999999999999995,0.4142489226403462,0.580201151367446,0.5857510773596539,0.5660912506104749,0.9021050961765522,0.2600433566580948,0.2600433566580948,199.65664127091108,199.65664127091108,0.44631973397204694,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,b05_c0=2.0
0.5,0.65,13,143.53197576060174,803.8149929608048,40.030938419293506,103.50103734130825,66.2156862745098,0.3378431372549019,0.41519260925605805,0.580201151367446,0.584807390743942,0.5796047113043439,0.908182650151797,0.2740498985605237,0.2740498985605237,197.7145572852356,197.7145572852356,0.4500919490143282,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,b05_c0=2.0
0.5,0.65,14,140.45926766719742,775.7239317120666,38.78619658560327,101.67307108159416,65.0,0.3500000000000001,0.41649085155854015,0.580201151367446,0.5835091484414598,0.586353592052155,0.9065475410259787,0.28289140367895416,0.28289140367895416,195.86889403890868,195.86889403890868,0.45673981064056335,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,b05_c0=2.0
0.5,0.65,15,145.24667634719705,813.1871734807348,40.65935867403683,104.58731767316026,67.0,0.3299999999999999,0.41515579919955703,0.580201151367446,0.584844200800443,0.573956758671316,0.9064902752224901,0.2675839150267486,0.2675839150267486,198.31169648943688,198.31169648943688,0.4505482853280683,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,b05_c0=2.0
0.5,0.65,16,146.22461455923096,814.7830619361401,40.98909122318134,105.23552333604961,67.56862745098039,0.32431372549019605,0.41583168147396454,0.580201151367446,0.5841683185260353,0.5709220117462719,0.909061334124219,0.26302903775513137,0.26302903775513137,198.40543008451127,198.40543008451127,0.45321268798209813,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,b05_c0=2.0
0.5,0.65,17,143.89474127448065,798.2984959578258,39.86679720695151,104.02794406752913,66.52941176470588,0.33470588235294113,0.4161094201592779,0.580201151367446,0.5838905798407221,0.5803899505390449,0.9152776943331334,0.2709062152893587,0.2709062152893587,197.36099422546812,197.36099422546812,0.45449563427680145,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,b05_c0=2.0
0.5,0.65,18,139.462372404817,793.6735096130416,38.36866542607582,101.09370697874117,64.07843137254902,0.35921568627450967,0.41353034045983333,0.580201151367446,0.5864696595401666,0.5954615497139542,0.9099948015771209,0.2922021796503581,0.2922021796503581,197.03673060461554,197.03673060461554,0.44271140799242353,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,b05_c0=2.0
0.5,0.65,19,145.4603753805616,819.5529632849111,40.97764816424563,104.48272721631598,67.0,0.3299999999999999,0.41454588469361314,0.580201151367446,0.5854541153063867,0.573119332809356,0.9054988561818434,0.2679776068166277,0.2679776068166277,198.71028090820118,198.71028090820118,0.4477064351711131,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,b05_c0=2.0
1.0,0.4,0,132.0273730829384,417.3425057709366,20.871097434713548,111.15627564822485,74.29411764705883,0.25705882352941173,0.5063607561330611,0.6666666666666666,0.49363924386693886,0.5168524237146247,0.9101928543023493,0.17996726711517724,0.17996726711517724,161.00056272670315,161.00056272670315,0.5766532218283351,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,b05_c0=2.0
1.0,0.4,1,131.04746149829248,419.57156091564485,20.778228579843134,110.26923291844936,73.27450980392157,0.2672549019607844,0.5030933275086262,0.6666666666666666,0.49690667249137377,0.5246946053166939,0.9085926692552317,0.1874972447253835,0.1874972447253835,161.28259672417192,161.28259672417192,0.5687989056254464,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,b05_c0=2.0
1.0,0.4,2,132.34202585484996,419.4793008644406,20.982911803166292,111.3591140516837,74.3529411764706,0.2564705882352941,0.5056353893156543,0.6666666666666666,0.4943646106843456,0.5166474802412843,0.9093772457975021,0.1794074015341212,0.1794074015341212,161.27611402476384,161.27611402476384,0.5750411977022136,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,b05_c0=2.0
1.0,0.4,3,133.84524856632544,426.14115868343004,21.391946400223194,112.45330216610222,75.05882352941177,0.24941176470588233,0.5046126726424375,0.6666666666666666,0.4953873273575624,0.5109946989666873,0.9045032140614391,0.17442354466426252,0.17442354466426252,162.12405944479266,162.12405944479266,0.572620635559386,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,b05_c0=2.0
1.0,0.4,4,132.6772185050522,416.8215594549905,20.938511056932942,111.73870744811924,74.92156862745098,0.25078431372549015,0.5081758081955187,0.6666666666666666,0.49182419180448134,0.5117634410179047,0.9095512117274734,0.17557490918392196,0.17557490918392196,160.9342571206037,160.9342571206037,0.5802769544352829,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,b05_c0=2.0
1.0,0.4,5,132.8852785656796,417.96942569297096,21.02586896325219,111.85940960242742,75.0,0.24999999999999997,0.5078002107625087,0.6666666666666666,0.4921997892374912,0.5102109150301564,0.9064286430180843,0.1750262242734916,0.1750262242734916,161.08026607837496,161.08026607837496,0.5798661563165447,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,b05_c0=2.0
1.0,0.4,6,130.94941851674412,410.05988291532094,20.50299414420434,110.44642437253977,74.0,0.26,0.508593323699899,0.6666666666666666,0.491406676300101,0.517186893317742,0.9079400697343396,0.18187220708281215,0.18187220708281215,160.05985819137064,160.05985819137064,0.5820011300522482,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,b05_c0=2.0
1.0,0.4,7,131.49023486311827,416.3554973333504,20.75971071321205,110.73052414990623,73.94117647058823,0.2605882352941177,0.5059609964103686,0.6666666666666666,0.49403900358963126,0.5189979222616555,0.9089626268312702,0.1826485340967907,0.1826485340967907,160.8726899699183,160.8726899699183,0.5753742956625073,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,b05_c0=2.0
1.0,0.4,8,131.8042741782161,421.8944819345641,20.938918460135866,110.86535571808025,73.70588235294117,0.26294117647058823,0.5031837820628722,0.6666666666666666,0.49681621793712777,0.5220461796179877,0.908894411386109,0.18433481879002728,0.18433481879002728,161.58334105438627,161.58334105438627,0.5690927806530919,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,b05_c0=2.0
1.0,0.4,9,132.22231346790585,422.1344689954435,21.10672345308944,111.11559001481643,74.0,0.26,0.5036971313935278,0.6666666666666666,0.4963028686064722,0.519214659795264,0.9074647735829047,0.18187220708616128,0.18187220708616128,161.6157214229133,161.6157214229133,0.5708493003916549,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,b05_c0=2.0
1.0,0.4,10,132.35876728937168,413.8458565526604,20.86314159288433,111.49562569648734,74.90196078431373,0.25098039215686274,0.5092715038423448,0.6666666666666666,0.49072849615765524,0.5105759089009868,0.9082418790911172,0.17560814587517865,0.17560814587517865,160.55022166120932,160.55022166120932,0.5835628731944802,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,b05_c0=2.0
1.0,0.4,11,132.36775885391557,422.5774409915503,21.094991232372337,111.27276762154325,74.09803921568627,0.2590196078431372,0.5037628944648721,0.6666666666666666,0.4962371055351279,0.5178735038032749,0.9048499624887958,0.18126405058630887,0.18126405058630887,161.67181178683498,161.67181178683498,0.5708930354372673,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,b05_c0=2.0
1.0,0.4,12,131.4234854804571,415.9975240267947,20.7686543695532,110.6548311109039,73.90196078431373,0.2609803921568628,0.5059573910972226,0.6666666666666666,0.49404260890277746,0.5178616587256276,0.9045548058807857,0.18283389473453443,0.18283389473453443,160.82729823825142,160.82729823825142,0.5755531669725821,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,b05_c0=2.0
1.0,0.4,13,132.15563125571313,418.5177428666852,20.93241415557144,111.22321710014168,74.27450980392157,0.2572549019607843,0.5058166396602395,0.6666666666666666,0.4941833603397604,0.5171831518356871,0.9094962606168957,0.17993615273383728,0.17993615273383728,161.15281531313602,161.15281531313602,0.5755388466703192,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,b05_c0=2.0
1.0,0.4,14,131.16475188545206,414.2256471462522,20.69825507747926,110.46649680797279,73.82352941176471,0.26176470588235295,0.5065444361664174,0.6666666666666666,0.4934555638335826,0.5189066490061006,0.907163385304353,0.18328302067925883,0.18328302067925883,160.60003575070792,160.60003575070792,0.5771396766372517,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,b05_c0=2.0
