sigma,eta,benefit_replacement_rate,pi0,pct_capitalists,delta,c1,wealth_effect,capitalist_mpc,beta,c0,point,viable,frac_seeds_collapsed,slope_raw,slope_raw_seed_sd,slope,slope_seed_sd,n_seeds,wage_led,wage_led_raw,Output_lo,Total_Capital_lo,Investment_lo,Unemployment_Rate_lo,Wage_Share_lo,Profit_Share_lo,Average_Utilization_lo,Capitalist_Consumption_lo,Tax_Rate_lo,Consumption_lo,Employment_lo,Wage_Rate_lo,Money_Buffer_lo,Output_hi,Total_Capital_hi,Investment_hi,Unemployment_Rate_hi,Wage_Share_hi,Profit_Share_hi,Average_Utilization_hi,Capitalist_Consumption_hi,Tax_Rate_hi,Consumption_hi,Employment_hi,Wage_Rate_hi,Money_Buffer_hi
0.4599203189834952,0.10874184342101216,0.3630394438281655,0.3995533754117787,0.13097836058586837,0.06800820121541619,0.9499214531853795,0.0700397795252502,0.26578659722581505,0.4344218149781227,1.5582287684082985,10,1.0,0.0,41.01700168712707,7.964770877101798,41.01700168712707,7.964770877101798,3,0.0,0.0,121.08755778017668,330.6342074041434,22.44573078365865,0.3775816993464052,0.4443465617483003,0.5556534382516998,0.8614272060683774,49.29706929915023,0.1203444230255198,98.64182699651803,62.24183006535947,0.864665930061079,0.0,129.2909581176021,549.3295513067168,37.374497427528446,0.4657516339869281,0.3491185846721276,0.6508814153278724,0.5477274218562974,48.7880103155679,0.1554636972718424,91.91646069007362,53.42483660130719,0.8448949252829677,0.0
0.4599203189834952,0.10874184342101216,0.3630394438281655,0.3995533754117787,0.13097836058586837,0.06800820121541619,0.9499214531853795,0.0700397795252502,0.26578659722581505,0.8032637545838952,1.9595316760241985,11,1.0,0.0,-3.232954502332602,12.300445520681164,-3.232954502332602,12.300445520681164,3,1.0,1.0,134.0787455166417,359.6047084240953,24.50533143088764,0.3016993464052288,0.4615104145998452,0.5384895854001548,0.8875729921162444,53.89933679017531,0.0887828163918558,109.57341408575404,69.83006535947713,0.8863776139056537,0.0,133.43215461617518,506.1883330262512,34.3997413564195,0.4252941176470589,0.3675172218594149,0.6324827781405851,0.6162337104360033,52.95575425546617,0.1331089074450772,99.03241325975569,57.47058823529412,0.8533199554304204,0.0
0.42570594828575853,0.08875667545944452,0.13878937549889087,0.35667498139664533,0.1256428633350879,0.07701807199046015,0.8341187202837318,0.03031527425162494,0.2899751216173172,0.4344218149781227,1.9595316760241985,12,0.0,1.0,544.8055382928984,7.120654651646275,,,3,,0.0,0.0,2.547678368357904e-65,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7987053855444066,0.0,108.9611076585797,387.1044759766703,29.788857001113367,0.4536601307189543,0.4295819385754457,0.5704180614245543,0.7018396317299967,39.73145517717419,0.0681755084499784,79.17225065746635,54.63398692810458,0.856789237836019,0.0
0.546431009285152,0.08425509613007306,0.22227837592363356,0.3492987283505499,0.07613979135639966,0.03994582325220108,0.8012427657842637,0.05492763064801693,0.47762595368549227,0.09328074287623167,0.7805222701281309,13,1.0,0.0,99.30726490045804,29.91684074933505,99.30726490045804,29.91684074933505,3,0.0,0.0,89.7422822040242,423.079430436907,16.84006756693627,0.5895424836601307,0.3842484316316706,0.6157515683683293,0.4898581986770422,37.60376748309065,0.1510934513001773,72.90221463708794,41.04575163398693,0.8401489380228645,0.0,109.60373518411582,861.5593632771437,34.44022026413332,0.5595424836601307,0.3391716933861619,0.6608283066138381,0.2950703242200351,37.76042040536691,0.1398688667248381,75.1635149199825,44.04575163398693,0.843885386698429,0.0
0.5035971077159047,0.08425509613007306,0.22227837592363356,0.3492987283505499,0.07613979135639966,0.03994582325220108,0.8012427657842637,0.05492763064801693,0.47762595368549227,0.09328074287623167,0.7805222701281309,14,1.0,0.0,115.62453459937971,10.388805241912456,115.62453459937971,10.388805241912456,3,0.0,0.0,89.86046928396932,418.995732253634,16.75673178164028,0.5845098039215687,0.388722538311143,0.6112774616888569,0.5094213336127812,37.46745182098719,0.1495050618071697,73.10373750232905,41.54901960784313,0.8407742906117113,0.0,112.98537620384526,888.5177771599614,35.46582828708586,0.5354901960784314,0.3481976751303866,0.6518023248696135,0.3034428553150963,38.33165564494508,0.1302946703254845,77.51954791675941,46.45098039215686,0.8470824012566521,0.0
0.546431009285152,0.10476735346019267,0.22227837592363356,0.3492987283505499,0.07613979135639966,0.03994582325220108,0.8012427657842637,0.05492763064801693,0.47762595368549227,0.09328074287623167,0.7805222701281309,15,1.0,0.0,96.92308731754648,34.61481875224107,96.92308731754648,34.61481875224107,3,0.0,0.0,89.82776869191656,427.26628444629046,17.132050962034516,0.5903267973856209,0.3767377139558387,0.6232622860441611,0.4800789528936736,37.98672366697725,0.1491707685449784,72.69571772988205,40.96732026143791,0.8260455911461958,0.0,109.21238615542586,868.2231387146318,34.68365054507566,0.5620915032679739,0.3330042519199286,0.6669957480800713,0.2885743142928921,37.84892385244432,0.1394816036635265,74.52873561035022,43.790849673202615,0.8303658001513431,0.0
0.546431009285152,0.08425509613007306,0.5073626831173896,0.3492987283505499,0.07613979135639966,0.03994582325220108,0.8012427657842637,0.05492763064801693,0.47762595368549227,0.09328074287623167,0.7805222701281309,16,1.0,0.0,88.42408010550919,10.111964358086862,88.42408010550919,10.111964358086862,3,0.0,0.0,108.2206774944517,526.5187378938194,21.037709884029105,0.5100000000000001,0.3850684185382103,0.6149315814617897,0.4787451853800843,38.46639260960868,0.2526192559310283,87.18296761042262,49.0,0.8504941492200433,0.0,125.90549351555352,986.38710356615,39.46420891175261,0.4937254901960784,0.3429085763234802,0.6570914236765198,0.2978556903796331,37.06950096905959,0.2472196612759639,86.44128460380095,50.62745098039216,0.8527739980163016,0.0
0.546431009285152,0.08425509613007306,0.22227837592363356,0.34205385502427815,0.07613979135639966,0.03994582325220108,0.8012427657842637,0.05492763064801693,0.47762595368549227,0.09328074287623167,0.7805222701281309,17,1.0,0.0,116.57837106416918,25.6506592183724,116.57837106416918,25.6506592183724,3,0.0,0.0,91.42653362067894,422.4552746090439,16.98667507975547,0.5694117647058824,0.3967488659726937,0.6032511340273062,0.503903589209802,37.73692133120929,0.1435515606565699,74.43985854092348,43.05882352941176,0.8426381075828151,0.0,114.74220783351278,916.4566118052594,36.29217023614922,0.529281045751634,0.3478079280359711,0.6521920719640288,0.2926251413425806,38.81411750637103,0.1273603718118602,78.45003759736358,47.071895424836605,0.8478401206770321,0.0
0.546431009285152,0.08425509613007306,0.22227837592363356,0.3492987283505499,0.08033349178731441,0.03994582325220108,0.8012427657842637,0.05492763064801693,0.47762595368549227,0.09328074287623167,0.7805222701281309,18,1.0,0.0,93.8869582611314,18.783963475217416,93.8869582611314,18.783963475217416,3,0.0,0.0,91.44302113412714,437.34538358615913,17.416191692459602,0.5838562091503268,0.3826276170461248,0.6173723829538752,0.4832201197890849,39.00749795125048,0.1475015526248336,74.02682944166754,41.61437908496732,0.8408469474919337,0.0,110.2204127863534,867.2752286106503,34.538673328611445,0.557124183006536,0.3391767077451056,0.6608232922548942,0.2943896370304219,38.82894939443244,0.1382097229440199,75.68173945774197,44.28758169934641,0.8441405565965138,0.0
0.546431009285152,0.08425509613007306,0.22227837592363356,0.3492987283505499,0.07613979135639966,0.04895581590011716,0.8012427657842637,0.05492763064801693,0.47762595368549227,0.09328074287623167,0.7805222701281309,19,1.0,0.0,83.96222744695926,12.457462472729311,83.96222744695926,12.457462472729311,3,0.0,0.0,100.35259776172693,383.8170730711775,18.841949404532283,0.504313725490196,0.4204618140700946,0.5795381859299052,0.6095018334405691,39.97565892605871,0.1171402976829764,81.51064835719465,49.56862745098039,0.851275086510236,0.0,117.1450432511188,752.2178767909403,36.909762792511,0.508562091503268,0.3568684614443921,0.6431315385556078,0.3629164867890782,39.07182651270004,0.1199629417172009,80.23528045860778,49.1437908496732,0.8506608948462935,0.0
