tex_file,tex_line,token,decimals,artifact,cell_row,cell_col,x,r1,r2,candidate_class,token_class
paper/sections/07_stress.tex,167,0.050,3,results/ces_b11_anchoring_ratios.csv,12,I_over_K,0.0502755769077746,0.050,0.050,OK,AMBIGUOUS CANDIDATE
paper/sections/07_stress.tex,167,0.250,3,results/ces_b10_summary.csv,1,Unemployment_Rate,0.2496764705882353,0.250,0.250,OK,AMBIGUOUS CANDIDATE
paper/sections/07_stress.tex,167,0.250,3,results/ces_sigma_rho_grid.csv,6,I_over_Y,0.2498626433425648,0.250,0.250,OK,AMBIGUOUS CANDIDATE
paper/sections/07_stress.tex,167,0.250,3,results/ces_b08_sigma_star.csv,0,lambda_e,0.25,0.250,0.250,OK,AMBIGUOUS CANDIDATE
paper/sections/07_stress.tex,167,0.250,3,results/ces_b08_sigma_star.csv,1,lambda_e,0.25,0.250,0.250,OK,AMBIGUOUS CANDIDATE
paper/sections/07_stress.tex,167,0.250,3,results/ces_b08_sigma_star.csv,8,lambda_e,0.25,0.250,0.250,OK,AMBIGUOUS CANDIDATE
paper/sections/07_stress.tex,167,0.250,3,results/ces_b08_sigma_star.csv,9,lambda_e,0.25,0.250,0.250,OK,AMBIGUOUS CANDIDATE
paper/sections/07_stress.tex,167,0.250,3,results/ces_b09_dose_response.csv,1,rr,0.25,0.250,0.250,OK,AMBIGUOUS CANDIDATE
paper/sections/07_stress.tex,167,0.250,3,results/ces_b09_dose_response.csv,5,rr,0.25,0.250,0.250,OK,AMBIGUOUS CANDIDATE
paper/sections/07_stress.tex,167,0.250,3,results/ces_b17_margin.csv,1,lambda_u,0.25,0.250,0.250,OK,AMBIGUOUS CANDIDATE
paper/sections/07_stress.tex,167,0.250,3,results/ces_b17_margin.csv,6,lambda_u,0.25,0.250,0.250,OK,AMBIGUOUS CANDIDATE
paper/sections/07_stress.tex,167,0.250,3,results/ces_b17_margin.csv,11,lambda_u,0.25,0.250,0.250,OK,AMBIGUOUS CANDIDATE
paper/sections/07_stress.tex,167,0.250,3,results/ces_b17_margin.csv,16,lambda_u,0.25,0.250,0.250,OK,AMBIGUOUS CANDIDATE
paper/sections/07_stress.tex,167,0.250,3,results/ces_b17_margin.csv,21,lambda_u,0.25,0.250,0.250,OK,AMBIGUOUS CANDIDATE
paper/sections/07_stress.tex,167,0.250,3,results/ces_b17_margin.csv,26,lambda_u,0.25,0.250,0.250,OK,AMBIGUOUS CANDIDATE
paper/sections/07_stress.tex,167,0.250,3,results/ces_b17_rho_star.csv,1,lambda_u,0.25,0.250,0.250,OK,AMBIGUOUS CANDIDATE
paper/sections/07_stress.tex,167,0.250,3,results/ces_b17_rho_star.csv,6,lambda_u,0.25,0.250,0.250,OK,AMBIGUOUS CANDIDATE
paper/sections/07_stress.tex,167,0.250,3,results/ces_b17_rho_star.csv,11,lambda_u,0.25,0.250,0.250,OK,AMBIGUOUS CANDIDATE
paper/sections/07_stress.tex,167,0.250,3,results/ces_b17_rho_star.csv,16,lambda_u,0.25,0.250,0.250,OK,AMBIGUOUS CANDIDATE
paper/sections/07_stress.tex,167,0.250,3,results/ces_b17_rho_star.csv,21,lambda_u,0.25,0.250,0.250,OK,AMBIGUOUS CANDIDATE
paper/sections/07_stress.tex,167,0.250,3,results/ces_b17_rho_star.csv,26,lambda_u,0.25,0.250,0.250,OK,AMBIGUOUS CANDIDATE
paper/sections/07_stress.tex,167,0.250,3,results/ces_b17_slopes.csv,1,lambda_u,0.25,0.250,0.250,OK,AMBIGUOUS CANDIDATE
paper/sections/07_stress.tex,167,0.250,3,results/ces_b17_slopes.csv,6,lambda_u,0.25,0.250,0.250,OK,AMBIGUOUS CANDIDATE
paper/sections/07_stress.tex,167,0.250,3,results/ces_b17_slopes.csv,11,lambda_u,0.25,0.250,0.250,OK,AMBIGUOUS CANDIDATE
paper/sections/07_stress.tex,167,0.250,3,results/ces_b17_slopes.csv,16,lambda_u,0.25,0.250,0.250,OK,AMBIGUOUS CANDIDATE
paper/sections/07_stress.tex,167,0.250,3,results/ces_b17_slopes.csv,21,lambda_u,0.25,0.250,0.250,OK,AMBIGUOUS CANDIDATE
paper/sections/07_stress.tex,167,0.250,3,results/ces_b17_slopes.csv,26,lambda_u,0.25,0.250,0.250,OK,AMBIGUOUS CANDIDATE
paper/sections/07_stress.tex,167,0.250,3,results/ces_b17_util_effect.csv,1,lambda_u,0.25,0.250,0.250,OK,AMBIGUOUS CANDIDATE
paper/sections/07_stress.tex,167,0.250,3,results/ces_b17_util_effect.csv,6,lambda_u,0.25,0.250,0.250,OK,AMBIGUOUS CANDIDATE
paper/sections/07_stress.tex,167,0.250,3,results/ces_b17_util_effect.csv,11,lambda_u,0.25,0.250,0.250,OK,AMBIGUOUS CANDIDATE
paper/sections/07_stress.tex,167,0.250,3,results/ces_b17_util_effect.csv,16,lambda_u,0.25,0.250,0.250,OK,AMBIGUOUS CANDIDATE
paper/sections/07_stress.tex,167,0.250,3,results/ces_b17_util_effect.csv,21,lambda_u,0.25,0.250,0.250,OK,AMBIGUOUS CANDIDATE
paper/sections/07_stress.tex,167,0.250,3,results/ces_b17_util_effect.csv,26,lambda_u,0.25,0.250,0.250,OK,AMBIGUOUS CANDIDATE
paper/sections/07_stress.tex,167,0.250,3,results/ces_b09_dose_response.csv,7,Tax_Rate,0.2501898881045918,0.250,0.250,OK,AMBIGUOUS CANDIDATE
paper/sections/07_stress.tex,167,0.250,3,results/ces_sigma_rho_grid.csv,69,utilization,0.2504401672715017,0.250,0.250,OK,AMBIGUOUS CANDIDATE
paper/sections/07_stress.tex,167,0.250,3,results/ces_b14_sobol_indices.csv,13,ST,0.2504624321638768,0.250,0.251,OK,AMBIGUOUS CANDIDATE
paper/sections/07_stress.tex,167,133.0,1,results/ces_b10_summary.csv,1,Output,133.00112557071077,133.0,133.0,OK,SINGLE CANDIDATE
paper/sections/07_stress.tex,167,0.563,3,results/ces_b14_bridge_by_sigma.csv,6,P_wage_led_ols,0.5625,0.563,0.563,OK,AMBIGUOUS CANDIDATE
paper/sections/07_stress.tex,167,0.563,3,results/ces_b10_summary.csv,8,Unemployment_Rate,0.5628823529411766,0.563,0.563,OK,AMBIGUOUS CANDIDATE
paper/sections/07_stress.tex,167,0.563,3,results/ces_b17_util_effect.csv,29,util_effect_min,0.5631100114412794,0.563,0.563,OK,AMBIGUOUS CANDIDATE
paper/sections/07_stress.tex,167,0.563,3,results/ces_b17_util_effect.csv,28,util_effect_min,0.5632114634777052,0.563,0.563,OK,AMBIGUOUS CANDIDATE
paper/sections/07_stress.tex,167,82.7,1,results/ces_b10_summary.csv,8,Output,82.66842969357842,82.7,82.7,OK,SINGLE CANDIDATE
paper/sections/07_stress.tex,167,0.421,3,results/ces_b10_summary.csv,15,Unemployment_Rate,0.4208529411764706,0.421,0.421,OK,AMBIGUOUS CANDIDATE
paper/sections/07_stress.tex,167,0.421,3,results/ces_b14_wide_indices.csv,4,S1,0.4213015526457162,0.421,0.421,OK,AMBIGUOUS CANDIDATE
paper/sections/07_stress.tex,167,0.421,3,results/ces_sigma_rho_grid.csv,67,utilization,0.4214994168965729,0.421,0.422,OK,AMBIGUOUS CANDIDATE
paper/sections/07_stress.tex,167,109.5,1,results/ces_b10_summary.csv,15,Output,109.47153030771366,109.5,109.5,OK,SINGLE CANDIDATE
paper/sections/07_stress.tex,168,0.100,3,results/ces_b07_sigma_star.csv,6,eta,0.1,0.100,0.100,OK,AMBIGUOUS CANDIDATE
paper/sections/07_stress.tex,168,0.100,3,results/ces_b07_sigma_star.csv,7,eta,0.1,0.100,0.100,OK,AMBIGUOUS CANDIDATE
paper/sections/07_stress.tex,168,0.100,3,results/ces_b07_sigma_star.csv,16,eta,0.1,0.100,0.100,OK,AMBIGUOUS CANDIDATE
paper/sections/07_stress.tex,168,0.100,3,results/ces_b07_sigma_star.csv,17,eta,0.1,0.100,0.100,OK,AMBIGUOUS CANDIDATE
paper/sections/07_stress.tex,168,0.100,3,results/ces_b07_sigma_star_by_rho.csv,14,eta,0.1,0.100,0.100,OK,AMBIGUOUS CANDIDATE
paper/sections/07_stress.tex,168,0.100,3,results/ces_b07_sigma_star_by_rho.csv,15,eta,0.1,0.100,0.100,OK,AMBIGUOUS CANDIDATE
paper/sections/07_stress.tex,168,0.100,3,results/ces_b07_sigma_star_by_rho.csv,16,eta,0.1,0.100,0.100,OK,AMBIGUOUS CANDIDATE
paper/sections/07_stress.tex,168,0.100,3,results/ces_b07_sigma_star_by_rho.csv,17,eta,0.1,0.100,0.100,OK,AMBIGUOUS CANDIDATE
paper/sections/07_stress.tex,168,0.100,3,results/ces_b07_sigma_star_by_rho.csv,18,eta,0.1,0.100,0.100,OK,AMBIGUOUS CANDIDATE
paper/sections/07_stress.tex,168,0.100,3,results/ces_b07_sigma_star_by_rho.csv,19,eta,0.1,0.100,0.100,OK,AMBIGUOUS CANDIDATE
paper/sections/07_stress.tex,168,0.100,3,results/ces_b07_sigma_star_by_rho.csv,20,eta,0.1,0.100,0.100,OK,AMBIGUOUS CANDIDATE
paper/sections/07_stress.tex,168,0.100,3,results/ces_b07_sigma_star_by_rho.csv,36,eta,0.1,0.100,0.100,OK,AMBIGUOUS CANDIDATE
paper/sections/07_stress.tex,168,0.100,3,results/ces_b07_sigma_star_by_rho.csv,37,eta,0.1,0.100,0.100,OK,AMBIGUOUS CANDIDATE
paper/sections/07_stress.tex,168,0.100,3,results/ces_b07_sigma_star_by_rho.csv,38,eta,0.1,0.100,0.100,OK,AMBIGUOUS CANDIDATE
paper/sections/07_stress.tex,168,0.100,3,results/ces_b07_sigma_star_by_rho.csv,39,eta,0.1,0.100,0.100,OK,AMBIGUOUS CANDIDATE
paper/sections/07_stress.tex,168,0.100,3,results/ces_b07_slopes.csv,22,eta,0.1,0.100,0.100,OK,AMBIGUOUS CANDIDATE
paper/sections/07_stress.tex,168,0.100,3,results/ces_b07_slopes.csv,23,eta,0.1,0.100,0.100,OK,AMBIGUOUS CANDIDATE
paper/sections/07_stress.tex,168,0.100,3,results/ces_b07_slopes.csv,24,eta,0.1,0.100,0.100,OK,AMBIGUOUS CANDIDATE
paper/sections/07_stress.tex,168,0.100,3,results/ces_b07_slopes.csv,25,eta,0.1,0.100,0.100,OK,AMBIGUOUS CANDIDATE
paper/sections/07_stress.tex,168,0.100,3,results/ces_b07_slopes.csv,26,eta,0.1,0.100,0.100,OK,AMBIGUOUS CANDIDATE
paper/sections/07_stress.tex,168,0.100,3,results/ces_b07_slopes.csv,27,eta,0.1,0.100,0.100,OK,AMBIGUOUS CANDIDATE
paper/sections/07_stress.tex,168,0.100,3,results/ces_b07_slopes.csv,28,eta,0.1,0.100,0.100,OK,AMBIGUOUS CANDIDATE
paper/sections/07_stress.tex,168,0.100,3,results/ces_b07_slopes.csv,29,eta,0.1,0.100,0.100,OK,AMBIGUOUS CANDIDATE
paper/sections/07_stress.tex,168,0.100,3,results/ces_b07_slopes.csv,30,eta,0.1,0.100,0.100,OK,AMBIGUOUS CANDIDATE
paper/sections/07_stress.tex,168,0.100,3,results/ces_b07_slopes.csv,31,eta,0.1,0.100,0.100,OK,AMBIGUOUS CANDIDATE
paper/sections/07_stress.tex,168,0.100,3,results/ces_b07_slopes.csv,32,eta,0.1,0.100,0.100,OK,AMBIGUOUS CANDIDATE
paper/sections/07_stress.tex,168,0.100,3,results/ces_b07_slopes.csv,66,eta,0.1,0.100,0.100,OK,AMBIGUOUS CANDIDATE
paper/sections/07_stress.tex,168,0.100,3,results/ces_b07_slopes.csv,67,eta,0.1,0.100,0.100,OK,AMBIGUOUS CANDIDATE
paper/sections/07_stress.tex,168,0.100,3,results/ces_b07_slopes.csv,68,eta,0.1,0.100,0.100,OK,AMBIGUOUS CANDIDATE
paper/sections/07_stress.tex,168,0.100,3,results/ces_b07_slopes.csv,69,eta,0.1,0.100,0.100,OK,AMBIGUOUS CANDIDATE
paper/sections/07_stress.tex,168,0.100,3,results/ces_b07_slopes.csv,70,eta,0.1,0.100,0.100,OK,AMBIGUOUS CANDIDATE
paper/sections/07_stress.tex,168,0.100,3,results/ces_b07_slopes.csv,71,eta,0.1,0.100,0.100,OK,AMBIGUOUS CANDIDATE
paper/sections/07_stress.tex,168,0.100,3,results/ces_b07_slopes.csv,72,eta,0.1,0.100,0.100,OK,AMBIGUOUS CANDIDATE
paper/sections/07_stress.tex,168,0.100,3,results/ces_b07_slopes.csv,73,eta,0.1,0.100,0.100,OK,AMBIGUOUS CANDIDATE
paper/sections/07_stress.tex,168,0.100,3,results/ces_b07_slopes.csv,74,eta,0.1,0.100,0.100,OK,AMBIGUOUS CANDIDATE
paper/sections/07_stress.tex,168,0.100,3,results/ces_b07_slopes.csv,75,eta,0.1,0.100,0.100,OK,AMBIGUOUS CANDIDATE
paper/sections/07_stress.tex,168,0.100,3,results/ces_b07_slopes.csv,76,eta,0.1,0.100,0.100,OK,AMBIGUOUS CANDIDATE
paper/sections/07_stress.tex,168,0.100,3,results/ces_b07_support_map.csv,2,eta,0.1,0.100,0.100,OK,AMBIGUOUS CANDIDATE
paper/sections/07_stress.tex,168,0.100,3,results/ces_b07_support_map.csv,6,eta,0.1,0.100,0.100,OK,AMBIGUOUS CANDIDATE
paper/sections/07_stress.tex,168,0.100,3,results/ces_b07_wage_u_summary.csv,2,eta,0.1,0.100,0.100,OK,AMBIGUOUS CANDIDATE
paper/sections/07_stress.tex,168,0.100,3,results/ces_b07_wage_u_summary.csv,6,eta,0.1,0.100,0.100,OK,AMBIGUOUS CANDIDATE
paper/sections/07_stress.tex,168,0.100,3,results/ces_b08_nesting_check.csv,1,eta,0.1,0.100,0.100,OK,AMBIGUOUS CANDIDATE
paper/sections/07_stress.tex,168,0.100,3,results/ces_b08_nesting_check.csv,2,eta,0.1,0.100,0.100,OK,AMBIGUOUS CANDIDATE
paper/sections/07_stress.tex,168,0.100,3,results/ces_b08_sigma_star.csv,8,eta,0.1,0.100,0.100,OK,AMBIGUOUS CANDIDATE
paper/sections/07_stress.tex,168,0.100,3,results/ces_b08_sigma_star.csv,9,eta,0.1,0.100,0.100,OK,AMBIGUOUS CANDIDATE
paper/sections/07_stress.tex,168,0.100,3,results/ces_b08_sigma_star.csv,10,eta,0.1,0.100,0.100,OK,AMBIGUOUS CANDIDATE
paper/sections/07_stress.tex,168,0.100,3,results/ces_b08_sigma_star.csv,11,eta,0.1,0.100,0.100,OK,AMBIGUOUS CANDIDATE
paper/sections/07_stress.tex,168,0.100,3,results/ces_b08_sigma_star.csv,12,eta,0.1,0.100,0.100,OK,AMBIGUOUS CANDIDATE
paper/sections/07_stress.tex,168,0.100,3,results/ces_b08_sigma_star.csv,13,eta,0.1,0.100,0.100,OK,AMBIGUOUS CANDIDATE
paper/sections/07_stress.tex,168,0.100,3,results/ces_b09_dose_response.csv,4,eta,0.1,0.100,0.100,OK,AMBIGUOUS CANDIDATE
paper/sections/07_stress.tex,168,0.100,3,results/ces_b09_dose_response.csv,5,eta,0.1,0.100,0.100,OK,AMBIGUOUS CANDIDATE
paper/sections/07_stress.tex,168,0.100,3,results/ces_b09_dose_response.csv,6,eta,0.1,0.100,0.100,OK,AMBIGUOUS CANDIDATE
paper/sections/07_stress.tex,168,0.100,3,results/ces_b09_dose_response.csv,7,eta,0.1,0.100,0.100,OK,AMBIGUOUS CANDIDATE
paper/sections/07_stress.tex,168,0.100,3,results/ces_b09_nesting_check.csv,1,eta,0.1,0.100,0.100,OK,AMBIGUOUS CANDIDATE
paper/sections/07_stress.tex,168,0.100,3,results/ces_b09_nesting_check.csv,2,eta,0.1,0.100,0.100,OK,AMBIGUOUS CANDIDATE
paper/sections/07_stress.tex,168,0.100,3,results/ces_b09_sigma_star.csv,6,eta,0.1,0.100,0.100,OK,AMBIGUOUS CANDIDATE
paper/sections/07_stress.tex,168,0.100,3,results/ces_b09_sigma_star.csv,7,eta,0.1,0.100,0.100,OK,AMBIGUOUS CANDIDATE
paper/sections/07_stress.tex,168,0.100,3,results/ces_b09_sigma_star.csv,8,eta,0.1,0.100,0.100,OK,AMBIGUOUS CANDIDATE
paper/sections/07_stress.tex,168,0.100,3,results/ces_b09_sigma_star.csv,9,eta,0.1,0.100,0.100,OK,AMBIGUOUS CANDIDATE
paper/sections/07_stress.tex,168,0.100,3,results/ces_b10_summary.csv,2,spread,0.1,0.100,0.100,OK,AMBIGUOUS CANDIDATE
paper/sections/07_stress.tex,168,0.100,3,results/ces_b10_summary.csv,9,spread,0.1,0.100,0.100,OK,AMBIGUOUS CANDIDATE
paper/sections/07_stress.tex,168,0.100,3,results/ces_b10_summary.csv,16,spread,0.1,0.100,0.100,OK,AMBIGUOUS CANDIDATE
paper/sections/07_stress.tex,168,0.100,3,results/ces_b10_summary.csv,7,eta,0.1,0.100,0.100,OK,AMBIGUOUS CANDIDATE
paper/sections/07_stress.tex,168,0.100,3,results/ces_b10_summary.csv,8,eta,0.1,0.100,0.100,OK,AMBIGUOUS CANDIDATE
paper/sections/07_stress.tex,168,0.100,3,results/ces_b10_summary.csv,9,eta,0.1,0.100,0.100,OK,AMBIGUOUS CANDIDATE
paper/sections/07_stress.tex,168,0.100,3,results/ces_b10_summary.csv,10,eta,0.1,0.100,0.100,OK,AMBIGUOUS CANDIDATE
paper/sections/07_stress.tex,168,0.100,3,results/ces_b10_summary.csv,11,eta,0.1,0.100,0.100,OK,AMBIGUOUS CANDIDATE
paper/sections/07_stress.tex,168,0.100,3,results/ces_b10_summary.csv,12,eta,0.1,0.100,0.100,OK,AMBIGUOUS CANDIDATE
paper/sections/07_stress.tex,168,0.100,3,results/ces_b10_summary.csv,13,eta,0.1,0.100,0.100,OK,AMBIGUOUS CANDIDATE
paper/sections/07_stress.tex,168,0.100,3,results/ces_b10_summary.csv,14,eta,0.1,0.100,0.100,OK,AMBIGUOUS CANDIDATE
paper/sections/07_stress.tex,168,0.100,3,results/ces_b10_summary.csv,15,eta,0.1,0.100,0.100,OK,AMBIGUOUS CANDIDATE
paper/sections/07_stress.tex,168,0.100,3,results/ces_b10_summary.csv,16,eta,0.1,0.100,0.100,OK,AMBIGUOUS CANDIDATE
paper/sections/07_stress.tex,168,0.100,3,results/ces_b10_summary.csv,17,eta,0.1,0.100,0.100,OK,AMBIGUOUS CANDIDATE
paper/sections/07_stress.tex,168,0.100,3,results/ces_b10_summary.csv,18,eta,0.1,0.100,0.100,OK,AMBIGUOUS CANDIDATE
paper/sections/07_stress.tex,168,0.100,3,results/ces_b10_summary.csv,19,eta,0.1,0.100,0.100,OK,AMBIGUOUS CANDIDATE
paper/sections/07_stress.tex,168,0.100,3,results/ces_b10_summary.csv,20,eta,0.1,0.100,0.100,OK,AMBIGUOUS CANDIDATE
paper/sections/07_stress.tex,168,0.100,3,results/ces_b10_thresholds.csv,1,eta,0.1,0.100,0.100,OK,AMBIGUOUS CANDIDATE
paper/sections/07_stress.tex,168,0.100,3,results/ces_b10_thresholds.csv,2,eta,0.1,0.100,0.100,OK,AMBIGUOUS CANDIDATE
paper/sections/07_stress.tex,168,0.100,3,results/ces_b11_anchoring_ratios.csv,7,eta,0.1,0.100,0.100,OK,AMBIGUOUS CANDIDATE
paper/sections/07_stress.tex,168,0.100,3,results/ces_b11_anchoring_ratios.csv,8,eta,0.1,0.100,0.100,OK,AMBIGUOUS CANDIDATE
paper/sections/07_stress.tex,168,0.100,3,results/ces_b11_anchoring_ratios.csv,9,eta,0.1,0.100,0.100,OK,AMBIGUOUS CANDIDATE
paper/sections/07_stress.tex,168,0.100,3,results/ces_b11_anchoring_ratios.csv,10,eta,0.1,0.100,0.100,OK,AMBIGUOUS CANDIDATE
paper/sections/07_stress.tex,168,0.100,3,results/ces_b11_anchoring_ratios.csv,11,eta,0.1,0.100,0.100,OK,AMBIGUOUS CANDIDATE
paper/sections/07_stress.tex,168,0.100,3,results/ces_b11_anchoring_ratios.csv,12,eta,0.1,0.100,0.100,OK,AMBIGUOUS CANDIDATE
paper/sections/07_stress.tex,168,0.100,3,results/ces_b11_anchoring_ratios.csv,13,eta,0.1,0.100,0.100,OK,AMBIGUOUS CANDIDATE
paper/sections/07_stress.tex,168,0.100,3,results/ces_b13_sobol_byproducts.csv,2,P_wage_led_given_viable,0.1,0.100,0.100,OK,AMBIGUOUS CANDIDATE
paper/sections/07_stress.tex,168,0.100,3,results/ces_sigma_rho_grid.csv,1,rho,0.1,0.100,0.100,OK,AMBIGUOUS CANDIDATE
paper/sections/07_stress.tex,168,0.100,3,results/ces_sigma_rho_grid.csv,8,rho,0.1,0.100,0.100,OK,AMBIGUOUS CANDIDATE
paper/sections/07_stress.tex,168,0.100,3,results/ces_sigma_rho_grid.csv,15,rho,0.1,0.100,0.100,OK,AMBIGUOUS CANDIDATE
paper/sections/07_stress.tex,168,0.100,3,results/ces_sigma_rho_grid.csv,22,rho,0.1,0.100,0.100,OK,AMBIGUOUS CANDIDATE
paper/sections/07_stress.tex,168,0.100,3,results/ces_sigma_rho_grid.csv,29,rho,0.1,0.100,0.100,OK,AMBIGUOUS CANDIDATE
paper/sections/07_stress.tex,168,0.100,3,results/ces_sigma_rho_grid.csv,36,rho,0.1,0.100,0.100,OK,AMBIGUOUS CANDIDATE
paper/sections/07_stress.tex,168,0.100,3,results/ces_sigma_rho_grid.csv,43,rho,0.1,0.100,0.100,OK,AMBIGUOUS CANDIDATE
paper/sections/07_stress.tex,168,0.100,3,results/ces_sigma_rho_grid.csv,50,rho,0.1,0.100,0.100,OK,AMBIGUOUS CANDIDATE
paper/sections/07_stress.tex,168,0.100,3,results/ces_sigma_rho_grid.csv,57,rho,0.1,0.100,0.100,OK,AMBIGUOUS CANDIDATE
paper/sections/07_stress.tex,168,0.100,3,results/ces_sigma_rho_grid.csv,64,rho,0.1,0.100,0.100,OK,AMBIGUOUS CANDIDATE
paper/sections/07_stress.tex,168,0.100,3,results/ces_b17_util_effect.csv,27,util_effect_sd_across_runs,0.1000146157039996,0.100,0.100,OK,AMBIGUOUS CANDIDATE
paper/sections/07_stress.tex,168,0.100,3,results/ces_b05_distribution_slopes.csv,21,dU_se,0.1002091926430453,0.100,0.100,OK,AMBIGUOUS CANDIDATE
paper/sections/07_stress.tex,168,0.229,3,results/ces_b10_summary.csv,2,Unemployment_Rate,0.2292156862745097,0.229,0.229,OK,SINGLE CANDIDATE
paper/sections/07_stress.tex,168,134.7,1,results/ces_b10_summary.csv,2,Output,134.6967945090111,134.7,134.7,OK,AMBIGUOUS CANDIDATE
paper/sections/07_stress.tex,168,134.7,1,results/ces_sigma_rho_grid.csv,33,Y_seed_max,134.71896224790734,134.7,134.7,OK,AMBIGUOUS CANDIDATE
paper/sections/07_stress.tex,168,0.554,3,results/ces_b10_summary.csv,9,Unemployment_Rate,0.5539803921568628,0.554,0.554,OK,SINGLE CANDIDATE
paper/sections/07_stress.tex,168,83.2,1,results/ces_b10_summary.csv,9,Output,83.18402735630607,83.2,83.2,OK,SINGLE CANDIDATE
paper/sections/07_stress.tex,168,0.410,3,results/ces_sigma_rho_grid.csv,48,wage_share,0.4094890496594527,0.409,0.410,DOUBLE-ROUND SIGNATURE,AMBIGUOUS CANDIDATE
paper/sections/07_stress.tex,168,0.410,3,results/ces_b10_summary.csv,7,TopK_Share_hi,0.4094936125584777,0.409,0.410,DOUBLE-ROUND SIGNATURE,AMBIGUOUS CANDIDATE
paper/sections/07_stress.tex,168,0.410,3,results/ces_sigma_rho_grid.csv,62,wage_share,0.4097622795579699,0.410,0.410,OK,AMBIGUOUS CANDIDATE
paper/sections/07_stress.tex,168,0.410,3,results/ces_b05_curvature.csv,14,turning_rho,0.410134046836969,0.410,0.410,OK,AMBIGUOUS CANDIDATE
paper/sections/07_stress.tex,168,0.410,3,results/ces_b10_summary.csv,16,Unemployment_Rate,0.4102156862745098,0.410,0.410,OK,AMBIGUOUS CANDIDATE
paper/sections/07_stress.tex,168,109.9,1,results/ces_b10_summary.csv,16,Output,109.86432903479688,109.9,109.9,OK,AMBIGUOUS CANDIDATE
paper/sections/07_stress.tex,168,109.9,1,results/ces_b10_summary.csv,17,Output_hi,109.9357785417917,109.9,109.9,OK,AMBIGUOUS CANDIDATE
paper/sections/07_stress.tex,169,0.125,3,results/ces_b14_sobol_indices.csv,7,ST,0.1245591381439186,0.125,0.125,OK,AMBIGUOUS CANDIDATE
paper/sections/07_stress.tex,169,0.125,3,results/ces_b14_wide_indices.csv,7,ST,0.1248744655658872,0.125,0.125,OK,AMBIGUOUS CANDIDATE
paper/sections/07_stress.tex,169,0.125,3,results/ces_b10_summary.csv,3,spread,0.125,0.125,0.125,OK,AMBIGUOUS CANDIDATE
paper/sections/07_stress.tex,169,0.125,3,results/ces_b10_summary.csv,10,spread,0.125,0.125,0.125,OK,AMBIGUOUS CANDIDATE
paper/sections/07_stress.tex,169,0.125,3,results/ces_b10_summary.csv,17,spread,0.125,0.125,0.125,OK,AMBIGUOUS CANDIDATE
paper/sections/07_stress.tex,169,0.125,3,results/ces_b10_thresholds.csv,0,spread_first_death,0.125,0.125,0.125,OK,AMBIGUOUS CANDIDATE
paper/sections/07_stress.tex,169,0.125,3,results/ces_b10_thresholds.csv,2,spread_first_death,0.125,0.125,0.125,OK,AMBIGUOUS CANDIDATE
paper/sections/07_stress.tex,169,0.125,3,results/ces_b10_thresholds.csv,0,spread_full_collapse,0.125,0.125,0.125,OK,AMBIGUOUS CANDIDATE
paper/sections/07_stress.tex,169,0.125,3,results/ces_b14_bridge_by_sigma.csv,5,P_wage_led_ols,0.125,0.125,0.125,OK,AMBIGUOUS CANDIDATE
paper/sections/07_stress.tex,169,0.125,3,results/ces_b14_wide_indices.csv,21,ST,0.125374961738598,0.125,0.125,OK,AMBIGUOUS CANDIDATE
paper/sections/07_stress.tex,169,1.000,3,results/ces_b05_anchor_comparison.csv,11,P_star_gt_0.40,0.9994952044422007,0.999,1.000,DOUBLE-ROUND SIGNATURE,AMBIGUOUS CANDIDATE
paper/sections/07_stress.tex,169,1.000,3,results/ces_b05_anchor_comparison.csv,0,n_crossings,1.0,1.000,1.000,OK,AMBIGUOUS CANDIDATE
paper/sections/07_stress.tex,169,1.000,3,results/ces_b05_anchor_comparison.csv,1,n_crossings,1.0,1.000,1.000,OK,AMBIGUOUS CANDIDATE
paper/sections/07_stress.tex,169,1.000,3,results/ces_b05_anchor_comparison.csv,2,n_crossings,1.0,1.000,1.000,OK,AMBIGUOUS CANDIDATE
paper/sections/07_stress.tex,169,1.000,3,results/ces_b05_anchor_comparison.csv,3,n_crossings,1.0,1.000,1.000,OK,AMBIGUOUS CANDIDATE
paper/sections/07_stress.tex,169,1.000,3,results/ces_b05_anchor_comparison.csv,4,n_crossings,1.0,1.000,1.000,OK,AMBIGUOUS CANDIDATE
paper/sections/07_stress.tex,169,1.000,3,results/ces_b05_anchor_comparison.csv,5,n_crossings,1.0,1.000,1.000,OK,AMBIGUOUS CANDIDATE
paper/sections/07_stress.tex,169,1.000,3,results/ces_b05_anchor_comparison.csv,6,n_crossings,1.0,1.000,1.000,OK,AMBIGUOUS CANDIDATE
paper/sections/07_stress.tex,169,1.000,3,results/ces_b05_anchor_comparison.csv,7,n_crossings,1.0,1.000,1.000,OK,AMBIGUOUS CANDIDATE
paper/sections/07_stress.tex,169,1.000,3,results/ces_b05_anchor_comparison.csv,8,n_crossings,1.0,1.000,1.000,OK,AMBIGUOUS CANDIDATE
paper/sections/07_stress.tex,169,1.000,3,results/ces_b05_anchor_comparison.csv,9,n_crossings,1.0,1.000,1.000,OK,AMBIGUOUS CANDIDATE
paper/sections/07_stress.tex,169,1.000,3,results/ces_b05_anchor_comparison.csv,10,n_crossings,1.0,1.000,1.000,OK,AMBIGUOUS CANDIDATE
